round_epochs,loss,mse,mae,val_loss,val_mse,val_mae,lstm_dim_1,lstm_activation,dropout_rate_1,lstm_dim_2,dense_dim_1,dense_activation,gru_dim,gru_activation,dropout_rate_2,dense_dim_2,epochs,batch_size,optimizer,lr
5,0.054487746208906174,0.054487746208906174,0.17629912495613098,0.05840431526303291,0.05840431526303291,0.17628300189971924,50,relu,0.05,50,32,relu,50,relu,0.0,32,5,256,adam,0.0001
5,0.044025637209415436,0.044025637209415436,0.1564905345439911,0.04682217910885811,0.04682217910885811,0.15514393150806427,50,relu,0.1,50,32,relu,75,relu,0.05,64,5,256,adam,0.0001
