round_epochs,loss,mse,mae,val_loss,val_mse,val_mae,lstm_dim_1,lstm_activation,dropout_rate_1,lstm_dim_2,dense_dim_1,dense_activation,gru_dim,gru_activation,dropout_rate_2,dense_dim_2,epochs,patience,batch_size,optimizer,lr
200,0.0008143852464854717,0.0008143852464854717,0.014862378127872944,0.0003476784040685743,0.0003476784040685743,0.010381774976849556,75,relu,0.05,75,64,relu,75,relu,0.1,64,200,20,256,adam,0.001
200,0.0008192815002985299,0.0008192815002985299,0.01487923413515091,0.00038528325967490673,0.00038528325967490673,0.010877259075641632,75,relu,0.05,50,32,relu,50,relu,0.05,64,200,20,256,adam,1e-05
200,0.0008861003443598747,0.0008861003443598747,0.014869489707052708,0.00031680389656685293,0.00031680389656685293,0.009772081859409809,50,relu,0.05,50,64,relu,75,relu,0.0,32,200,20,256,adam,1e-05
200,0.000843679707031697,0.000843679707031697,0.01555660367012024,0.00035911190207116306,0.00035911190207116306,0.01055094227194786,75,relu,0.1,75,64,relu,50,relu,0.05,32,200,20,256,adam,0.0001
200,0.0008895403589121997,0.0008895403589121997,0.015128061175346375,0.00037317266105674207,0.00037317266105674207,0.010954431258141994,50,relu,0.1,50,64,relu,50,relu,0.05,32,200,20,256,adam,0.0001
200,0.0009303384576924145,0.0009303384576924145,0.01601755991578102,0.0003684384864754975,0.0003684384864754975,0.010528049431741238,50,relu,0.05,75,64,relu,75,relu,0.05,64,200,20,256,adam,0.001
200,0.0009119129390455782,0.0009119129390455782,0.016177475452423096,0.0003945592907257378,0.0003945592907257378,0.011591446585953236,75,relu,0.1,50,64,relu,75,relu,0.0,64,200,20,256,adam,0.001
200,0.0008211376843973994,0.0008211376843973994,0.015049637295305729,0.00029371833079494536,0.00029371833079494536,0.009595944546163082,50,relu,0.05,50,64,relu,50,relu,0.0,32,200,20,256,adam,0.0001
200,0.0010805221972987056,0.0010805221972987056,0.016423923894762993,0.00041837309254333377,0.00041837309254333377,0.011349722743034363,75,relu,0.05,75,64,relu,50,relu,0.05,64,200,20,256,adam,0.0001
200,0.000966884137596935,0.000966884137596935,0.015949731692671776,0.00038858214975334704,0.00038858214975334704,0.011257877573370934,75,relu,0.05,50,64,relu,50,relu,0.1,64,200,20,256,adam,0.0001
200,0.0008905489230528474,0.0008905489230528474,0.015562658198177814,0.0003853407106362283,0.0003853407106362283,0.011007442139089108,75,relu,0.05,75,32,relu,75,relu,0.05,32,200,20,256,adam,1e-05
200,0.0008695445721969008,0.0008695445721969008,0.015168160200119019,0.00033702084328979254,0.00033702084328979254,0.010704027488827705,75,relu,0.05,50,64,relu,50,relu,0.05,32,200,20,256,adam,1e-05
200,0.0007916896138340235,0.0007916896138340235,0.014574261382222176,0.00034168356796726584,0.00034168356796726584,0.010438268072903156,75,relu,0.1,75,64,relu,50,relu,0.05,32,200,20,256,adam,0.001
200,0.0008755276212468743,0.0008755276212468743,0.015480715781450272,0.00036637886660173535,0.00036637886660173535,0.011358269490301609,75,relu,0.05,75,32,relu,50,relu,0.1,32,200,20,256,adam,0.0001
200,0.0009503193432465196,0.0009503193432465196,0.016467882320284843,0.0003933247644454241,0.0003933247644454241,0.011488335207104683,50,relu,0.05,50,32,relu,50,relu,0.0,64,200,20,256,adam,0.001
200,0.000915675365831703,0.000915675365831703,0.016026033088564873,0.00038586242590099573,0.00038586242590099573,0.011544672772288322,50,relu,0.1,50,64,relu,50,relu,0.1,32,200,20,256,adam,1e-05
200,0.0009979242458939552,0.0009979242458939552,0.016753707081079483,0.0004711572255473584,0.0004711572255473584,0.012755230069160461,75,relu,0.05,75,32,relu,50,relu,0.1,32,200,20,256,adam,1e-05
200,0.0010462790960446,0.0010462790960446,0.017601709812879562,0.00040785351302474737,0.00040785351302474737,0.011586072854697704,75,relu,0.05,75,64,relu,50,relu,0.0,32,200,20,256,adam,1e-05
200,0.0009411109494976699,0.0009411109494976699,0.015553326345980167,0.0003954536805395037,0.0003954536805395037,0.011136685498058796,75,relu,0.05,50,64,relu,75,relu,0.0,32,200,20,256,adam,0.001
200,0.001019739080220461,0.001019739080220461,0.016442490741610527,0.000369632471119985,0.000369632471119985,0.010888645425438881,50,relu,0.1,75,64,relu,50,relu,0.1,32,200,20,256,adam,0.0001
200,0.0008449609158560634,0.0008449609158560634,0.015277611091732979,0.00034712455817498267,0.00034712455817498267,0.011432268656790257,75,relu,0.05,50,32,relu,50,relu,0.0,64,200,20,256,adam,1e-05
200,0.0008023716509342194,0.0008023716509342194,0.014869513921439648,0.0003302560653537512,0.0003302560653537512,0.010109424591064453,50,relu,0.05,50,64,relu,75,relu,0.1,32,200,20,256,adam,1e-05
200,0.0008406329434365034,0.0008406329434365034,0.01667940430343151,0.0003909873485099524,0.0003909873485099524,0.013211218640208244,50,relu,0.05,50,32,relu,50,relu,0.05,32,200,20,256,adam,0.0001
200,0.0008387187262997031,0.0008387187262997031,0.015530548989772797,0.00032420785282738507,0.00032420785282738507,0.010864789597690105,50,relu,0.1,75,64,relu,50,relu,0.0,64,200,20,256,adam,0.001
200,0.0009219472412951291,0.0009219472412951291,0.015075004659593105,0.0003712721518240869,0.0003712721518240869,0.011688750237226486,50,relu,0.05,50,32,relu,75,relu,0.1,32,200,20,256,adam,0.0001
200,0.0008782578515820205,0.0008782578515820205,0.015324747189879417,0.0003401731955818832,0.0003401731955818832,0.010393396019935608,75,relu,0.05,75,32,relu,50,relu,0.0,32,200,20,256,adam,0.001
200,0.0007054191082715988,0.0007054191082715988,0.014243186451494694,0.0003119319735560566,0.0003119319735560566,0.009936664253473282,75,relu,0.1,75,64,relu,75,relu,0.0,32,200,20,256,adam,1e-05
200,0.0007856129086576402,0.0007856129086576402,0.014437457546591759,0.0003155880549456924,0.0003155880549456924,0.010405657812952995,50,relu,0.05,75,32,relu,50,relu,0.05,64,200,20,256,adam,1e-05
200,0.0009383976575918496,0.0009383976575918496,0.015840470790863037,0.00039340596413239837,0.00039340596413239837,0.01094647403806448,75,relu,0.1,50,64,relu,50,relu,0.0,64,200,20,256,adam,0.0001
200,0.0007868022075854242,0.0007868022075854242,0.014898348599672318,0.00028390405350364745,0.00028390405350364745,0.01001774612814188,50,relu,0.05,75,64,relu,50,relu,0.05,64,200,20,256,adam,0.0001
200,0.0009187964024022222,0.0009187964024022222,0.015109840780496597,0.0003609527484513819,0.0003609527484513819,0.010680587962269783,75,relu,0.05,50,64,relu,75,relu,0.05,64,200,20,256,adam,0.001
200,0.0007963990792632103,0.0007963990792632103,0.014885527081787586,0.0003080990572925657,0.0003080990572925657,0.009819039143621922,75,relu,0.05,75,64,relu,75,relu,0.1,32,200,20,256,adam,0.001
200,0.0007495179306715727,0.0007495179306715727,0.014083610847592354,0.0003473222895991057,0.0003473222895991057,0.010338808409869671,75,relu,0.1,75,32,relu,75,relu,0.1,64,200,20,256,adam,1e-05
200,0.000994246918708086,0.000994246918708086,0.015745049342513084,0.0004366820212453604,0.0004366820212453604,0.01153340470045805,75,relu,0.05,50,32,relu,75,relu,0.1,64,200,20,256,adam,0.0001
200,0.0009487181669101119,0.0009487181669101119,0.015229731798171997,0.00039864875725470483,0.00039864875725470483,0.010988805443048477,75,relu,0.1,75,32,relu,75,relu,0.1,64,200,20,256,adam,0.0001
200,0.0009780805557966232,0.0009780805557966232,0.016547372564673424,0.0003722558612935245,0.0003722558612935245,0.011484167538583279,75,relu,0.05,50,32,relu,75,relu,0.0,32,200,20,256,adam,0.0001
200,0.0010148911969736218,0.0010148911969736218,0.01748926192522049,0.00045639812014997005,0.00045639812014997005,0.011988001875579357,50,relu,0.05,50,32,relu,75,relu,0.0,32,200,20,256,adam,1e-05
200,0.0009319644887000322,0.0009319644887000322,0.015808427706360817,0.0003848017076961696,0.0003848017076961696,0.011119228787720203,75,relu,0.1,50,64,relu,50,relu,0.0,32,200,20,256,adam,0.001
200,0.0008932049968279898,0.0008932049968279898,0.015658145770430565,0.00033851616899482906,0.00033851616899482906,0.010509911924600601,75,relu,0.1,50,32,relu,75,relu,0.1,32,200,20,256,adam,0.001
200,0.000818218570202589,0.000818218570202589,0.015779245644807816,0.0003674845502246171,0.0003674845502246171,0.011343605816364288,75,relu,0.1,50,64,relu,50,relu,0.05,64,200,20,256,adam,1e-05
200,0.0009477591956965625,0.0009477591956965625,0.015313752926886082,0.0003837584226857871,0.0003837584226857871,0.011077501811087132,50,relu,0.05,75,64,relu,75,relu,0.0,32,200,20,256,adam,0.0001
200,0.0008522236603312194,0.0008522236603312194,0.015715481713414192,0.00034012171090580523,0.00034012171090580523,0.011137355118989944,50,relu,0.05,75,32,relu,75,relu,0.1,64,200,20,256,adam,0.001
200,0.0008777611656114459,0.0008777611656114459,0.01538283284753561,0.0003752445336431265,0.0003752445336431265,0.011553089134395123,50,relu,0.1,50,64,relu,75,relu,0.05,32,200,20,256,adam,0.001
200,0.0008761176140978932,0.0008761176140978932,0.01518556009978056,0.00033761857775971293,0.00033761857775971293,0.010283784940838814,50,relu,0.05,50,32,relu,50,relu,0.1,32,200,20,256,adam,0.0001
200,0.0008816737099550664,0.0008816737099550664,0.015194141305983067,0.00033194845309481025,0.00033194845309481025,0.010981985367834568,75,relu,0.1,75,32,relu,50,relu,0.05,64,200,20,256,adam,1e-05
200,0.0007777254795655608,0.0007777254795655608,0.014483938924968243,0.00030758639331907034,0.00030758639331907034,0.009658538736402988,75,relu,0.1,75,64,relu,75,relu,0.0,64,200,20,256,adam,0.001
200,0.0009130957187153399,0.0009130957187153399,0.015922660008072853,0.00036839896347373724,0.00036839896347373724,0.011119379661977291,75,relu,0.1,75,32,relu,50,relu,0.1,64,200,20,256,adam,0.0001
200,0.0010687028989195824,0.0010687028989195824,0.01650000549852848,0.000488577876240015,0.000488577876240015,0.012597962282598019,75,relu,0.05,75,64,relu,50,relu,0.0,32,200,20,256,adam,0.001
200,0.0007411018596030772,0.0007411018596030772,0.015006405301392078,0.0003072387771680951,0.0003072387771680951,0.009834104217588902,50,relu,0.05,50,64,relu,75,relu,0.0,64,200,20,256,adam,0.001
200,0.0008507653838023543,0.0008507653838023543,0.015277527272701263,0.00037487735971808434,0.00037487735971808434,0.011416306719183922,75,relu,0.05,75,32,relu,75,relu,0.1,32,200,20,256,adam,0.0001
200,0.0009372009662911296,0.0009372009662911296,0.015907032415270805,0.00039240007754415274,0.00039240007754415274,0.01090537291020155,50,relu,0.05,50,32,relu,75,relu,0.0,32,200,20,256,adam,0.0001
200,0.0008862899267114699,0.0008862899267114699,0.01495917234569788,0.00035023243981413543,0.00035023243981413543,0.010632459074258804,75,relu,0.1,75,64,relu,75,relu,0.05,64,200,20,256,adam,0.0001
200,0.000724013545550406,0.000724013545550406,0.013527053408324718,0.0002886290894821286,0.0002886290894821286,0.009698322974145412,75,relu,0.05,50,32,relu,50,relu,0.1,64,200,20,256,adam,1e-05
200,0.0009261398809030652,0.0009261398809030652,0.01597200334072113,0.00037289923056960106,0.00037289923056960106,0.011443044058978558,50,relu,0.05,75,64,relu,50,relu,0.05,32,200,20,256,adam,0.001
200,0.0008931768825277686,0.0008931768825277686,0.015682419762015343,0.00036242842907086015,0.00036242842907086015,0.010621183551847935,50,relu,0.1,75,64,relu,50,relu,0.05,64,200,20,256,adam,0.0001
200,0.0008528229082003236,0.0008528229082003236,0.014763974584639072,0.00031552588916383684,0.00031552588916383684,0.009931305423378944,50,relu,0.1,50,64,relu,75,relu,0.1,64,200,20,256,adam,0.001
200,0.0008419189252890646,0.0008419189252890646,0.015130924060940742,0.00030482656438834965,0.00030482656438834965,0.009913699701428413,50,relu,0.05,50,32,relu,75,relu,0.1,64,200,20,256,adam,1e-05
200,0.0008337719482369721,0.0008337719482369721,0.01562715694308281,0.00032601156271994114,0.00032601156271994114,0.010255759581923485,50,relu,0.1,50,64,relu,75,relu,0.1,32,200,20,256,adam,0.001
200,0.000945405219681561,0.000945405219681561,0.015014699660241604,0.00037369990604929626,0.00037369990604929626,0.010761943645775318,50,relu,0.05,75,32,relu,75,relu,0.0,64,200,20,256,adam,0.001
200,0.000751376268453896,0.000751376268453896,0.014753385446965694,0.0003046926576644182,0.0003046926576644182,0.010650387965142727,50,relu,0.1,50,64,relu,50,relu,0.1,64,200,20,256,adam,1e-05
200,0.0007740523433312774,0.0007740523433312774,0.014516684226691723,0.0002707036037463695,0.0002707036037463695,0.00946845207363367,75,relu,0.05,75,64,relu,75,relu,0.1,32,200,20,256,adam,0.0001
200,0.0008311985875479877,0.0008311985875479877,0.015977492555975914,0.00028068842948414385,0.00028068842948414385,0.00936808716505766,50,relu,0.1,50,64,relu,75,relu,0.1,64,200,20,256,adam,1e-05
200,0.0009666847763583064,0.0009666847763583064,0.015710052102804184,0.0003799370024353266,0.0003799370024353266,0.010822247713804245,50,relu,0.05,75,64,relu,75,relu,0.05,32,200,20,256,adam,0.001
200,0.0007403589552268386,0.0007403589552268386,0.014264840632677078,0.0002849235897883773,0.0002849235897883773,0.009249450638890266,50,relu,0.05,75,32,relu,75,relu,0.1,32,200,20,256,adam,0.0001
200,0.000828973192255944,0.000828973192255944,0.01504181046038866,0.0003622734220698476,0.0003622734220698476,0.01100766658782959,75,relu,0.1,50,32,relu,50,relu,0.0,64,200,20,256,adam,1e-05
200,0.0007628724561072886,0.0007628724561072886,0.01435859315097332,0.00035280550946481526,0.00035280550946481526,0.010659360326826572,75,relu,0.1,50,32,relu,75,relu,0.1,64,200,20,256,adam,0.0001
200,0.0010966885602101684,0.0010966885602101684,0.01653556153178215,0.00046061299508437514,0.00046061299508437514,0.012008887715637684,75,relu,0.05,75,32,relu,50,relu,0.1,32,200,20,256,adam,0.001
200,0.000841836619656533,0.000841836619656533,0.014728272333741188,0.00036500138230621815,0.00036500138230621815,0.010780535638332367,50,relu,0.05,75,32,relu,50,relu,0.0,64,200,20,256,adam,0.0001
200,0.0008472951012663543,0.0008472951012663543,0.016106313094496727,0.000368246779544279,0.000368246779544279,0.010764317587018013,50,relu,0.1,50,32,relu,50,relu,0.05,32,200,20,256,adam,0.001
200,0.00105960457585752,0.00105960457585752,0.016689619049429893,0.0004644137807190418,0.0004644137807190418,0.012263182550668716,75,relu,0.05,50,32,relu,75,relu,0.0,64,200,20,256,adam,1e-05
200,0.0008447953732684255,0.0008447953732684255,0.01542032789438963,0.0003251285234000534,0.0003251285234000534,0.010387931019067764,75,relu,0.05,75,32,relu,50,relu,0.1,64,200,20,256,adam,0.001
200,0.0008934966754168272,0.0008934966754168272,0.015832284465432167,0.00035828008549287915,0.00035828008549287915,0.010764911770820618,75,relu,0.1,50,32,relu,50,relu,0.05,32,200,20,256,adam,0.001
200,0.0007629611645825207,0.0007629611645825207,0.0147861922159791,0.00030388779123313725,0.00030388779123313725,0.009767452254891396,50,relu,0.05,75,32,relu,75,relu,0.05,32,200,20,256,adam,0.001
200,0.0008780748466961086,0.0008780748466961086,0.014849182218313217,0.00036138363066129386,0.00036138363066129386,0.010840277187526226,75,relu,0.05,75,32,relu,75,relu,0.0,64,200,20,256,adam,0.0001
200,0.0008632846875116229,0.0008632846875116229,0.014791532419621944,0.00036396068753674626,0.00036396068753674626,0.011064550839364529,75,relu,0.05,50,32,relu,75,relu,0.05,32,200,20,256,adam,0.0001
200,0.0008809186401776969,0.0008809186401776969,0.015199973247945309,0.0003730762400664389,0.0003730762400664389,0.010994799435138702,75,relu,0.1,75,32,relu,50,relu,0.0,64,200,20,256,adam,0.0001
200,0.0008800725918263197,0.0008800725918263197,0.015248228795826435,0.0003490970120765269,0.0003490970120765269,0.011091061867773533,50,relu,0.1,75,64,relu,75,relu,0.0,64,200,20,256,adam,0.001
