round_epochs,loss,mse,mae,val_loss,val_mse,val_mae,lstm_dim_1,lstm_activation,dropout_rate_1,lstm_dim_2,dense_dim_1,dense_activation,gru_dim,gru_activation,dropout_rate_2,dense_dim_2,epochs,batch_size,optimizer,lr
5,0.04633275419473648,0.04633275419473648,0.15967757999897003,0.04333607852458954,0.04333607852458954,0.15551245212554932,50,relu,0.1,50,32,relu,50,relu,0.0,32,5,256,adam,0.0001
5,0.039997562766075134,0.039997562766075134,0.14775201678276062,0.03687848523259163,0.03687848523259163,0.14250211417675018,50,relu,0.1,50,32,relu,50,relu,0.0,32,5,256,adam,1e-05
5,0.03896813467144966,0.03896813467144966,0.14608842134475708,0.036185555160045624,0.036185555160045624,0.14149019122123718,50,relu,0.1,50,32,relu,50,relu,0.0,64,5,256,adam,0.001
5,0.048437755554914474,0.048437755554914474,0.16350102424621582,0.04516766592860222,0.04516766592860222,0.1590878963470459,50,relu,0.1,50,32,relu,50,relu,0.0,64,5,256,adam,0.0001
5,0.04567091912031174,0.04567091912031174,0.15865558385849,0.042671311646699905,0.042671311646699905,0.154449000954628,50,relu,0.1,50,32,relu,50,relu,0.0,64,5,256,adam,1e-05
5,0.03833358362317085,0.03833358362317085,0.14541423320770264,0.03550129383802414,0.03550129383802414,0.14100944995880127,50,relu,0.1,50,32,relu,50,relu,0.05,32,5,256,adam,0.001
5,0.038497038185596466,0.038497038185596466,0.14298519492149353,0.03472907468676567,0.03472907468676567,0.13618333637714386,50,relu,0.1,50,32,relu,50,relu,0.05,32,5,256,adam,0.0001
5,0.03626316413283348,0.03626316413283348,0.14095331728458405,0.03375229239463806,0.03375229239463806,0.1365174949169159,50,relu,0.1,50,32,relu,50,relu,0.05,32,5,256,adam,1e-05
5,0.04249165579676628,0.04249165579676628,0.15333960950374603,0.03950878232717514,0.03950878232717514,0.14902035892009735,50,relu,0.1,50,32,relu,50,relu,0.05,64,5,256,adam,0.001
5,0.05016786977648735,0.05016786977648735,0.16776122152805328,0.047750845551490784,0.047750845551490784,0.1651502251625061,50,relu,0.1,50,32,relu,50,relu,0.05,64,5,256,adam,0.0001
5,0.05043228715658188,0.05043228715658188,0.16633205115795135,0.046782419085502625,0.046782419085502625,0.16138681769371033,50,relu,0.1,50,32,relu,50,relu,0.05,64,5,256,adam,1e-05
5,0.05226072669029236,0.05226072669029236,0.170828178524971,0.04907510057091713,0.04907510057091713,0.1670139878988266,50,relu,0.1,50,32,relu,50,relu,0.1,32,5,256,adam,0.001
5,0.041520681232213974,0.041520681232213974,0.14987856149673462,0.03841935470700264,0.03841935470700264,0.14476923644542694,50,relu,0.1,50,32,relu,50,relu,0.1,32,5,256,adam,0.0001
5,0.04529808461666107,0.04529808461666107,0.15640908479690552,0.041977591812610626,0.041977591812610626,0.15099813044071198,50,relu,0.1,50,32,relu,50,relu,0.1,32,5,256,adam,1e-05
5,0.05537009239196777,0.05537009239196777,0.17610150575637817,0.05249220132827759,0.05249220132827759,0.17299339175224304,50,relu,0.1,50,32,relu,50,relu,0.1,64,5,256,adam,0.001
5,0.04788871109485626,0.04788871109485626,0.162678062915802,0.04474607855081558,0.04474607855081558,0.15850946307182312,50,relu,0.1,50,32,relu,50,relu,0.1,64,5,256,adam,0.0001
5,0.04361589998006821,0.04361589998006821,0.15273752808570862,0.040055546909570694,0.040055546909570694,0.14682935178279877,50,relu,0.1,50,32,relu,50,relu,0.1,64,5,256,adam,1e-05
5,0.035160377621650696,0.035160377621650696,0.1361677646636963,0.03184511512517929,0.03184511512517929,0.12961535155773163,50,relu,0.1,50,32,relu,75,relu,0.0,32,5,256,adam,0.001
5,0.03784991800785065,0.03784991800785065,0.14420925080776215,0.03518427535891533,0.03518427535891533,0.13983088731765747,50,relu,0.1,50,32,relu,75,relu,0.0,32,5,256,adam,0.0001
5,0.05965980142354965,0.05965980142354965,0.18135465681552887,0.05596066266298294,0.05596066266298294,0.17706888914108276,50,relu,0.1,50,32,relu,75,relu,0.0,32,5,256,adam,1e-05
5,0.041710998862981796,0.041710998862981796,0.1512453407049179,0.03867090493440628,0.03867090493440628,0.14666403830051422,50,relu,0.1,50,32,relu,75,relu,0.0,64,5,256,adam,0.001
5,0.04168296977877617,0.04168296977877617,0.14975035190582275,0.038557905703783035,0.038557905703783035,0.14430458843708038,50,relu,0.1,50,32,relu,75,relu,0.0,64,5,256,adam,0.0001
5,0.05201561003923416,0.05201561003923416,0.16946566104888916,0.04823743551969528,0.04823743551969528,0.16441668570041656,50,relu,0.1,50,32,relu,75,relu,0.0,64,5,256,adam,1e-05
5,0.03798298537731171,0.03798298537731171,0.14351066946983337,0.03489638864994049,0.03489638864994049,0.1381649374961853,50,relu,0.1,50,32,relu,75,relu,0.05,32,5,256,adam,0.001
5,0.05860261246562004,0.05860261246562004,0.17901478707790375,0.05441742762923241,0.05441742762923241,0.17359358072280884,50,relu,0.1,50,32,relu,75,relu,0.05,32,5,256,adam,0.0001
5,0.04361419007182121,0.04361419007182121,0.1540762186050415,0.04015960544347763,0.04015960544347763,0.14849431812763214,50,relu,0.1,50,32,relu,75,relu,0.05,32,5,256,adam,1e-05
5,0.03687596321105957,0.03687596321105957,0.14105135202407837,0.03300381451845169,0.03300381451845169,0.13441817462444305,50,relu,0.1,50,32,relu,75,relu,0.05,64,5,256,adam,0.001
5,0.04821789264678955,0.04821789264678955,0.16343560814857483,0.04496590048074722,0.04496590048074722,0.15896068513393402,50,relu,0.1,50,32,relu,75,relu,0.05,64,5,256,adam,0.0001
5,0.029924873262643814,0.029924873262643814,0.1264743208885193,0.027111781761050224,0.027111781761050224,0.12064116448163986,50,relu,0.1,50,32,relu,75,relu,0.05,64,5,256,adam,1e-05
5,0.03850157558917999,0.03850157558917999,0.1446944773197174,0.03530450537800789,0.03530450537800789,0.13946495950222015,50,relu,0.1,50,32,relu,75,relu,0.1,32,5,256,adam,0.001
5,0.027270449325442314,0.027270449325442314,0.11953205615282059,0.024585727602243423,0.024585727602243423,0.11335762590169907,50,relu,0.1,50,32,relu,75,relu,0.1,32,5,256,adam,0.0001
5,0.04038374498486519,0.04038374498486519,0.14855164289474487,0.037519559264183044,0.037519559264183044,0.14385397732257843,50,relu,0.1,50,32,relu,75,relu,0.1,32,5,256,adam,1e-05
5,0.04417594522237778,0.04417594522237778,0.1542329043149948,0.04045284166932106,0.04045284166932106,0.14831702411174774,50,relu,0.1,50,32,relu,75,relu,0.1,64,5,256,adam,0.001
5,0.034552522003650665,0.034552522003650665,0.13685718178749084,0.03178395703434944,0.03178395703434944,0.1319783478975296,50,relu,0.1,50,32,relu,75,relu,0.1,64,5,256,adam,0.0001
5,0.04229171946644783,0.04229171946644783,0.1518179327249527,0.038911957293748856,0.038911957293748856,0.14632725715637207,50,relu,0.1,50,32,relu,75,relu,0.1,64,5,256,adam,1e-05
5,0.036278679966926575,0.036278679966926575,0.13989411294460297,0.03297504782676697,0.03297504782676697,0.1337393820285797,50,relu,0.1,50,64,relu,50,relu,0.0,32,5,256,adam,0.001
5,0.02634134329855442,0.02634134329855442,0.11777722090482712,0.023717228323221207,0.023717228323221207,0.11164171248674393,50,relu,0.1,50,64,relu,50,relu,0.0,32,5,256,adam,0.0001
5,0.04600938409566879,0.04600938409566879,0.15933236479759216,0.042763516306877136,0.042763516306877136,0.15475894510746002,50,relu,0.1,50,64,relu,50,relu,0.0,32,5,256,adam,1e-05
5,0.040278930217027664,0.040278930217027664,0.1488812267780304,0.03719333931803703,0.03719333931803703,0.14407852292060852,50,relu,0.1,50,64,relu,50,relu,0.0,64,5,256,adam,0.001
5,0.03167154639959335,0.03167154639959335,0.13006630539894104,0.028986886143684387,0.028986886143684387,0.12452187389135361,50,relu,0.1,50,64,relu,50,relu,0.0,64,5,256,adam,0.0001
5,0.04038456454873085,0.04038456454873085,0.14884331822395325,0.03745543956756592,0.03745543956756592,0.1441131979227066,50,relu,0.1,50,64,relu,50,relu,0.0,64,5,256,adam,1e-05
5,0.03819384053349495,0.03819384053349495,0.1416703760623932,0.03451395034790039,0.03451395034790039,0.13477055728435516,50,relu,0.1,50,64,relu,50,relu,0.05,32,5,256,adam,0.001
5,0.0346091203391552,0.0346091203391552,0.1367456614971161,0.03189191222190857,0.03189191222190857,0.1315765380859375,50,relu,0.1,50,64,relu,50,relu,0.05,32,5,256,adam,0.0001
5,0.04716823622584343,0.04716823622584343,0.1625625640153885,0.04459117725491524,0.04459117725491524,0.15949641168117523,50,relu,0.1,50,64,relu,50,relu,0.05,32,5,256,adam,1e-05
5,0.040272362530231476,0.040272362530231476,0.14760999381542206,0.0371813140809536,0.0371813140809536,0.14245440065860748,50,relu,0.1,50,64,relu,50,relu,0.05,64,5,256,adam,0.001
5,0.034342408180236816,0.034342408180236816,0.13582849502563477,0.03159915283322334,0.03159915283322334,0.13034285604953766,50,relu,0.1,50,64,relu,50,relu,0.05,64,5,256,adam,0.0001
5,0.037326522171497345,0.037326522171497345,0.14301680028438568,0.034547723829746246,0.034547723829746246,0.1381755918264389,50,relu,0.1,50,64,relu,50,relu,0.05,64,5,256,adam,1e-05
5,0.03608320653438568,0.03608320653438568,0.13995932042598724,0.03341977298259735,0.03341977298259735,0.13518783450126648,50,relu,0.1,50,64,relu,50,relu,0.1,32,5,256,adam,0.001
5,0.043837741017341614,0.043837741017341614,0.1547805219888687,0.041167471557855606,0.041167471557855606,0.15075384080410004,50,relu,0.1,50,64,relu,50,relu,0.1,32,5,256,adam,0.0001
5,0.05299845337867737,0.05299845337867737,0.17081062495708466,0.0495857410132885,0.0495857410132885,0.16620908677577972,50,relu,0.1,50,64,relu,50,relu,0.1,32,5,256,adam,1e-05
5,0.04001397266983986,0.04001397266983986,0.14828358590602875,0.037094052881002426,0.037094052881002426,0.14355039596557617,50,relu,0.1,50,64,relu,50,relu,0.1,64,5,256,adam,0.001
5,0.03673722222447395,0.03673722222447395,0.14181841909885406,0.03403434157371521,0.03403434157371521,0.13748590648174286,50,relu,0.1,50,64,relu,50,relu,0.1,64,5,256,adam,0.0001
5,0.04711184278130531,0.04711184278130531,0.16077971458435059,0.04354894533753395,0.04354894533753395,0.15573546290397644,50,relu,0.1,50,64,relu,50,relu,0.1,64,5,256,adam,1e-05
5,0.043774593621492386,0.043774593621492386,0.1551649570465088,0.04055283963680267,0.04055283963680267,0.1505448967218399,50,relu,0.1,50,64,relu,75,relu,0.0,32,5,256,adam,0.001
5,0.039013925939798355,0.039013925939798355,0.1461709439754486,0.03611098974943161,0.03611098974943161,0.1413697749376297,50,relu,0.1,50,64,relu,75,relu,0.0,32,5,256,adam,0.0001
5,0.05104305222630501,0.05104305222630501,0.16904693841934204,0.048164013773202896,0.048164013773202896,0.1656109094619751,50,relu,0.1,50,64,relu,75,relu,0.0,32,5,256,adam,1e-05
5,0.0372026152908802,0.0372026152908802,0.14253929257392883,0.03453439846634865,0.03453439846634865,0.13807113468647003,50,relu,0.1,50,64,relu,75,relu,0.0,64,5,256,adam,0.001
5,0.04060906916856766,0.04060906916856766,0.14869026839733124,0.0369851216673851,0.0369851216673851,0.1426975429058075,50,relu,0.1,50,64,relu,75,relu,0.0,64,5,256,adam,0.0001
5,0.0452694334089756,0.0452694334089756,0.1565271019935608,0.04181646928191185,0.04181646928191185,0.15127088129520416,50,relu,0.1,50,64,relu,75,relu,0.0,64,5,256,adam,1e-05
5,0.02942606620490551,0.02942606620490551,0.1248709112405777,0.026338767260313034,0.026338767260313034,0.11831585317850113,50,relu,0.1,50,64,relu,75,relu,0.05,32,5,256,adam,0.001
5,0.0507628358900547,0.0507628358900547,0.16680102050304413,0.04743775352835655,0.04743775352835655,0.16241863369941711,50,relu,0.1,50,64,relu,75,relu,0.05,32,5,256,adam,0.0001
5,0.04928050562739372,0.04928050562739372,0.1646532267332077,0.04615507274866104,0.04615507274866104,0.1607626974582672,50,relu,0.1,50,64,relu,75,relu,0.05,32,5,256,adam,1e-05
5,0.04312767833471298,0.04312767833471298,0.1548372507095337,0.04026772454380989,0.04026772454380989,0.15065154433250427,50,relu,0.1,50,64,relu,75,relu,0.05,64,5,256,adam,0.001
5,0.04347221180796623,0.04347221180796623,0.1549661010503769,0.04042869433760643,0.04042869433760643,0.1504833847284317,50,relu,0.1,50,64,relu,75,relu,0.05,64,5,256,adam,0.0001
5,0.04861581325531006,0.04861581325531006,0.1623469591140747,0.04477032274007797,0.04477032274007797,0.15680111944675446,50,relu,0.1,50,64,relu,75,relu,0.05,64,5,256,adam,1e-05
5,0.03436451032757759,0.03436451032757759,0.1367020606994629,0.03153132274746895,0.03153132274746895,0.13153643906116486,50,relu,0.1,50,64,relu,75,relu,0.1,32,5,256,adam,0.001
5,0.056477222591638565,0.056477222591638565,0.17648182809352875,0.052793845534324646,0.052793845534324646,0.17192481458187103,50,relu,0.1,50,64,relu,75,relu,0.1,32,5,256,adam,0.0001
5,0.05061747506260872,0.05061747506260872,0.16764327883720398,0.04684339463710785,0.04684339463710785,0.16268911957740784,50,relu,0.1,50,64,relu,75,relu,0.1,32,5,256,adam,1e-05
5,0.05947842821478844,0.05947842821478844,0.18023818731307983,0.0551074855029583,0.0551074855029583,0.17475876212120056,50,relu,0.1,50,64,relu,75,relu,0.1,64,5,256,adam,0.001
5,0.04143922030925751,0.04143922030925751,0.15096980333328247,0.03858466446399689,0.03858466446399689,0.14649824798107147,50,relu,0.1,50,64,relu,75,relu,0.1,64,5,256,adam,0.0001
5,0.04409043490886688,0.04409043490886688,0.155636265873909,0.04110616073012352,0.04110616073012352,0.15120144188404083,50,relu,0.1,50,64,relu,75,relu,0.1,64,5,256,adam,1e-05
5,0.04976159334182739,0.04976159334182739,0.16498082876205444,0.04616653546690941,0.04616653546690941,0.1601189225912094,50,relu,0.1,75,32,relu,50,relu,0.0,32,5,256,adam,0.001
5,0.04805884510278702,0.04805884510278702,0.16288603842258453,0.04480109363794327,0.04480109363794327,0.15834279358386993,50,relu,0.1,75,32,relu,50,relu,0.0,32,5,256,adam,0.0001
5,0.02209935523569584,0.02209935523569584,0.10634394735097885,0.019615184515714645,0.019615184515714645,0.09958828240633011,50,relu,0.1,75,32,relu,50,relu,0.0,32,5,256,adam,1e-05
5,0.05215734615921974,0.05215734615921974,0.17008763551712036,0.0487726628780365,0.0487726628780365,0.16562819480895996,50,relu,0.1,75,32,relu,50,relu,0.0,64,5,256,adam,0.001
5,0.041489940136671066,0.041489940136671066,0.15065589547157288,0.038526806980371475,0.038526806980371475,0.14595390856266022,50,relu,0.1,75,32,relu,50,relu,0.0,64,5,256,adam,0.0001
5,0.04874394088983536,0.04874394088983536,0.16372419893741608,0.04559355601668358,0.04559355601668358,0.15953713655471802,50,relu,0.1,75,32,relu,50,relu,0.0,64,5,256,adam,1e-05
5,0.05707627162337303,0.05707627162337303,0.17818844318389893,0.05357801914215088,0.05357801914215088,0.1742667555809021,50,relu,0.1,75,32,relu,50,relu,0.05,32,5,256,adam,0.001
5,0.03525710478425026,0.03525710478425026,0.13806374371051788,0.032674580812454224,0.032674580812454224,0.1335618644952774,50,relu,0.1,75,32,relu,50,relu,0.05,32,5,256,adam,0.0001
5,0.04460854455828667,0.04460854455828667,0.15724702179431915,0.041950374841690063,0.041950374841690063,0.15351802110671997,50,relu,0.1,75,32,relu,50,relu,0.05,32,5,256,adam,1e-05
5,0.03846468776464462,0.03846468776464462,0.1445193588733673,0.035809505730867386,0.035809505730867386,0.14004528522491455,50,relu,0.1,75,32,relu,50,relu,0.05,64,5,256,adam,0.001
5,0.05154972895979881,0.05154972895979881,0.168830007314682,0.04842672869563103,0.04842672869563103,0.16487249732017517,50,relu,0.1,75,32,relu,50,relu,0.05,64,5,256,adam,0.0001
5,0.04961758852005005,0.04961758852005005,0.16453859210014343,0.04628763720393181,0.04628763720393181,0.16009493172168732,50,relu,0.1,75,32,relu,50,relu,0.05,64,5,256,adam,1e-05
5,0.055668916553258896,0.055668916553258896,0.17574159801006317,0.05256333947181702,0.05256333947181702,0.17203763127326965,50,relu,0.1,75,32,relu,50,relu,0.1,32,5,256,adam,0.001
5,0.023855622857809067,0.023855622857809067,0.11068801581859589,0.021481219679117203,0.021481219679117203,0.10438842326402664,50,relu,0.1,75,32,relu,50,relu,0.1,32,5,256,adam,0.0001
5,0.04413896054029465,0.04413896054029465,0.1554902046918869,0.041017498821020126,0.041017498821020126,0.15089820325374603,50,relu,0.1,75,32,relu,50,relu,0.1,32,5,256,adam,1e-05
5,0.043932877480983734,0.043932877480983734,0.15458066761493683,0.04081454873085022,0.04081454873085022,0.14966551959514618,50,relu,0.1,75,32,relu,50,relu,0.1,64,5,256,adam,0.001
5,0.04690513759851456,0.04690513759851456,0.15881909430027008,0.04278487712144852,0.04278487712144852,0.15201109647750854,50,relu,0.1,75,32,relu,50,relu,0.1,64,5,256,adam,0.0001
5,0.034640222787857056,0.034640222787857056,0.13629429042339325,0.031750693917274475,0.031750693917274475,0.13081659376621246,50,relu,0.1,75,32,relu,50,relu,0.1,64,5,256,adam,1e-05
5,0.04097620025277138,0.04097620025277138,0.15059451758861542,0.037972722202539444,0.037972722202539444,0.14621640741825104,50,relu,0.1,75,32,relu,75,relu,0.0,32,5,256,adam,0.001
5,0.05028099939227104,0.05028099939227104,0.16534346342086792,0.046804748475551605,0.046804748475551605,0.16033731400966644,50,relu,0.1,75,32,relu,75,relu,0.0,32,5,256,adam,0.0001
5,0.04289776459336281,0.04289776459336281,0.15350347757339478,0.040416866540908813,0.040416866540908813,0.14958547055721283,50,relu,0.1,75,32,relu,75,relu,0.0,32,5,256,adam,1e-05
5,0.04368432238698006,0.04368432238698006,0.15409967303276062,0.04076387360692024,0.04076387360692024,0.1491730809211731,50,relu,0.1,75,32,relu,75,relu,0.0,64,5,256,adam,0.001
5,0.03478565067052841,0.03478565067052841,0.13618624210357666,0.03194775804877281,0.03194775804877281,0.13101959228515625,50,relu,0.1,75,32,relu,75,relu,0.0,64,5,256,adam,0.0001
5,0.049613259732723236,0.049613259732723236,0.16512319445610046,0.046432651579380035,0.046432651579380035,0.16110144555568695,50,relu,0.1,75,32,relu,75,relu,0.0,64,5,256,adam,1e-05
5,0.039739541709423065,0.039739541709423065,0.14717212319374084,0.03686341643333435,0.03686341643333435,0.14257189631462097,50,relu,0.1,75,32,relu,75,relu,0.05,32,5,256,adam,0.001
5,0.04848077893257141,0.04848077893257141,0.16342023015022278,0.045427996665239334,0.045427996665239334,0.15928664803504944,50,relu,0.1,75,32,relu,75,relu,0.05,32,5,256,adam,0.0001
5,0.035471390932798386,0.035471390932798386,0.13872340321540833,0.03263147175312042,0.03263147175312042,0.13361597061157227,50,relu,0.1,75,32,relu,75,relu,0.05,32,5,256,adam,1e-05
5,0.04593968018889427,0.04593968018889427,0.15918192267417908,0.042496468871831894,0.042496468871831894,0.15424081683158875,50,relu,0.1,75,32,relu,75,relu,0.05,64,5,256,adam,0.001
5,0.05537009984254837,0.05537009984254837,0.1754593551158905,0.05187922716140747,0.05187922716140747,0.17136433720588684,50,relu,0.1,75,32,relu,75,relu,0.05,64,5,256,adam,0.0001
5,0.055603381246328354,0.055603381246328354,0.1742270141839981,0.051455847918987274,0.051455847918987274,0.1687370240688324,50,relu,0.1,75,32,relu,75,relu,0.05,64,5,256,adam,1e-05
5,0.0324244387447834,0.0324244387447834,0.13273127377033234,0.029891982674598694,0.029891982674598694,0.12803088128566742,50,relu,0.1,75,32,relu,75,relu,0.1,32,5,256,adam,0.001
5,0.033544667065143585,0.033544667065143585,0.13550236821174622,0.031193362548947334,0.031193362548947334,0.13138288259506226,50,relu,0.1,75,32,relu,75,relu,0.1,32,5,256,adam,0.0001
5,0.045391496270895004,0.045391496270895004,0.15869763493537903,0.04260702803730965,0.04260702803730965,0.15464144945144653,50,relu,0.1,75,32,relu,75,relu,0.1,32,5,256,adam,1e-05
5,0.048498183488845825,0.048498183488845825,0.16221332550048828,0.04470318555831909,0.04470318555831909,0.15685784816741943,50,relu,0.1,75,32,relu,75,relu,0.1,64,5,256,adam,0.001
5,0.03696790710091591,0.03696790710091591,0.14116737246513367,0.033578090369701385,0.033578090369701385,0.13530784845352173,50,relu,0.1,75,32,relu,75,relu,0.1,64,5,256,adam,0.0001
5,0.04817048832774162,0.04817048832774162,0.16311763226985931,0.044913969933986664,0.044913969933986664,0.1583791971206665,50,relu,0.1,75,32,relu,75,relu,0.1,64,5,256,adam,1e-05
5,0.05650937929749489,0.05650937929749489,0.17667146027088165,0.05299710854887962,0.05299710854887962,0.17251983284950256,50,relu,0.1,75,64,relu,50,relu,0.0,32,5,256,adam,0.001
5,0.03810291737318039,0.03810291737318039,0.14299824833869934,0.034754883497953415,0.034754883497953415,0.13691458106040955,50,relu,0.1,75,64,relu,50,relu,0.0,32,5,256,adam,0.0001
5,0.04751744121313095,0.04751744121313095,0.16215631365776062,0.04468904435634613,0.04468904435634613,0.1584697812795639,50,relu,0.1,75,64,relu,50,relu,0.0,32,5,256,adam,1e-05
5,0.048452410846948624,0.048452410846948624,0.16461355984210968,0.045490920543670654,0.045490920543670654,0.16119728982448578,50,relu,0.1,75,64,relu,50,relu,0.0,64,5,256,adam,0.001
5,0.05214706063270569,0.05214706063270569,0.1706968992948532,0.04909169301390648,0.04909169301390648,0.16725768148899078,50,relu,0.1,75,64,relu,50,relu,0.0,64,5,256,adam,0.0001
5,0.04295830801129341,0.04295830801129341,0.15357238054275513,0.0400271974503994,0.0400271974503994,0.14894525706768036,50,relu,0.1,75,64,relu,50,relu,0.0,64,5,256,adam,1e-05
5,0.03841046616435051,0.03841046616435051,0.14601090550422668,0.035687223076820374,0.035687223076820374,0.14166291058063507,50,relu,0.1,75,64,relu,50,relu,0.05,32,5,256,adam,0.001
5,0.05333075672388077,0.05333075672388077,0.17234410345554352,0.0505686029791832,0.0505686029791832,0.16925740242004395,50,relu,0.1,75,64,relu,50,relu,0.05,32,5,256,adam,0.0001
5,0.04346170276403427,0.04346170276403427,0.15486223995685577,0.04045971855521202,0.04045971855521202,0.15061604976654053,50,relu,0.1,75,64,relu,50,relu,0.05,32,5,256,adam,1e-05
5,0.031105706468224525,0.031105706468224525,0.12856975197792053,0.02826699987053871,0.02826699987053871,0.1227700263261795,50,relu,0.1,75,64,relu,50,relu,0.05,64,5,256,adam,0.001
5,0.04565724730491638,0.04565724730491638,0.15957710146903992,0.04306565597653389,0.04306565597653389,0.1561741679906845,50,relu,0.1,75,64,relu,50,relu,0.05,64,5,256,adam,0.0001
5,0.027151145040988922,0.027151145040988922,0.11976110190153122,0.024796219542622566,0.024796219542622566,0.11455774307250977,50,relu,0.1,75,64,relu,50,relu,0.05,64,5,256,adam,1e-05
5,0.03194167837500572,0.03194167837500572,0.1308615356683731,0.029227305203676224,0.029227305203676224,0.12557095289230347,50,relu,0.1,75,64,relu,50,relu,0.1,32,5,256,adam,0.001
5,0.047972433269023895,0.047972433269023895,0.16310229897499084,0.04469020664691925,0.04469020664691925,0.1589881330728531,50,relu,0.1,75,64,relu,50,relu,0.1,32,5,256,adam,0.0001
5,0.03827349841594696,0.03827349841594696,0.143122136592865,0.03476468473672867,0.03476468473672867,0.13650597631931305,50,relu,0.1,75,64,relu,50,relu,0.1,32,5,256,adam,1e-05
5,0.02686627395451069,0.02686627395451069,0.11976508796215057,0.02444578893482685,0.02444578893482685,0.1140756830573082,50,relu,0.1,75,64,relu,50,relu,0.1,64,5,256,adam,0.001
5,0.0497116781771183,0.0497116781771183,0.16563284397125244,0.04658837243914604,0.04658837243914604,0.16144436597824097,50,relu,0.1,75,64,relu,50,relu,0.1,64,5,256,adam,0.0001
5,0.01901242695748806,0.01901242695748806,0.09631019830703735,0.01620958186686039,0.01620958186686039,0.08819402009248734,50,relu,0.1,75,64,relu,50,relu,0.1,64,5,256,adam,1e-05
5,0.03823864087462425,0.03823864087462425,0.1439627856016159,0.035277798771858215,0.035277798771858215,0.13890182971954346,50,relu,0.1,75,64,relu,75,relu,0.0,32,5,256,adam,0.001
5,0.051531609147787094,0.051531609147787094,0.1682223677635193,0.04781201854348183,0.04781201854348183,0.1631961464881897,50,relu,0.1,75,64,relu,75,relu,0.0,32,5,256,adam,0.0001
5,0.045683395117521286,0.045683395117521286,0.1589868664741516,0.04293132573366165,0.04293132573366165,0.15536142885684967,50,relu,0.1,75,64,relu,75,relu,0.0,32,5,256,adam,1e-05
5,0.04654636234045029,0.04654636234045029,0.16208289563655853,0.04423913359642029,0.04423913359642029,0.15959380567073822,50,relu,0.1,75,64,relu,75,relu,0.0,64,5,256,adam,0.001
5,0.041337333619594574,0.041337333619594574,0.14946766197681427,0.037912096828222275,0.037912096828222275,0.14422325789928436,50,relu,0.1,75,64,relu,75,relu,0.0,64,5,256,adam,0.0001
5,0.04585854336619377,0.04585854336619377,0.1591642051935196,0.042886726558208466,0.042886726558208466,0.1550048589706421,50,relu,0.1,75,64,relu,75,relu,0.0,64,5,256,adam,1e-05
5,0.04064192995429039,0.04064192995429039,0.14861522614955902,0.03768380731344223,0.03768380731344223,0.14378327131271362,50,relu,0.1,75,64,relu,75,relu,0.05,32,5,256,adam,0.001
5,0.059290651232004166,0.059290651232004166,0.18234771490097046,0.05633405223488808,0.05633405223488808,0.179849311709404,50,relu,0.1,75,64,relu,75,relu,0.05,32,5,256,adam,0.0001
5,0.0399673767387867,0.0399673767387867,0.14919476211071014,0.03743576630949974,0.03743576630949974,0.14537838101387024,50,relu,0.1,75,64,relu,75,relu,0.05,32,5,256,adam,1e-05
5,0.041049856692552567,0.041049856692552567,0.15064862370491028,0.038330428302288055,0.038330428302288055,0.14689327776432037,50,relu,0.1,75,64,relu,75,relu,0.05,64,5,256,adam,0.001
5,0.04356420412659645,0.04356420412659645,0.15565235912799835,0.040619123727083206,0.040619123727083206,0.15143142640590668,50,relu,0.1,75,64,relu,75,relu,0.05,64,5,256,adam,0.0001
5,0.04653334990143776,0.04653334990143776,0.16075509786605835,0.043464697897434235,0.043464697897434235,0.1565830409526825,50,relu,0.1,75,64,relu,75,relu,0.05,64,5,256,adam,1e-05
5,0.03334049507975578,0.03334049507975578,0.13336093723773956,0.029946161434054375,0.029946161434054375,0.1267479807138443,50,relu,0.1,75,64,relu,75,relu,0.1,32,5,256,adam,0.001
5,0.04360273852944374,0.04360273852944374,0.15694314241409302,0.04108556732535362,0.04108556732535362,0.15368406474590302,50,relu,0.1,75,64,relu,75,relu,0.1,32,5,256,adam,0.0001
5,0.03910018876194954,0.03910018876194954,0.145521879196167,0.0358503982424736,0.0358503982424736,0.13999028503894806,50,relu,0.1,75,64,relu,75,relu,0.1,32,5,256,adam,1e-05
5,0.04235304147005081,0.04235304147005081,0.15297658741474152,0.03937116637825966,0.03937116637825966,0.14870746433734894,50,relu,0.1,75,64,relu,75,relu,0.1,64,5,256,adam,0.001
5,0.032225705683231354,0.032225705683231354,0.13154686987400055,0.029110683128237724,0.029110683128237724,0.1255519688129425,50,relu,0.1,75,64,relu,75,relu,0.1,64,5,256,adam,0.0001
5,0.0396333746612072,0.0396333746612072,0.14604416489601135,0.0366620309650898,0.0366620309650898,0.14098286628723145,50,relu,0.1,75,64,relu,75,relu,0.1,64,5,256,adam,1e-05
5,0.04695383459329605,0.04695383459329605,0.1612749993801117,0.04390079155564308,0.04390079155564308,0.15718981623649597,75,relu,0.05,50,32,relu,50,relu,0.0,32,5,256,adam,0.001
5,0.051417261362075806,0.051417261362075806,0.1668422967195511,0.047437332570552826,0.047437332570552826,0.16091583669185638,75,relu,0.05,50,32,relu,50,relu,0.0,32,5,256,adam,0.0001
5,0.05262995883822441,0.05262995883822441,0.1694989949464798,0.04866231605410576,0.04866231605410576,0.16403572261333466,75,relu,0.05,50,32,relu,50,relu,0.0,32,5,256,adam,1e-05
