,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_degree,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
169,0.04060072898864746,0.06173458723841379,0.001975750923156738,0.0025920494224833165,0.1,10,1,poly,"{'C': 0.1, 'degree': 10, 'gamma': 1, 'kernel': 'poly'}",-9.140952359875622e-05,-0.0002983117043615989,-0.00043346425392192217,-0.00012098850655108755,-0.00013070187852324723,-0.018075473245433574,-0.19021556156258387,-0.03957802278536122,-0.10596937663133021,-0.0968072375172042,-0.04517205476088697,0.06186390235459338,507
170,0.0011291742324829102,0.0008661187267647284,0.0003489017486572266,9.732520909341873e-05,0.1,10,1,rbf,"{'C': 0.1, 'degree': 10, 'gamma': 1, 'kernel': 'rbf'}",-9.140952359875622e-05,-0.0002983117043615989,-0.00043346425392192217,-0.00012098850655108755,-0.00013070187852324723,-0.018075473245433574,-0.08088333600438999,-0.0013737142644141686,-0.0012478783107637524,-0.0009751049477808003,-0.010363038263973891,0.024082406928068133,332
171,0.0026437520980834963,0.0030428145205928484,0.0003866434097290039,0.00013897701197736434,0.1,10,1,sigmoid,"{'C': 0.1, 'degree': 10, 'gamma': 1, 'kernel': 'sigmoid'}",-9.140952359875622e-05,-0.0002983117043615989,-0.00043346425392192217,-0.00012098850655108755,-0.00013070187852324723,-0.018075473245433574,-0.07168517876388653,-0.004159601143789992,-0.0025980355856840345,-0.0019725210216642967,-0.009956568562741503,0.02121889459845869,314
172,0.0012432098388671874,0.0010781258368335008,0.0003258943557739258,6.558005856100706e-05,0.1,10,0.0,linear,"{'C': 0.1, 'degree': 10, 'gamma': 0.0, 'kernel': 'linear'}",-9.140952359875622e-05,-0.0002983117043615989,-0.00043346425392192217,-0.00012098850655108755,-0.00013070187852324723,-0.018075473245433574,-0.07060299052730143,-0.0018121229211798939,-0.001438647129104162,-0.000529032626067166,-0.009353314231604284,0.021077500947430734,233
173,0.01896054744720459,0.029501069940664076,0.001983904838562012,0.0025856082882418975,0.1,10,0.0,poly,"{'C': 0.1, 'degree': 10, 'gamma': 0.0, 'kernel': 'poly'}",-9.140952359875622e-05,-0.0002983117043615989,-0.00043346425392192217,-0.00012098850655108755,-0.00013070187852324723,-0.018075473245433574,-0.19021608156147038,-0.039586873994258816,-0.10703104036154219,-0.09709186751997045,-0.045307621254963196,0.06199273092054781,559
174,0.020112013816833495,0.031473411470548364,0.0027547597885131834,0.003783508776922827,0.1,10,0.0,rbf,"{'C': 0.1, 'degree': 10, 'gamma': 0.0, 'kernel': 'rbf'}",-9.140952359875622e-05,-0.0002983117043615989,-0.00043346425392192217,-0.00012098850655108755,-0.00013070187852324723,-0.018075473245433574,-0.19021608156146988,-0.03958687399425858,-0.10703104036154182,-0.09709186751997008,-0.04530762125496306,0.06199273092054764,549
175,0.01871340274810791,0.029219346135136364,0.0018586158752441407,0.0024152180168829866,0.1,10,0.0,sigmoid,"{'C': 0.1, 'degree': 10, 'gamma': 0.0, 'kernel': 'sigmoid'}",-9.140952359875622e-05,-0.0002983117043615989,-0.00043346425392192217,-0.00012098850655108755,-0.00013070187852324723,-0.018075473245433574,-0.19021608156147038,-0.039586873994258816,-0.10703104036154219,-0.09709186751997045,-0.045307621254963196,0.06199273092054781,559
176,0.0012443065643310547,0.0010791559927597577,0.0003237009048461914,6.65955672900946e-05,0.1,10,0.001,linear,"{'C': 0.1, 'degree': 10, 'gamma': 0.001, 'kernel': 'linear'}",-9.140952359875622e-05,-0.0002983117043615989,-0.00043346425392192217,-0.00012098850655108755,-0.00013070187852324723,-0.018075473245433574,-0.07060299052730143,-0.0018121229211798939,-0.001438647129104162,-0.000529032626067166,-0.009353314231604284,0.021077500947430734,233
177,0.03871161937713623,0.06446207621018878,0.0019861459732055664,0.0026093306482158495,0.1,10,0.001,poly,"{'C': 0.1, 'degree': 10, 'gamma': 0.001, 'kernel': 'poly'}",-9.140952359875622e-05,-0.0002983117043615989,-0.00043346425392192217,-0.00012098850655108755,-0.00013070187852324723,-0.018075473245433574,-0.19021608156147038,-0.039586873994258816,-0.10703104036154219,-0.09709186751997045,-0.045307621254963196,0.06199273092054781,559
178,0.02958645820617676,0.046484648250340835,0.0033496856689453126,0.004686071023007823,0.1,10,0.001,rbf,"{'C': 0.1, 'degree': 10, 'gamma': 0.001, 'kernel': 'rbf'}",-9.140952359875622e-05,-0.0002983117043615989,-0.00043346425392192217,-0.00012098850655108755,-0.00013070187852324723,-0.018075473245433574,-0.18859498025993535,-0.036470218065349606,-0.09751974093482255,-0.08449021744980553,-0.04262255058223032,0.059755386042951476,437
179,0.02926216125488281,0.04580222089673803,0.0030070066452026365,0.004154514461350506,0.1,10,0.001,sigmoid,"{'C': 0.1, 'degree': 10, 'gamma': 0.001, 'kernel': 'sigmoid'}",-9.140952359875622e-05,-0.0002983117043615989,-0.00043346425392192217,-0.00012098850655108755,-0.00013070187852324723,-0.018075473245433574,-0.18957009322915763,-0.037976044654027964,-0.10219733911690879,-0.09056993152828612,-0.04394637576407707,0.060860832312083994,473
180,0.000746464729309082,0.00044369707115229706,0.00029630661010742186,3.143326316025446e-05,1,2,auto,linear,"{'C': 1, 'degree': 2, 'gamma': 'auto', 'kernel': 'linear'}",-9.140952359875622e-05,-0.0002983117043615989,-0.00043346425392192217,-0.00012098850655108755,-0.00013070187852324723,-0.018075473245433574,-0.060953414479898,-0.002685193484982787,-0.0019021371173662466,-0.001570508024319634,-0.008626160221895685,0.0181976561985854,125
181,0.005862283706665039,0.00816385248463746,0.0006160497665405274,0.0004978706577047491,1,2,auto,poly,"{'C': 1, 'degree': 2, 'gamma': 'auto', 'kernel': 'poly'}",-9.140952359875622e-05,-0.0002983117043615989,-0.00043346425392192217,-0.00012098850655108755,-0.00013070187852324723,-0.018075473245433574,-0.016941428642024026,-0.006872690264164405,-0.005982430799182723,-0.008488963619205411,-0.005743586243696675,0.006627591713336467,5
182,0.0008404016494750977,0.0005361444862630366,0.00031065940856933594,5.372359437581896e-05,1,2,auto,rbf,"{'C': 1, 'degree': 2, 'gamma': 'auto', 'kernel': 'rbf'}",-9.140952359875622e-05,-0.0002983117043615989,-0.00043346425392192217,-0.00012098850655108755,-0.00013070187852324723,-0.018075473245433574,-0.07224348157839403,-0.000621740636201545,-0.0007011828262781137,-0.0004894119329736012,-0.009320616608623747,0.02162993094027921,215
183,0.02733769416809082,0.045746452684942124,0.0024474143981933595,0.0036010521602283345,1,2,auto,sigmoid,"{'C': 1, 'degree': 2, 'gamma': 'auto', 'kernel': 'sigmoid'}",-9.140952359875622e-05,-0.0002983117043615989,-0.00043346425392192217,-0.00012098850655108755,-0.00013070187852324723,-0.018075473245433574,-0.061898343534174526,-0.0463041379664664,-0.23300010963878529,-0.06659956516525017,-0.042695250541706656,0.06840922949417508,446
184,0.0007420539855957031,0.00044521226264649446,0.00029554367065429685,3.2642664244304156e-05,1,2,0.1,linear,"{'C': 1, 'degree': 2, 'gamma': 0.1, 'kernel': 'linear'}",-9.140952359875622e-05,-0.0002983117043615989,-0.00043346425392192217,-0.00012098850655108755,-0.00013070187852324723,-0.018075473245433574,-0.060953414479898,-0.002685193484982787,-0.0019021371173662466,-0.001570508024319634,-0.008626160221895685,0.0181976561985854,125
185,0.015094780921936035,0.02300418555961433,0.0016019821166992187,0.0019783526353704425,1,2,0.1,poly,"{'C': 1, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",-9.140952359875622e-05,-0.0002983117043615989,-0.00043346425392192217,-0.00012098850655108755,-0.00013070187852324723,-0.018075473245433574,-0.17974039389540175,-0.01711533827569798,-0.024951511242534846,-0.018490927264883134,-0.02594485197909079,0.05211499069872076,393
186,0.0011888980865478516,0.0009499494359819612,0.00034325122833251954,8.82437407457817e-05,1,2,0.1,rbf,"{'C': 1, 'degree': 2, 'gamma': 0.1, 'kernel': 'rbf'}",-9.140952359875622e-05,-0.0002983117043615989,-0.00043346425392192217,-0.00012098850655108755,-0.00013070187852324723,-0.018075473245433574,-0.0668034582176338,-0.0025520240500022085,-0.0016947495767873854,-0.0010894884812549571,-0.009129006943806854,0.01991714344765471,188
