,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_degree,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
10,0.0013924360275268555,0.0007178497170176816,0.0003779411315917969,6.108457084901373e-05,0.1,2,1,rbf,"{'C': 0.1, 'degree': 2, 'gamma': 1, 'kernel': 'rbf'}",-0.0015487418575569573,-0.009681790097361075,-0.1642587711872131,-0.0015025116098558164,-0.003988676582900352,-0.002473466374693148,-0.002042961992117715,-0.0033300664215170873,-0.003365281420622366,-0.0022007020413280167,-0.019439296958516563,0.048325907412965496,257
11,0.002625846862792969,0.0016035048101179586,0.00041069984436035154,8.140213647345983e-05,0.1,2,1,sigmoid,"{'C': 0.1, 'degree': 2, 'gamma': 1, 'kernel': 'sigmoid'}",-0.0015487418575569573,-0.009681790097361075,-0.16005073664345199,-0.003101766458451522,-0.006713196124214779,-0.004803974765662446,-0.004339787899050529,-0.006235151146337724,-0.006399838180160306,-0.0045568265028675696,-0.020743180967511488,0.04648309153948669,356
12,0.001394367218017578,0.0007483746160104253,0.00034308433532714844,4.1010213392745215e-05,0.1,2,0.0,linear,"{'C': 0.1, 'degree': 2, 'gamma': 0.0, 'kernel': 'linear'}",-0.0015487418575569573,-0.009681790097361075,-0.15985293746665402,-0.0016835935335439717,-0.0052710225272818885,-0.003263408826516928,-0.002641739282413036,-0.004542541499487367,-0.004930574473798251,-0.0031789948602226354,-0.01965953444248361,0.04678399553063933,275
13,0.01072549819946289,0.008195388940648115,0.0014628887176513672,0.0007896143581783553,0.1,2,0.0,poly,"{'C': 0.1, 'degree': 2, 'gamma': 0.0, 'kernel': 'poly'}",-0.0015487418575569573,-0.009681790097361075,-0.19505221552394408,-0.04438475397894457,-0.0014131078418453864,-0.010291932154024568,-0.0130495582682271,-0.001754653972197813,-0.0016719214635820385,-0.013280000756045053,-0.029212867591372864,0.056602152576156604,549
14,0.011903667449951172,0.009218078336516415,0.002065443992614746,0.0012174213309569277,0.1,2,0.0,rbf,"{'C': 0.1, 'degree': 2, 'gamma': 0.0, 'kernel': 'rbf'}",-0.0015487418575569573,-0.009681790097361075,-0.19505221552394408,-0.04438475397894433,-0.0014131078418453923,-0.010291932154024483,-0.013049558268226989,-0.001754653972197838,-0.0016719214635820849,-0.013280000756044989,-0.029212867591372815,0.056602152576156604,539
15,0.010889959335327149,0.008407808387770855,0.0014251947402954101,0.0007846292776131709,0.1,2,0.0,sigmoid,"{'C': 0.1, 'degree': 2, 'gamma': 0.0, 'kernel': 'sigmoid'}",-0.0015487418575569573,-0.009681790097361075,-0.19505221552394408,-0.04438475397894457,-0.0014131078418453864,-0.010291932154024568,-0.0130495582682271,-0.001754653972197813,-0.0016719214635820385,-0.013280000756045053,-0.029212867591372864,0.056602152576156604,549
16,0.00140228271484375,0.000760075500044685,0.00034275054931640623,4.1572872006057966e-05,0.1,2,0.001,linear,"{'C': 0.1, 'degree': 2, 'gamma': 0.001, 'kernel': 'linear'}",-0.0015487418575569573,-0.009681790097361075,-0.15985293746665402,-0.0016835935335439717,-0.0052710225272818885,-0.003263408826516928,-0.002641739282413036,-0.004542541499487367,-0.004930574473798251,-0.0031789948602226354,-0.01965953444248361,0.04678399553063933,275
17,0.010435533523559571,0.008067650616890715,0.0014256715774536132,0.0007827338818486749,0.1,2,0.001,poly,"{'C': 0.1, 'degree': 2, 'gamma': 0.001, 'kernel': 'poly'}",-0.0015487418575569573,-0.009681790097361075,-0.19505220774828194,-0.0443846034460754,-0.0014131042096998583,-0.010291892855347992,-0.01304950265586822,-0.0017546452909960749,-0.0016719105212250672,-0.013279926019109177,-0.029212832470152172,0.05660215240047273,508
18,0.017568230628967285,0.013632367468950864,0.0024376869201660155,0.001451259759202038,0.1,2,0.001,rbf,"{'C': 0.1, 'degree': 2, 'gamma': 0.001, 'kernel': 'rbf'}",-0.0015487418575569573,-0.009681790097361075,-0.19495501140546598,-0.04250735695168362,-0.0013555820149597291,-0.00990068023313923,-0.012609139272567477,-0.001680815941804876,-0.0016020127214618303,-0.012691434933065784,-0.02885325654290665,0.05657798067196232,455
19,0.0171311616897583,0.01344925377167105,0.0022305011749267577,0.0013275874017916291,0.1,2,0.001,sigmoid,"{'C': 0.1, 'degree': 2, 'gamma': 0.001, 'kernel': 'sigmoid'}",-0.0015487418575569573,-0.009681790097361075,-0.19500359111279142,-0.043388141140819216,-0.0013819709155290722,-0.010125338786598362,-0.01277500493388202,-0.001698062312280016,-0.0016006335243844575,-0.013032557609201679,-0.029023583229040424,0.056590024956867734,469
20,0.0014132976531982422,0.000743839142694758,0.00034797191619873047,3.690781980918914e-05,0.1,3,auto,linear,"{'C': 0.1, 'degree': 3, 'gamma': 'auto', 'kernel': 'linear'}",-0.0015487418575569573,-0.009681790097361075,-0.15985293746665402,-0.0016835935335439717,-0.0052710225272818885,-0.003263408826516928,-0.002641739282413036,-0.004542541499487367,-0.004930574473798251,-0.0031789948602226354,-0.01965953444248361,0.04678399553063933,275
21,0.009986424446105957,0.007780870604396847,0.0013499498367309571,0.0007395955181282599,0.1,3,auto,poly,"{'C': 0.1, 'degree': 3, 'gamma': 'auto', 'kernel': 'poly'}",-0.0015487418575569573,-0.009681790097361075,-0.19384066915919362,-0.025147568572850904,-0.0013889474085533554,-0.00907723839863568,-0.010104761633438685,-0.0011425972712451752,-0.0004015546694640624,-0.008084072800793114,-0.026041794186909262,0.056368644731402615,429
22,0.0014277935028076173,0.0007368662299133926,0.0003881692886352539,6.510725984530002e-05,0.1,3,auto,rbf,"{'C': 0.1, 'degree': 3, 'gamma': 'auto', 'kernel': 'rbf'}",-0.0015487418575569573,-0.009681790097361075,-0.1642587711872131,-0.0015025116098558164,-0.003988676582900352,-0.002473466374693148,-0.002042961992117715,-0.0033300664215170873,-0.003365281420622366,-0.0022007020413280167,-0.019439296958516563,0.048325907412965496,257
23,0.0026822805404663084,0.0016337235751045878,0.000416254997253418,8.088769406400436e-05,0.1,3,auto,sigmoid,"{'C': 0.1, 'degree': 3, 'gamma': 'auto', 'kernel': 'sigmoid'}",-0.0015487418575569573,-0.009681790097361075,-0.16005073664345199,-0.003101766458451522,-0.006713196124214779,-0.004803974765662446,-0.004339787899050529,-0.006235151146337724,-0.006399838180160306,-0.0045568265028675696,-0.020743180967511488,0.04648309153948669,356
24,0.0014165878295898438,0.0007583455658712384,0.0003453969955444336,4.01810008045338e-05,0.1,3,0.1,linear,"{'C': 0.1, 'degree': 3, 'gamma': 0.1, 'kernel': 'linear'}",-0.0015487418575569573,-0.009681790097361075,-0.15985293746665402,-0.0016835935335439717,-0.0052710225272818885,-0.003263408826516928,-0.002641739282413036,-0.004542541499487367,-0.004930574473798251,-0.0031789948602226354,-0.01965953444248361,0.04678399553063933,275
25,0.010465288162231445,0.008043955606149355,0.00141599178314209,0.000766360632435367,0.1,3,0.1,poly,"{'C': 0.1, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",-0.0015487418575569573,-0.009681790097361075,-0.1950510015705497,-0.044344892532080786,-0.0014126958744912453,-0.010284640881921542,-0.013037955721680454,-0.0017531704740602,-0.0016698530100845408,-0.0132611034828061,-0.029204584550259267,0.056602029556480714,497
26,0.004606509208679199,0.003085904973538709,0.0007619619369506836,0.00030548380881884063,0.1,3,0.1,rbf,"{'C': 0.1, 'degree': 3, 'gamma': 0.1, 'kernel': 'rbf'}",-0.0015487418575569573,-0.009681790097361075,-0.18573176598942842,-0.001187271521233625,-0.003569017650761457,-0.0018265029654392407,-0.001188640473584768,-0.002726224369202816,-0.0031240534625415874,-0.002101084967843526,-0.021268509335495348,0.05487206275705964,374
27,0.007369852066040039,0.005153937927015204,0.0010692358016967773,0.000508041260751401,0.1,3,0.1,sigmoid,"{'C': 0.1, 'degree': 3, 'gamma': 0.1, 'kernel': 'sigmoid'}",-0.0015487418575569573,-0.009681790097361075,-0.19030924415171016,-0.0027362321844209463,-0.0026615952307558906,-0.0014976407203905252,-0.001110789842768579,-0.001800942688196654,-0.002157405895548247,-0.002351106046021976,-0.0215855488714731,0.05629019293051318,401
28,0.0013927698135375976,0.000750168357374433,0.00034224987030029297,4.089087155644133e-05,0.1,3,1,linear,"{'C': 0.1, 'degree': 3, 'gamma': 1, 'kernel': 'linear'}",-0.0015487418575569573,-0.009681790097361075,-0.15985293746665402,-0.0016835935335439717,-0.0052710225272818885,-0.003263408826516928,-0.002641739282413036,-0.004542541499487367,-0.004930574473798251,-0.0031789948602226354,-0.01965953444248361,0.04678399553063933,275
29,0.00991506576538086,0.007674795876076795,0.0013356924057006836,0.0007258263154724292,0.1,3,1,poly,"{'C': 0.1, 'degree': 3, 'gamma': 1, 'kernel': 'poly'}",-0.0015487418575569573,-0.009681790097361075,-0.19384066915919362,-0.025147568572850904,-0.0013889474085533554,-0.00907723839863568,-0.010104761633438685,-0.0011425972712451752,-0.0004015546694640624,-0.008084072800793114,-0.026041794186909262,0.056368644731402615,429
30,0.001416325569152832,0.00074691238247071,0.0003818988800048828,6.179575930405568e-05,0.1,3,1,rbf,"{'C': 0.1, 'degree': 3, 'gamma': 1, 'kernel': 'rbf'}",-0.0015487418575569573,-0.009681790097361075,-0.1642587711872131,-0.0015025116098558164,-0.003988676582900352,-0.002473466374693148,-0.002042961992117715,-0.0033300664215170873,-0.003365281420622366,-0.0022007020413280167,-0.019439296958516563,0.048325907412965496,257
31,0.002712655067443848,0.0016582717991896804,0.0004241943359375,8.658454233979116e-05,0.1,3,1,sigmoid,"{'C': 0.1, 'degree': 3, 'gamma': 1, 'kernel': 'sigmoid'}",-0.0015487418575569573,-0.009681790097361075,-0.16005073664345199,-0.003101766458451522,-0.006713196124214779,-0.004803974765662446,-0.004339787899050529,-0.006235151146337724,-0.006399838180160306,-0.0045568265028675696,-0.020743180967511488,0.04648309153948669,356
32,0.0014339447021484374,0.0007773249180924698,0.00034914016723632815,4.7391616702890436e-05,0.1,3,0.0,linear,"{'C': 0.1, 'degree': 3, 'gamma': 0.0, 'kernel': 'linear'}",-0.0015487418575569573,-0.009681790097361075,-0.15985293746665402,-0.0016835935335439717,-0.0052710225272818885,-0.003263408826516928,-0.002641739282413036,-0.004542541499487367,-0.004930574473798251,-0.0031789948602226354,-0.01965953444248361,0.04678399553063933,275
33,0.010445976257324218,0.008008292120311972,0.0014151334762573242,0.000776761724488049,0.1,3,0.0,poly,"{'C': 0.1, 'degree': 3, 'gamma': 0.0, 'kernel': 'poly'}",-0.0015487418575569573,-0.009681790097361075,-0.19505221552394408,-0.04438475397894457,-0.0014131078418453864,-0.010291932154024568,-0.0130495582682271,-0.001754653972197813,-0.0016719214635820385,-0.013280000756045053,-0.029212867591372864,0.056602152576156604,549
34,0.011877346038818359,0.00919670397835962,0.0020627975463867188,0.0012147162727507174,0.1,3,0.0,rbf,"{'C': 0.1, 'degree': 3, 'gamma': 0.0, 'kernel': 'rbf'}",-0.0015487418575569573,-0.009681790097361075,-0.19505221552394408,-0.04438475397894433,-0.0014131078418453923,-0.010291932154024483,-0.013049558268226989,-0.001754653972197838,-0.0016719214635820849,-0.013280000756044989,-0.029212867591372815,0.056602152576156604,539
35,0.010895586013793946,0.008414730292471263,0.0014086484909057618,0.0007729497980224228,0.1,3,0.0,sigmoid,"{'C': 0.1, 'degree': 3, 'gamma': 0.0, 'kernel': 'sigmoid'}",-0.0015487418575569573,-0.009681790097361075,-0.19505221552394408,-0.04438475397894457,-0.0014131078418453864,-0.010291932154024568,-0.0130495582682271,-0.001754653972197813,-0.0016719214635820385,-0.013280000756045053,-0.029212867591372864,0.056602152576156604,549
36,0.0013941287994384765,0.0007486562452330456,0.0003426074981689453,4.1421342914532756e-05,0.1,3,0.001,linear,"{'C': 0.1, 'degree': 3, 'gamma': 0.001, 'kernel': 'linear'}",-0.0015487418575569573,-0.009681790097361075,-0.15985293746665402,-0.0016835935335439717,-0.0052710225272818885,-0.003263408826516928,-0.002641739282413036,-0.004542541499487367,-0.004930574473798251,-0.0031789948602226354,-0.01965953444248361,0.04678399553063933,275
37,0.01062309741973877,0.00823595849684829,0.0014453172683715821,0.000803288539963511,0.1,3,0.001,poly,"{'C': 0.1, 'degree': 3, 'gamma': 0.001, 'kernel': 'poly'}",-0.0015487418575569573,-0.009681790097361075,-0.1950522155227301,-0.04438475393907264,-0.0014131078414333577,-0.01029193214673176,-0.013049558256621345,-0.0017546539707137534,-0.0016719214615128698,-0.013280000737139737,-0.02921286758308736,0.05660215257603245,521
38,0.0174837589263916,0.013609938413424694,0.002410411834716797,0.0014391195345314536,0.1,3,0.001,rbf,"{'C': 0.1, 'degree': 3, 'gamma': 0.001, 'kernel': 'rbf'}",-0.0015487418575569573,-0.009681790097361075,-0.19495501140546598,-0.04250735695168362,-0.0013555820149597291,-0.00990068023313923,-0.012609139272567477,-0.001680815941804876,-0.0016020127214618303,-0.012691434933065784,-0.02885325654290665,0.05657798067196232,455
39,0.01712794303894043,0.013449479800092555,0.0022317171096801758,0.0013283917384192788,0.1,3,0.001,sigmoid,"{'C': 0.1, 'degree': 3, 'gamma': 0.001, 'kernel': 'sigmoid'}",-0.0015487418575569573,-0.009681790097361075,-0.19500359111279142,-0.043388141140819216,-0.0013819709155290722,-0.010125338786598362,-0.01277500493388202,-0.001698062312280016,-0.0016006335243844575,-0.013032557609201679,-0.029023583229040424,0.056590024956867734,469
40,0.0013933181762695312,0.000748896264463597,0.000342869758605957,4.053248375240529e-05,0.1,4,auto,linear,"{'C': 0.1, 'degree': 4, 'gamma': 'auto', 'kernel': 'linear'}",-0.0015487418575569573,-0.009681790097361075,-0.15985293746665402,-0.0016835935335439717,-0.0052710225272818885,-0.003263408826516928,-0.002641739282413036,-0.004542541499487367,-0.004930574473798251,-0.0031789948602226354,-0.01965953444248361,0.04678399553063933,275
41,0.010682487487792968,0.008231747580756362,0.001497364044189453,0.0008382863233260961,0.1,4,auto,poly,"{'C': 0.1, 'degree': 4, 'gamma': 'auto', 'kernel': 'poly'}",-0.0015487418575569573,-0.009681790097361075,-0.19485651566133058,-0.03698399685875167,-0.0013696245681092854,-0.00972445221666072,-0.011847617824543745,-0.001555867712988895,-0.001345923513857773,-0.010538696649912796,-0.02794532269610735,0.056547065375906105,443
42,0.0013948202133178711,0.0007172460366179737,0.00038280487060546873,6.090073012862171e-05,0.1,4,auto,rbf,"{'C': 0.1, 'degree': 4, 'gamma': 'auto', 'kernel': 'rbf'}",-0.0015487418575569573,-0.009681790097361075,-0.1642587711872131,-0.0015025116098558164,-0.003988676582900352,-0.002473466374693148,-0.002042961992117715,-0.0033300664215170873,-0.003365281420622366,-0.0022007020413280167,-0.019439296958516563,0.048325907412965496,257
43,0.002632617950439453,0.0016007902254982454,0.00041179656982421876,8.062989235620904e-05,0.1,4,auto,sigmoid,"{'C': 0.1, 'degree': 4, 'gamma': 'auto', 'kernel': 'sigmoid'}",-0.0015487418575569573,-0.009681790097361075,-0.16005073664345199,-0.003101766458451522,-0.006713196124214779,-0.004803974765662446,-0.004339787899050529,-0.006235151146337724,-0.006399838180160306,-0.0045568265028675696,-0.020743180967511488,0.04648309153948669,356
44,0.0014044284820556641,0.0007572034533053333,0.0003413677215576172,4.231413285880136e-05,0.1,4,0.1,linear,"{'C': 0.1, 'degree': 4, 'gamma': 0.1, 'kernel': 'linear'}",-0.0015487418575569573,-0.009681790097361075,-0.15985293746665402,-0.0016835935335439717,-0.0052710225272818885,-0.003263408826516928,-0.002641739282413036,-0.004542541499487367,-0.004930574473798251,-0.0031789948602226354,-0.01965953444248361,0.04678399553063933,275
45,0.01069340705871582,0.008249321034238285,0.0014871597290039063,0.0008245677187570742,0.1,4,0.1,poly,"{'C': 0.1, 'degree': 4, 'gamma': 0.1, 'kernel': 'poly'}",-0.0015487418575569573,-0.009681790097361075,-0.19505219594618778,-0.04438362668801712,-0.0014131030336337572,-0.010291781587400036,-0.013049287779092405,-0.0017546281530263319,-0.001671882948825906,-0.013279477085192039,-0.029212651517629345,0.05660214748533096,505
46,0.004605579376220703,0.003087739280924494,0.0007632255554199218,0.00030623703697317084,0.1,4,0.1,rbf,"{'C': 0.1, 'degree': 4, 'gamma': 0.1, 'kernel': 'rbf'}",-0.0015487418575569573,-0.009681790097361075,-0.18573176598942842,-0.001187271521233625,-0.003569017650761457,-0.0018265029654392407,-0.001188640473584768,-0.002726224369202816,-0.0031240534625415874,-0.002101084967843526,-0.021268509335495348,0.05487206275705964,374
47,0.007376313209533691,0.005156588499044583,0.001065373420715332,0.0005061234173958458,0.1,4,0.1,sigmoid,"{'C': 0.1, 'degree': 4, 'gamma': 0.1, 'kernel': 'sigmoid'}",-0.0015487418575569573,-0.009681790097361075,-0.19030924415171016,-0.0027362321844209463,-0.0026615952307558906,-0.0014976407203905252,-0.001110789842768579,-0.001800942688196654,-0.002157405895548247,-0.002351106046021976,-0.0215855488714731,0.05629019293051318,401
48,0.0014008522033691407,0.0007495851401402613,0.0003468513488769531,4.573012539655701e-05,0.1,4,1,linear,"{'C': 0.1, 'degree': 4, 'gamma': 1, 'kernel': 'linear'}",-0.0015487418575569573,-0.009681790097361075,-0.15985293746665402,-0.0016835935335439717,-0.0052710225272818885,-0.003263408826516928,-0.002641739282413036,-0.004542541499487367,-0.004930574473798251,-0.0031789948602226354,-0.01965953444248361,0.04678399553063933,275
49,0.010657262802124024,0.008270809652056519,0.0014865636825561524,0.0008300659536888699,0.1,4,1,poly,"{'C': 0.1, 'degree': 4, 'gamma': 1, 'kernel': 'poly'}",-0.0015487418575569573,-0.009681790097361075,-0.19485651566133058,-0.03698399685875167,-0.0013696245681092854,-0.00972445221666072,-0.011847617824543745,-0.001555867712988895,-0.001345923513857773,-0.010538696649912796,-0.02794532269610735,0.056547065375906105,443
50,0.0014158725738525391,0.000721868048620795,0.0003905296325683594,6.015910704717696e-05,0.1,4,1,rbf,"{'C': 0.1, 'degree': 4, 'gamma': 1, 'kernel': 'rbf'}",-0.0015487418575569573,-0.009681790097361075,-0.1642587711872131,-0.0015025116098558164,-0.003988676582900352,-0.002473466374693148,-0.002042961992117715,-0.0033300664215170873,-0.003365281420622366,-0.0022007020413280167,-0.019439296958516563,0.048325907412965496,257
51,0.0026483058929443358,0.0016000087021050427,0.0004130363464355469,7.380833896687213e-05,0.1,4,1,sigmoid,"{'C': 0.1, 'degree': 4, 'gamma': 1, 'kernel': 'sigmoid'}",-0.0015487418575569573,-0.009681790097361075,-0.16005073664345199,-0.003101766458451522,-0.006713196124214779,-0.004803974765662446,-0.004339787899050529,-0.006235151146337724,-0.006399838180160306,-0.0045568265028675696,-0.020743180967511488,0.04648309153948669,356
52,0.0013930082321166992,0.0007509223865102249,0.00034251213073730467,4.175460182562632e-05,0.1,4,0.0,linear,"{'C': 0.1, 'degree': 4, 'gamma': 0.0, 'kernel': 'linear'}",-0.0015487418575569573,-0.009681790097361075,-0.15985293746665402,-0.0016835935335439717,-0.0052710225272818885,-0.003263408826516928,-0.002641739282413036,-0.004542541499487367,-0.004930574473798251,-0.0031789948602226354,-0.01965953444248361,0.04678399553063933,275
53,0.010673236846923829,0.00823751341643166,0.0014881134033203126,0.0008243244998952163,0.1,4,0.0,poly,"{'C': 0.1, 'degree': 4, 'gamma': 0.0, 'kernel': 'poly'}",-0.0015487418575569573,-0.009681790097361075,-0.19505221552394408,-0.04438475397894457,-0.0014131078418453864,-0.010291932154024568,-0.0130495582682271,-0.001754653972197813,-0.0016719214635820385,-0.013280000756045053,-0.029212867591372864,0.056602152576156604,549
54,0.011939382553100586,0.009271109818499875,0.0020761489868164062,0.0012260544397899235,0.1,4,0.0,rbf,"{'C': 0.1, 'degree': 4, 'gamma': 0.0, 'kernel': 'rbf'}",-0.0015487418575569573,-0.009681790097361075,-0.19505221552394408,-0.04438475397894433,-0.0014131078418453923,-0.010291932154024483,-0.013049558268226989,-0.001754653972197838,-0.0016719214635820849,-0.013280000756044989,-0.029212867591372815,0.056602152576156604,539
55,0.01092684268951416,0.008450267381876035,0.0014147758483886719,0.000774347487676612,0.1,4,0.0,sigmoid,"{'C': 0.1, 'degree': 4, 'gamma': 0.0, 'kernel': 'sigmoid'}",-0.0015487418575569573,-0.009681790097361075,-0.19505221552394408,-0.04438475397894457,-0.0014131078418453864,-0.010291932154024568,-0.0130495582682271,-0.001754653972197813,-0.0016719214635820385,-0.013280000756045053,-0.029212867591372864,0.056602152576156604,549
56,0.0014318704605102539,0.000763503685942851,0.0003670692443847656,4.2425539414327964e-05,0.1,4,0.001,linear,"{'C': 0.1, 'degree': 4, 'gamma': 0.001, 'kernel': 'linear'}",-0.0015487418575569573,-0.009681790097361075,-0.15985293746665402,-0.0016835935335439717,-0.0052710225272818885,-0.003263408826516928,-0.002641739282413036,-0.004542541499487367,-0.004930574473798251,-0.0031789948602226354,-0.01965953444248361,0.04678399553063933,275
57,0.0109940767288208,0.008351245862270245,0.0014988183975219727,0.0008277535928683358,0.1,4,0.001,poly,"{'C': 0.1, 'degree': 4, 'gamma': 0.001, 'kernel': 'poly'}",-0.0015487418575569573,-0.009681790097361075,-0.19505221552394386,-0.04438475397893329,-0.0014131078418453391,-0.010291932154023051,-0.01304955826822435,-0.0017546539721975697,-0.0016719214635816811,-0.013280000756039776,-0.0292128675913707,0.056602152576156556,535
58,0.0173628568649292,0.013598073009751384,0.0024480819702148438,0.0014847176303652656,0.1,4,0.001,rbf,"{'C': 0.1, 'degree': 4, 'gamma': 0.001, 'kernel': 'rbf'}",-0.0015487418575569573,-0.009681790097361075,-0.19495501140546598,-0.04250735695168362,-0.0013555820149597291,-0.00990068023313923,-0.012609139272567477,-0.001680815941804876,-0.0016020127214618303,-0.012691434933065784,-0.02885325654290665,0.05657798067196232,455
59,0.01726381778717041,0.013644002428270059,0.002243924140930176,0.001338903193199562,0.1,4,0.001,sigmoid,"{'C': 0.1, 'degree': 4, 'gamma': 0.001, 'kernel': 'sigmoid'}",-0.0015487418575569573,-0.009681790097361075,-0.19500359111279142,-0.043388141140819216,-0.0013819709155290722,-0.010125338786598362,-0.01277500493388202,-0.001698062312280016,-0.0016006335243844575,-0.013032557609201679,-0.029023583229040424,0.056590024956867734,469
60,0.001435256004333496,0.0007673242337011221,0.00035583972930908203,4.595387459417873e-05,0.1,5,auto,linear,"{'C': 0.1, 'degree': 5, 'gamma': 'auto', 'kernel': 'linear'}",-0.0015487418575569573,-0.009681790097361075,-0.15985293746665402,-0.0016835935335439717,-0.0052710225272818885,-0.003263408826516928,-0.002641739282413036,-0.004542541499487367,-0.004930574473798251,-0.0031789948602226354,-0.01965953444248361,0.04678399553063933,275
