round_epochs,loss,mse,mae,val_loss,val_mse,val_mae,batch_size,decay,dense_kernel_init,epochs,first_conv_activation,first_conv_dim,first_conv_kernel,first_dense_activation,first_dense_dim,first_lstm_dim,lr,momentum,optimizer,patience
1,6.454517841339111,2.5653915405273438,1.2574187517166138,2.808664560317993,2.8041553497314453,1.3039361238479614,256,1e-05,he_normal,2,relu,32,11,<function tanh at 0x7fee66518790>,32,64,1e-05,0.99,adam,50
1,5.5635294914245605,1.6903356313705444,1.02480947971344,2.5170581340789795,1.184949517250061,0.8407706618309021,1024,0.001,he_normal,2,tanh,32,3,<function relu at 0x7fee66518550>,32,16,1e-05,0.9,adam,50
1,2.423502206802368,1.826874017715454,1.082680344581604,1.4149788618087769,1.4706956148147583,0.9604859352111816,1024,0.001,he_normal,2,tanh,64,11,<function tanh at 0x7fee66518790>,16,64,0.0001,0.9,rmsprop,50
1,2.006380319595337,2.7248125076293945,1.300140619277954,1.8718174695968628,2.8120834827423096,1.3070933818817139,256,0.0001,glorot_uniform,2,relu,128,5,<function relu at 0x7fee66518550>,32,64,0.001,0.9,adam,50
1,29.312602996826172,2.1307225227355957,1.140086054801941,5.898370742797852,3.15163516998291,1.371248483657837,1024,0.001,glorot_uniform,2,relu,64,11,<function relu at 0x7fee66518550>,16,32,1e-05,0.99,rmsprop,50
