round_epochs,loss,mse,mae,val_loss,val_mse,val_mae,batch_size,decay,dense_kernel_init,epochs,first_conv_activation,first_conv_dim,first_conv_kernel,first_dense_activation,first_dense_dim,first_lstm_dim,lr,momentum,optimizer,patience
1,1.9950759410858154,2.7920846939086914,1.3011232614517212,1.7418607473373413,2.4884226322174072,1.237915277481079,1024,1e-05,he_normal,2,relu,128,3,<function relu at 0x7fe639339430>,64,16,1e-05,0.9,adam,50
1,7.307473182678223,2.1888184547424316,1.1627528667449951,3.370807409286499,1.762927770614624,1.0273493528366089,256,1e-05,he_normal,2,relu,64,3,<function relu at 0x7fe639339430>,32,16,1e-05,0.99,rmsprop,50
1,1.713161587715149,2.448004961013794,1.2133536338806152,2.0305793285369873,2.5349276065826416,1.2774460315704346,512,1e-05,glorot_uniform,2,relu,32,11,<function tanh at 0x7fe639339670>,16,32,1e-05,0.9,rmsprop,50
1,1.7831083536148071,2.436246156692505,1.2122026681900024,2.214186906814575,2.7973763942718506,1.2972441911697388,512,1e-05,he_normal,2,tanh,128,11,<function tanh at 0x7fe639339670>,64,64,1e-05,0.9,rmsprop,50
1,2.0114426612854004,2.1818108558654785,1.1519198417663574,1.535020351409912,2.4912471771240234,1.147269368171692,1024,1e-05,glorot_uniform,2,relu,64,5,<function tanh at 0x7fe639339670>,64,16,1e-05,0.9,rmsprop,50
