round_epochs,loss,mse,mae,val_loss,val_mse,val_mae,batch_size,decay,dense_kernel_init,epochs,first_conv_activation,first_conv_dim,first_conv_kernel,first_dense_activation,first_dense_dim,first_lstm_dim,lr,momentum,optimizer,patience
1,5.933126926422119,1.7911789417266846,1.0515834093093872,3.8871359825134277,1.3566617965698242,0.8998923897743225,512,1e-05,glorot_uniform,2,relu,64,11,<function tanh at 0x7fc81ad22790>,16,16,0.001,0.9,rmsprop,50
1,24.91596794128418,1.9293495416641235,1.0961334705352783,23.11381721496582,3.011052131652832,1.3503738641738892,1024,0.0001,he_normal,2,tanh,128,7,<function relu at 0x7fc81ad22550>,16,64,0.0001,0.99,adam,50
1,8.348891258239746,1.3597532510757446,0.9271739721298218,4.880945205688477,0.9581800103187561,0.7432713508605957,1024,0.001,glorot_uniform,2,tanh,128,7,<function relu at 0x7fc81ad22550>,32,16,1e-05,0.9,adam,50
1,1.8956749439239502,2.251500368118286,1.1797784566879272,2.1370861530303955,1.9979379177093506,1.1253886222839355,512,0.0001,glorot_uniform,2,tanh,32,3,<function relu at 0x7fc81ad22550>,32,32,1e-05,0.99,adam,50
1,1.7339556217193604,2.4879133701324463,1.2203086614608765,1.5662931203842163,2.282756805419922,1.1969419717788696,1024,0.001,glorot_uniform,2,tanh,64,11,<function relu at 0x7fc81ad22550>,32,16,0.001,0.9,rmsprop,50
