,avgcpu,std,labels
573,[0.10085581],[0.75790393],[1.37686397]
574,[0.10831028],[0.7477378],[1.3026819]
575,[0.11046593],[0.73633933],[1.18518672]
576,[0.11575118],[0.7299809],[1.64914912]
577,[0.11642511],[0.7289562],[1.50449697]
578,[0.11422689],[0.72595215],[1.44779441]
579,[0.12790492],[0.7210601],[1.49023775]
580,[0.11716214],[0.73016787],[1.67504893]
581,[0.11771494],[0.731815],[1.59977775]
582,[0.12014487],[0.73006535],[1.51727361]
583,[0.12164214],[0.73222095],[1.66063267]
584,[0.11625224],[0.73806894],[1.50027567]
585,[0.1114234],[0.74189436],[1.3100857]
586,[0.11263479],[0.74691176],[1.61547392]
587,[0.10802704],[0.7528035],[1.60557022]
588,[0.10334928],[0.75192994],[1.59358514]
589,[0.11472583],[0.74438775],[1.63188013]
590,[0.10977148],[0.7466182],[1.58526653]
591,[0.10667251],[0.7485119],[1.58898477]
592,[0.10796109],[0.74968404],[1.49933402]
593,[0.10454558],[0.753319],[1.53144612]
594,[0.10466693],[0.7555415],[1.52541341]
595,[0.10185307],[0.7574003],[1.69906406]
596,[0.10556969],[0.7540671],[1.78331209]
597,[0.10629109],[0.7493976],[1.79620203]
598,[0.1108862],[0.7442136],[1.67735787]
599,[0.10922685],[0.7459697],[1.63119253]
600,[0.10638079],[0.75159514],[1.69126811]
601,[0.10277924],[0.7563348],[1.60457771]
602,[0.10200717],[0.75778925],[1.64342196]
603,[0.10448872],[0.7581251],[1.69182304]
604,[0.10087536],[0.7593496],[1.65912546]
605,[0.10196225],[0.7578145],[1.68631268]
606,[0.10301106],[0.7573893],[1.58280129]
607,[0.0995153],[0.7597141],[1.50378836]
608,[0.09918231],[0.76268506],[1.4557786]
609,[0.09501566],[0.76753056],[1.25790708]
610,[0.09138894],[0.77222025],[1.37813895]
611,[0.09233758],[0.7742093],[1.04933794]
612,[0.08446959],[0.778277],[1.11298644]
613,[0.09001029],[0.7782403],[1.1853747]
614,[0.08259819],[0.7800603],[1.15924599]
615,[0.0880138],[0.77342844],[0.97073529]
616,[0.08823058],[0.7714792],[1.0697762]
617,[0.08764188],[0.7714727],[1.2681788]
618,[0.08923687],[0.76655614],[1.37407795]
619,[0.09884687],[0.7547102],[1.34770635]
620,[0.10555898],[0.74524236],[1.33235014]
621,[0.10601723],[0.74342215],[1.37848756]
622,[0.10550606],[0.7441069],[1.21704324]
623,[0.10459104],[0.74614394],[1.24337463]
624,[0.10645445],[0.7487964],[1.08232681]
625,[0.09953627],[0.7547222],[1.12024089]
626,[0.10208222],[0.7564478],[1.02786497]
627,[0.09702657],[0.7595889],[1.05454347]
628,[0.09984647],[0.7585267],[0.95348282]
629,[0.09605607],[0.7597925],[0.63246524]
630,[0.09187502],[0.7642149],[0.50388105]
631,[0.08967152],[0.7696818],[0.05847198]
632,[0.08488791],[0.77748775],[0.2378446]
633,[0.08891143],[0.7758474],[0.60803058]
634,[0.08775143],[0.76976967],[0.3089907]
635,[0.08818911],[0.75763625],[0.12921255]
636,[0.08254126],[0.7492021],[0.35907594]
637,[0.08496185],[0.746182],[0.11622266]
638,[0.08483891],[0.74369466],[0.21190842]
639,[0.08990017],[0.73934996],[0.14866189]
640,[0.08443022],[0.7388409],[0.61887285]
641,[0.09469762],[0.7306956],[0.48075369]
642,[0.0932461],[0.7224382],[0.60793655]
643,[0.11411647],[0.70712996],[0.32213079]
644,[0.10048912],[0.7099621],[0.26858122]
645,[0.10141002],[0.71447045],[0.74309452]
646,[0.10736063],[0.7140882],[0.43107474]
647,[0.10791068],[0.7102026],[-0.1217646]
648,[0.08878951],[0.71415824],[0.00417346]
649,[0.07817195],[0.72430176],[0.26567901]
650,[0.0879],[0.7212262],[-0.05405695]
651,[0.08380555],[0.71896595],[-0.26760539]
652,[0.0654539],[0.7186238],[-0.1439545]
653,[0.06480595],[0.72291946],[-0.27704324]
654,[0.06072832],[0.73003775],[0.11825454]
655,[0.06689531],[0.71859694],[-0.09263769]
656,[0.07093604],[0.71630764],[-0.03554009]
657,[0.08093378],[0.70522076],[-0.06210865]
658,[0.07506089],[0.7120407],[-0.0501621]
659,[0.07445262],[0.7129629],[0.13059519]
660,[0.0785449],[0.7087895],[-0.26867073]
661,[0.07282165],[0.7146836],[-0.07899808]
662,[0.07276283],[0.713591],[0.29102978]
663,[0.07077527],[0.717991],[-0.07259254]
664,[0.07357447],[0.71557856],[0.03585955]
665,[0.08082932],[0.7060002],[0.08870692]
666,[0.07463133],[0.71474797],[-0.34537917]
667,[0.07102524],[0.7184848],[-0.0597169]
668,[0.07178874],[0.71661806],[-0.07992214]
669,[0.06711054],[0.72367877],[0.16218013]
670,[0.07566369],[0.7151395],[0.39941579]
671,[0.0851898],[0.70472175],[0.94669512]
672,[0.09624565],[0.69029826],[0.22706254]
673,[0.10372183],[0.68424946],[0.70901036]
674,[0.11331685],[0.6706552],[0.80627082]
675,[0.10534002],[0.68307287],[0.47965245]
676,[0.11393273],[0.67239934],[0.51508479]
677,[0.10604419],[0.6772116],[0.03041537]
678,[0.09377065],[0.6961504],[-1.10774311]
679,[0.05707182],[0.732024],[-2.25945845]
680,[0.00195407],[0.7933911],[-2.460993]
681,[-0.00231631],[0.8349093],[-1.08266247]
682,[-0.02117928],[0.80848646],[0.19064161]
683,[-0.00905325],[0.77039087],[-0.51574191]
684,[0.064054],[0.6936375],[-0.45301913]
685,[0.12660037],[0.6371769],[-0.03892791]
686,[0.12241375],[0.6491012],[0.01385373]
687,[0.09618114],[0.67183936],[0.66597219]
688,[0.11035386],[0.6563864],[0.05225865]
689,[0.10462682],[0.66713583],[-0.3618372]
690,[0.08548781],[0.6830764],[-0.14964836]
691,[0.07045318],[0.70553267],[0.71537478]
692,[0.0739135],[0.70845443],[1.23543001]
693,[0.08979958],[0.6927238],[0.8811957]
694,[0.11481793],[0.6656413],[0.43440142]
695,[0.10926487],[0.66817033],[0.63061785]
696,[0.09324098],[0.68123585],[0.52322596]
697,[0.08620226],[0.6894018],[-0.89352075]
698,[0.05628848],[0.71802],[-1.25422411]
699,[0.00392042],[0.76207083],[-1.89091931]
700,[0.01198956],[0.7993086],[-2.11983871]
701,[-0.01210924],[0.8207459],[-2.33396244]
702,[-0.04030523],[0.80910057],[-1.19292029]
703,[-0.03416416],[0.7727209],[-0.24258012]
704,[-0.00585829],[0.7310689],[1.07321596]
705,[0.0662003],[0.66088164],[1.69216401]
706,[0.14683102],[0.60019207],[1.65774896]
707,[0.18722928],[0.5726162],[1.309503]
708,[0.17101792],[0.5851571],[0.49229459]
709,[0.11237447],[0.62895185],[-0.53462539]
710,[0.08234046],[0.6862339],[-0.63249645]
711,[0.07148513],[0.725448],[-0.63178801]
712,[0.06141646],[0.7561636],[-0.52279427]
713,[0.04154232],[0.7641676],[-1.20698558]
714,[0.01656445],[0.76831067],[-1.38094787]
715,[-0.00236179],[0.7655175],[-1.82188524]
716,[-0.02248194],[0.78195816],[-1.80967508]
717,[-0.04195868],[0.77994686],[-1.78874922]
718,[-0.04190407],[0.7684505],[-0.86769078]
719,[-0.03218028],[0.74440056],[-0.99750138]
720,[-0.01125618],[0.7211962],[-1.07247115]
721,[0.01678706],[0.6927991],[-1.2781073]
722,[0.02541434],[0.6915378],[-1.38566153]
723,[0.00930056],[0.707582],[-1.67338964]
724,[-0.00577593],[0.72067213],[-1.07574777]
725,[-0.01202836],[0.7201439],[-0.86051576]
726,[-0.01347973],[0.71911275],[-0.77156977]
727,[0.00178282],[0.7026733],[-0.88360699]
728,[0.01986496],[0.69084597],[-0.39935246]
729,[0.02372647],[0.68910444],[-0.94613178]
730,[0.01555365],[0.70363826],[-1.67125445]
731,[0.00010205],[0.72108084],[-0.76053985]
732,[0.00020319],[0.72294843],[-0.58980619]
733,[-0.00428529],[0.7351863],[-0.33603831]
734,[0.01911668],[0.7060187],[-0.45324337]
735,[0.04753236],[0.68436354],[-0.60919258]
736,[0.0464718],[0.6893606],[-1.12409295]
737,[0.02711928],[0.71270126],[-1.61899137]
738,[-0.00453683],[0.74374676],[-1.37233378]
739,[-0.0157871],[0.75322783],[-1.1967834]
740,[-0.02115491],[0.75514627],[-1.4504555]
741,[-0.0209325],[0.74557495],[-1.34216655]
742,[-0.0089707],[0.7283462],[-1.21518417]
743,[-0.00933394],[0.7263956],[-1.32676273]
744,[-0.01226141],[0.7257885],[-0.53889187]
745,[0.00076173],[0.70841837],[-0.67036676]
746,[0.01128143],[0.702773],[-1.27333353]
747,[0.02096772],[0.6965069],[-1.54270396]
748,[0.01527302],[0.7086635],[-0.95341406]
749,[0.00218992],[0.7246262],[-1.97512995]
750,[-0.01733141],[0.7426272],[-2.28990013]
751,[-0.0255849],[0.741359],[-1.65779938]
752,[-0.03006921],[0.74350816],[-1.74116239]
753,[-0.04446353],[0.75026464],[-1.76334622]
754,[-0.03553908],[0.7289874],[-1.78482922]
755,[-0.02670816],[0.71867144],[-1.61718392]
756,[-0.03322259],[0.72170955],[-2.13402481]
757,[-0.03873624],[0.72575235],[-2.17028836]
758,[-0.04167669],[0.7248936],[-1.45131128]
759,[-0.04916974],[0.7268769],[-1.45392344]
760,[-0.05391072],[0.7281432],[-1.75998082]
761,[-0.0378481],[0.7117485],[-2.09959821]
762,[-0.03164921],[0.7121366],[-1.51062972]
763,[-0.04455851],[0.72262734],[-1.39233932]
764,[-0.0524133],[0.72851044],[-1.30886221]
765,[-0.04246445],[0.71597534],[-0.83347708]
766,[-0.0214005],[0.6988827],[-0.47627033]
767,[-0.00839095],[0.69255114],[-0.87873525]
768,[0.00555248],[0.68735033],[-0.96932079]
769,[0.01485718],[0.68700826],[-0.60607955]
770,[0.0054606],[0.7012771],[-0.35362855]
771,[-0.00267399],[0.7111692],[-0.75152919]
772,[0.00558023],[0.70742685],[-0.6834424]
773,[0.01551443],[0.70320255],[-0.67217817]
774,[0.00771528],[0.7171182],[-0.67799551]
775,[0.00026737],[0.7244572],[-0.32877886]
776,[0.00852593],[0.7165036],[-0.37429175]
777,[0.01582668],[0.71346974],[-0.20786931]
778,[0.03002493],[0.70152795],[-0.10746949]
779,[0.04122921],[0.69647837],[-0.2602709]
780,[0.04323743],[0.6994389],[-0.10055276]
781,[0.04955543],[0.6972903],[0.24065895]
782,[0.05358728],[0.6989674],[-0.3910407]
783,[0.05590012],[0.70276356],[-0.53202568]
784,[0.048483],[0.7121892],[-0.43862711]
785,[0.05189596],[0.72041684],[-0.84596875]
786,[0.04716758],[0.7340607],[-0.69517078]
787,[0.04205407],[0.7267718],[-0.37223378]
788,[0.0453787],[0.7234738],[-0.10996901]
789,[0.04926164],[0.7144349],[-0.60653799]
790,[0.06348848],[0.70215255],[-0.33264641]
791,[0.0748958],[0.69114774],[-0.41219319]
792,[0.06867696],[0.7034794],[-0.07688223]
793,[0.06378652],[0.7035312],[0.04276652]
794,[0.07442315],[0.6944639],[-0.57044483]
795,[0.07277688],[0.69866455],[-0.28779329]
796,[0.07342985],[0.698424],[-0.27680487]
797,[0.07680337],[0.7049128],[-0.40906038]
798,[0.06905411],[0.7093609],[-0.31296225]
799,[0.07367902],[0.70359206],[-0.13069973]
800,[0.07086799],[0.70498806],[-0.03883255]
801,[0.07228446],[0.70181257],[-0.05435509]
802,[0.08135463],[0.6933712],[0.28400936]
803,[0.09129892],[0.6849083],[0.55246562]
804,[0.09444663],[0.6838991],[0.30115802]
805,[0.1033366],[0.6768812],[-0.09877098]
806,[0.08859678],[0.6903546],[-0.32338126]
807,[0.06967561],[0.71010965],[0.23242271]
808,[0.080119],[0.7067214],[0.4277762]
809,[0.07904039],[0.7112167],[1.25571028]
810,[0.10073949],[0.6839633],[1.03337629]
811,[0.10795309],[0.67524475],[0.94880808]
812,[0.12421174],[0.65600795],[1.02270961]
813,[0.11950104],[0.6610854],[1.17518172]
814,[0.1207947],[0.67035484],[1.1453721]
815,[0.12472008],[0.6744225],[1.46074439]
816,[0.13100022],[0.67625743],[1.41313589]
817,[0.12837343],[0.6799551],[1.82792965]
818,[0.13935795],[0.67846173],[1.77220098]
819,[0.13319537],[0.6823332],[1.71701963]
820,[0.13977528],[0.6856845],[1.87662916]
821,[0.13145821],[0.69809914],[1.68403242]
822,[0.12474139],[0.708764],[1.62997467]
823,[0.1266843],[0.71793514],[1.23054696]
824,[0.11064082],[0.7367173],[1.32825908]
825,[0.11249326],[0.7466334],[1.08810747]
826,[0.1019595],[0.75734216],[1.25443467]
827,[0.10737814],[0.75775045],[1.22630111]
828,[0.09853129],[0.75963646],[1.37218076]
829,[0.10494737],[0.7531964],[1.18671488]
830,[0.09988038],[0.7526889],[1.52490089]
831,[0.10724722],[0.74779177],[1.42526131]
832,[0.10163766],[0.745629],[1.3816568]
833,[0.11223003],[0.74057686],[1.09058739]
834,[0.10117507],[0.75007546],[0.48817251]
835,[0.09612484],[0.76257986],[-0.40212479]
836,[0.08106372],[0.7862831],[-1.09326866]
837,[0.05259324],[0.8184972],[-0.99128762]
838,[0.04328571],[0.8365509],[-1.22524171]
839,[0.03915177],[0.84237707],[-1.35918872]
840,[0.0111887],[0.8257112],[-1.33601545]
841,[-0.00708677],[0.79451],[-0.88903322]
842,[-0.01631414],[0.76615],[-0.74363349]
843,[-0.01536259],[0.7392352],[-0.66471833]
844,[0.00966379],[0.7130083],[-1.15091757]
845,[0.01885368],[0.7089357],[-0.66626562]
846,[0.02248042],[0.7048983],[-0.00332045]
847,[0.02523799],[0.7067516],[-0.71211315]
848,[0.03617446],[0.7004457],[-0.62190275]
849,[0.0574312],[0.68297446],[-0.72604778]
850,[0.04407051],[0.7061751],[-0.27588757]
851,[0.03161046],[0.71424216],[-0.22335732]
852,[0.03848847],[0.7078213],[-0.41690573]
853,[0.0465831],[0.6999332],[-0.03426313]
854,[0.05893504],[0.68997914],[-0.15120149]
855,[0.05534009],[0.69907695],[-0.31322038]
856,[0.05671753],[0.69891185],[-0.11631234]
857,[0.0600744],[0.69929934],[1.32426236]
858,[0.07669699],[0.6896921],[1.27841008]
859,[0.09769738],[0.67525613],[1.30020776]
860,[0.14854531],[0.62671876],[1.17698646]
861,[0.13720335],[0.63736886],[1.23165496]
862,[0.12389384],[0.6543174],[1.20500484]
863,[0.12065551],[0.6708442],[1.27480744]
864,[0.12346828],[0.68114793],[1.33319541]
865,[0.12249987],[0.68954253],[1.20575428]
866,[0.12053186],[0.69778764],[1.31177575]
867,[0.11993238],[0.7059708],[1.27320444]
868,[0.11482248],[0.7138397],[1.36793409]
869,[0.11952311],[0.71599865],[1.34781315]
870,[0.11660886],[0.7200622],[1.47520066]
871,[0.11988282],[0.72082466],[1.4888408]
872,[0.1182182],[0.7225075],[1.27668073]
873,[0.11700533],[0.7266318],[1.38226661]
874,[0.11490509],[0.73364305],[1.6495739]
875,[0.11261964],[0.7353867],[1.7082474]
876,[0.11885703],[0.7289696],[1.68410376]
877,[0.12445514],[0.72450614],[1.45418056]
878,[0.11676888],[0.7321024],[1.48630259]
879,[0.11262496],[0.74153584],[1.64495421]
880,[0.10842514],[0.746399],[1.67892258]
881,[0.11218512],[0.7433287],[1.73340283]
882,[0.11674358],[0.7395741],[1.53788933]
883,[0.11115232],[0.74342346],[1.51073838]
884,[0.1093726],[0.7495411],[1.54003152]
885,[0.10251719],[0.7561254],[1.47187702]
886,[0.10303086],[0.75706106],[1.63642444]
887,[0.10619],[0.75550824],[1.42123745]
888,[0.10062678],[0.75688946],[1.50333874]
889,[0.10567236],[0.7566619],[1.37394842]
890,[0.09580551],[0.7622378],[1.56971611]
891,[0.10240248],[0.7591805],[1.6845634]
892,[0.10108384],[0.75533783],[1.63089792]
893,[0.10736758],[0.7483912],[1.52368586]
894,[0.10690068],[0.7496583],[1.62693619]
895,[0.10349379],[0.7536302],[1.42245663]
896,[0.09911177],[0.75729257],[1.52305737]
897,[0.10458596],[0.75788176],[1.52215866]
898,[0.09787023],[0.760689],[1.6026047]
899,[0.10372479],[0.756269],[1.61918189]
900,[0.10351203],[0.75418234],[1.64396693]
901,[0.10513908],[0.75196826],[1.32386998]
902,[0.10066018],[0.7564715],[1.21294582]
903,[0.09835052],[0.76443934],[1.22479428]
904,[0.09297934],[0.7720162],[1.70515907]
905,[0.0974828],[0.7668525],[1.80385851]
906,[0.10035497],[0.75449836],[1.65011828]
907,[0.11352322],[0.74100214],[1.68616266]
908,[0.10972297],[0.7440694],[1.79290295]
909,[0.10365044],[0.748081],[1.62909034]
910,[0.10657775],[0.74789923],[1.49050769]
911,[0.10807566],[0.7525376],[1.4583969]
912,[0.09981057],[0.7619605],[1.39355342]
913,[0.09718899],[0.7661187],[1.35837168]
914,[0.09741327],[0.76764524],[1.54908526]
915,[0.09801911],[0.7657104],[1.64464617]
916,[0.09887268],[0.7595397],[1.7465917]
917,[0.10644796],[0.75008005],[1.59983545]
918,[0.10510908],[0.7484793],[1.40412248]
919,[0.10327654],[0.7537461],[1.18975897]
920,[0.09558806],[0.7647579],[1.50519371]
921,[0.09792161],[0.7676809],[1.55635238]
922,[0.09499629],[0.76432997],[1.35806907]
923,[0.10492027],[0.75587463],[0.9154178]
924,[0.09479402],[0.7652706],[0.86750043]
925,[0.0918532],[0.77477497],[0.81648389]
926,[0.09045307],[0.7795683],[0.99735097]
927,[0.09396017],[0.7749925],[1.16561129]
928,[0.09523778],[0.76560575],[1.11458472]
929,[0.09968442],[0.7541482],[1.02155425]
930,[0.09938553],[0.7510321],[1.0496076]
931,[0.09616196],[0.75280094],[1.05449204]
932,[0.09682329],[0.75233704],[1.09441475]
933,[0.10194808],[0.7489094],[1.28971869]
934,[0.10726941],[0.7431887],[1.5074342]
935,[0.11253688],[0.73506665],[1.47523505]
936,[0.11941378],[0.7258703],[1.32024282]
937,[0.11980557],[0.7264367],[1.17937823]
938,[0.11218436],[0.7362332],[1.0229329]
939,[0.10749772],[0.7464106],[0.95667699]
940,[0.10691145],[0.752978],[1.16819757]
941,[0.1069378],[0.75406003],[1.00018163]
942,[0.1042937],[0.7520504],[1.20181364]
943,[0.11153069],[0.74657744],[1.30025916]
944,[0.10695358],[0.7434421],[1.3925371]
945,[0.1152464],[0.7348205],[1.43307834]
946,[0.11712116],[0.73037934],[1.4360143]
947,[0.11752403],[0.7293989],[1.42509588]
948,[0.11700647],[0.7311689],[1.44012239]
949,[0.11626236],[0.7338618],[1.6318868]
950,[0.11832485],[0.73336667],[1.5256954]
951,[0.11753584],[0.73266804],[1.27968706]
952,[0.11727589],[0.7371846],[1.27263019]
953,[0.10901888],[0.7479682],[1.26992048]
954,[0.10495311],[0.7540894],[1.22986407]
955,[0.10642965],[0.75444454],[1.01238205]
956,[0.10186398],[0.7586295],[0.98825756]
957,[0.09791721],[0.7637105],[0.87513479]
958,[0.09307511],[0.768025],[0.83721022]
959,[0.0944771],[0.768097],[1.29523629]
960,[0.09918681],[0.76139],[1.35597982]
961,[0.10062002],[0.750336],[1.31241155]
962,[0.11475644],[0.735168],[1.51850686]
963,[0.11412114],[0.7321668],[1.22632287]
964,[0.10866131],[0.7344706],[1.43433914]
965,[0.11771913],[0.73461276],[1.58630986]
966,[0.1115983],[0.7363927],[1.30149247]
967,[0.11712784],[0.73346955],[0.73967983]
968,[0.10878977],[0.7459202],[0.35140556]
969,[0.10038938],[0.76386875],[-0.11142919]
970,[0.09366015],[0.7787836],[-0.5500707]
971,[0.08265734],[0.7921111],[-2.09980015]
972,[0.03093262],[0.8470897],[-2.53060156]
973,[-0.01920928],[0.89197785],[-2.39814805]
974,[-0.02540686],[0.88737863],[-2.20350796]
975,[-0.06475653],[0.8565975],[-2.00527536]
976,[-0.08467971],[0.7926363],[-2.3186602]
977,[-0.06480354],[0.75678074],[-2.28264141]
978,[-0.04956225],[0.7337041],[-2.27718231]
979,[-0.04954477],[0.7281941],[-2.43043936]
980,[-0.05517818],[0.7268797],[-2.90505091]
981,[-0.05811206],[0.72436273],[-3.10898004]
982,[-0.06704102],[0.7266518],[-2.97969782]
983,[-0.08378613],[0.7329654],[-2.30355758]
984,[-0.09631912],[0.73242617],[-1.51808558]
985,[-0.0871924],[0.71686906],[-1.48005853]
986,[-0.05730151],[0.6936456],[-1.69527566]
987,[-0.02715339],[0.67653286],[-0.65772721]
988,[-0.01491769],[0.6719602],[-0.80993563]
989,[-0.01536324],[0.68398446],[-0.1086433]
990,[0.01435394],[0.6615564],[-0.78451278]
991,[0.02627165],[0.66834277],[-0.10465432]
992,[0.03422594],[0.6661961],[-0.65314242]
993,[0.02221465],[0.6927593],[-2.30229805]
994,[-0.03287135],[0.7453276],[-1.68722791]
995,[-0.0442236],[0.7586216],[-2.03762782]
996,[-0.0442078],[0.7739423],[-2.06689795]
997,[-0.06366348],[0.7721914],[-2.34908594]
998,[-0.05193958],[0.75079113],[-2.50766621]
999,[-0.06064661],[0.7492202],[-1.96039851]
1000,[-0.06277637],[0.73961884],[-2.10031141]
1001,[-0.06693937],[0.7365122],[-2.32631121]
1002,[-0.06100336],[0.72454685],[-2.18412929]
1003,[-0.0565894],[0.719507],[-2.38614595]
1004,[-0.0684946],[0.72941166],[-1.80675362]
1005,[-0.07098],[0.7248374],[-0.39603723]
1006,[-0.05103697],[0.70463514],[-0.48397201]
1007,[-0.01286428],[0.68016857],[-0.22584559]
1008,[0.04104678],[0.64102006],[-0.38535015]
1009,[0.05756864],[0.6449655],[-1.01376003]
1010,[0.02828057],[0.6810508],[-0.68148406]
1011,[0.01402357],[0.69842976],[-0.40175957]
1012,[0.00466895],[0.7169693],[0.79498618]
1013,[0.02048008],[0.70111156],[1.04477091]
1014,[0.05195389],[0.6783604],[0.70824927]
1015,[0.1007745],[0.64130676],[0.23081778]
1016,[0.08290865],[0.66193336],[-0.06045777]
1017,[0.05509941],[0.6895317],[0.18146154]
1018,[0.05783461],[0.7027632],[0.10655901]
1019,[0.0626331],[0.7097011],[-0.43616306]
1020,[0.04650814],[0.7229234],[-0.03333332]
1021,[0.05158655],[0.7249265],[0.38553617]
1022,[0.05016444],[0.72310627],[0.34371246]
1023,[0.06358604],[0.71140975],[-0.7481483]
1024,[0.04898537],[0.72545594],[-1.66883667]
1025,[0.00093525],[0.7724481],[-2.12867494]
1026,[-0.03490304],[0.8139802],[-1.36950265]
1027,[-0.02264606],[0.80523646],[-0.55692899]
1028,[-0.01887453],[0.7858212],[-0.71872353]
1029,[0.01956251],[0.7338178],[-1.06177294]
1030,[0.06345466],[0.6893356],[-0.78419634]
1031,[0.06805739],[0.6852328],[-1.02598519]
1032,[0.0464485],[0.70559305],[-1.65718669]
1033,[0.02537188],[0.7200723],[-1.43240699]
1034,[0.01779598],[0.7228008],[-1.35699007]
1035,[0.00298644],[0.73534214],[-0.84097962]
1036,[-0.00078366],[0.72614646],[-1.27264004]
1037,[0.00850315],[0.7150761],[-1.51946916]
1038,[0.01271374],[0.7093678],[-1.89157329]
1039,[-9.949878e-05],[0.72445685],[-0.99759863]
1040,[-0.01103083],[0.7276832],[-0.60060155]
1041,[-0.00916157],[0.7219171],[-1.14921819]
1042,[0.00907077],[0.70309234],[-0.81435701]
1043,[0.03508322],[0.6821347],[-0.52351863]
1044,[0.02420982],[0.69745684],[-0.94252612]
1045,[0.01362963],[0.70800686],[-1.08105069]
1046,[0.018535],[0.7056932],[-0.89415256]
1047,[0.00905105],[0.7172611],[-0.79833676]
1048,[-0.00080879],[0.7256244],[-0.55578407]
1049,[0.00560142],[0.7163291],[-0.4325287]
1050,[0.01844568],[0.7056484],[-0.27498131]
1051,[0.03087763],[0.6960505],[-1.17300933]
1052,[0.02347643],[0.7114351],[-1.38450026]
1053,[0.00552858],[0.7310357],[-1.35639165]
1054,[-0.00265544],[0.7477982],[-1.40919204]
1055,[-0.01843802],[0.75731623],[-1.30281825]
1056,[-0.01566743],[0.7443957],[-1.75443337]
1057,[-0.01501978],[0.7396512],[-1.56303201]
1058,[-0.0134594],[0.73119986],[-1.1996829]
1059,[-0.01684033],[0.7294465],[-1.52435758]
1060,[-0.02028326],[0.72832286],[-1.59140773]
1061,[-0.01057619],[0.71610194],[-1.59377825]
1062,[-0.01419633],[0.72010326],[-1.22318394]
1063,[-0.02288689],[0.72342306],[-1.38667288]
1064,[-0.02343627],[0.721782],[-1.43656813]
1065,[-0.01799165],[0.71483207],[-1.38722708]
1066,[-0.0175867],[0.7160376],[-1.7395283]
1067,[-0.02739688],[0.7261581],[-1.47942153]
1068,[-0.02924662],[0.724141],[-1.42139048]
1069,[-0.03520652],[0.72873485],[-1.43783868]
1070,[-0.03688465],[0.72682],[-1.35456496]
1071,[-0.02978118],[0.7194765],[-1.55883245]
1072,[-0.03187661],[0.7232588],[-0.89174213]
1073,[-0.02899598],[0.71765596],[-1.10202874]
1074,[-0.02627011],[0.71936846],[-0.60806238]
1075,[-0.00944902],[0.7021489],[-0.93048905]
1076,[0.00123675],[0.7012859],[-1.19799033]
1077,[-0.0025575],[0.7081104],[-1.15215277]
1078,[-0.00513019],[0.716189],[-1.25464845]
1079,[-0.01981397],[0.73174226],[-1.33906921]
1080,[-0.02402388],[0.7331056],[-0.83658885]
1081,[-0.02066319],[0.7263906],[-1.03313711]
1082,[-0.01976411],[0.72697496],[-0.14287519]
1083,[0.00474968],[0.700429],[-0.36766943]
1084,[0.02626216],[0.69102806],[-0.4054825]
1085,[0.042949],[0.67812544],[0.04754365]
1086,[0.05561618],[0.6739803],[0.23272394]
1087,[0.04852569],[0.68728274],[-0.41476228]
1088,[0.05706371],[0.6867237],[-0.80557255]
1089,[0.03730264],[0.7104418],[-0.81517]
1090,[0.02752034],[0.73091],[-0.49806067]
1091,[0.02409097],[0.7371844],[-0.593517]
1092,[0.02250236],[0.73459333],[0.14332196]
1093,[0.04772347],[0.70458466],[0.43985673]
1094,[0.06707066],[0.6892702],[0.61617063]
1095,[0.09917521],[0.66275334],[0.81144129]
1096,[0.11770934],[0.6494802],[0.71304441]
1097,[0.11113653],[0.65455437],[0.56422015]
1098,[0.09852754],[0.66279376],[0.27889019]
1099,[0.08766739],[0.6831625],[0.56229562]
1100,[0.09677356],[0.6944013],[0.59302673]
1101,[0.10008901],[0.69956917],[0.64793693]
1102,[0.10991503],[0.69765484],[0.51935974]
1103,[0.10267125],[0.7016254],[0.52081939]
1104,[0.10118449],[0.70752096],[1.06750847]
1105,[0.109909],[0.7062755],[0.72282124]
1106,[0.11196491],[0.7018424],[0.93152781]
1107,[0.12560694],[0.69543123],[0.61719461]
1108,[0.10536921],[0.7074881],[0.86929037]
1109,[0.11500956],[0.7098077],[1.03367585]
1110,[0.11319812],[0.7108311],[1.09861525]
1111,[0.12395141],[0.70399684],[1.04654787]
1112,[0.12324457],[0.70242596],[0.84486036]
1113,[0.11523996],[0.7104275],[1.16862404]
1114,[0.11763218],[0.71477497],[0.93682354]
1115,[0.11279912],[0.71824676],[1.06582593]
1116,[0.12242],[0.7168569],[0.94653092]
1117,[0.11042182],[0.7243355],[0.798996]
1118,[0.11048378],[0.7289491],[0.74101799]
1119,[0.10389826],[0.73699206],[0.51492269]
1120,[0.10032925],[0.74366546],[0.92676648]
1121,[0.10680073],[0.74239093],[0.80425668]
1122,[0.10340968],[0.7385752],[0.77639434]
1123,[0.11292088],[0.7317174],[-0.23278381]
1124,[0.07790844],[0.7518489],[-0.4876285]
1125,[0.05692547],[0.76921946],[-0.59314326]
1126,[0.06414738],[0.7819184],[-1.16088686]
1127,[0.05255079],[0.8024283],[-0.71551981]
1128,[0.03863772],[0.7859463],[-0.39555269]
1129,[0.02358666],[0.7679254],[0.09578053]
1130,[0.02843873],[0.7318096],[-0.40348317]
1131,[0.05365555],[0.7056053],[-0.76337105]
1132,[0.05892965],[0.70329857],[-0.5431909]
1133,[0.05359476],[0.7138666],[-0.69985638]
1134,[0.04626065],[0.7239206],[-1.14647469]
1135,[0.03330972],[0.7311057],[-1.19904994]
