,avgcpu,labelsavgcpu,avgmem,labelsavgmem
49,0.5730392001031165,0.5679412477070311,0.7057348592392052,0.7137046475897489
50,0.6130232362913859,0.5907796648703172,0.7467820755876333,0.7251622610555828
51,0.5329158377616601,0.5042249110157088,0.6815936157462421,0.7136907333499349
52,0.49244681403875884,0.521682888020061,0.7190246158486066,0.6920190260030677
53,0.5312100771992323,0.5913418008139592,0.7147465246704141,0.7260392901338898
54,0.5301132909495649,0.5837887134188957,0.6804152508208979,0.7170374501946439
55,0.5847667286093735,0.5847054033999992,0.7209801390194395,0.6944258532695563
56,0.5587247586318262,0.7451728705147159,0.6641418539862146,0.7111620436518558
57,0.7482626707510927,0.7884745531317839,0.7093485325105103,0.7997847329178995
58,0.7746117733661382,0.7436494202879513,0.7924269317329,0.7883285370043742
59,0.7606198504906684,0.7386521718766306,0.7850963500487752,0.7796640437770779
60,0.7342567340857882,0.7320156336367801,0.7629756724139696,0.7635805881542609
61,0.7368374560858457,0.7395025175587618,0.7559364836345457,0.7723675261496918
62,0.7347243121185438,0.700038343590631,0.7797254201440845,0.7838129323595417
63,0.7084029524095772,0.7084238124893134,0.7797625315691487,0.7853061945685912
64,0.7086578345376422,0.7353444624522585,0.7653592870449676,0.8224161273380197
65,0.7206451944760639,0.7604875867942886,0.8116207093155966,0.8256885255085649
66,0.7169947156837116,0.7730861998640415,0.8234527163497506,0.8545130762353814
67,0.7642197027599757,0.7619284929144934,0.8725767696710712,0.8459558351189207
68,0.7555210680157011,0.7397234500153215,0.8395048439825309,0.8261120749973361
69,0.6733278243781922,0.7288791277761799,0.7977229143889181,0.8111554184076841
70,0.7188210585359305,0.7094106705958492,0.8192695281465939,0.7472717613521787
71,0.7082184193131457,0.711805809335401,0.7371719581953767,0.7449463223724363
72,0.6965447751747725,0.7009934434571593,0.7404412343052168,0.7457539973925762
73,0.7267076053675501,0.7256973664511884,0.7505547870970302,0.7634330873163685
74,0.7414203766286283,0.7095327146679805,0.7722888762372471,0.7605342308906835
75,0.6875698663231671,0.7149447932169885,0.7505725424684724,0.7738450345477538
76,0.719849615117773,0.7060185233772467,0.7930201193188232,0.7754387810765141
77,0.7044100101146727,0.7250364985122214,0.7799690740001675,0.7731455035720141
78,0.7084684675022637,0.7339135778562114,0.7692847469201713,0.7851213616314596
79,0.7371605053930553,0.7271302591402674,0.7736539132151912,0.7655708079204809
80,0.7484927399623753,0.7202780682791032,0.7528790587101702,0.7851678933415331
81,0.6785350802919954,0.7325713951046725,0.7749619094472405,0.7804985584906409
82,0.7280134413514872,0.7312248265475833,0.7718463846925796,0.7707477132587575
83,0.7387742848955271,0.7427421455519156,0.7666613663729409,0.7668996316703068
84,0.7509841080404482,0.7623910670793558,0.7680901822758925,0.7837375004943226
85,0.7645004084945799,0.7618371821840022,0.796552216568247,0.7997536189304798
86,0.7507579441751402,0.7696311519969663,0.7771082851726949,0.7990031418493619
87,0.7275907721289508,0.7566726167406904,0.7791920580063537,0.8008150104353362
88,0.7457440306691175,0.757829160200729,0.7780915691242226,0.8064962390676613
89,0.7922374152532595,0.7492919286337231,0.8038147286500716,0.8032330906383258
90,0.7319085570244775,0.7240645957606846,0.7923307530816156,0.8102382168970065
91,0.7161078613641545,0.7428763891561109,0.80662735213174,0.8151326901771287
92,0.7056441028002276,0.7482346694000059,0.8078907444230963,0.8070086091444197
93,0.746015100009815,0.7160942422163504,0.8021754120126526,0.7998009413105074
94,0.7330079684728451,0.7221464234844618,0.8246778697806383,0.7689956894540705
95,0.6725378030303357,0.744846667949585,0.747469903276944,0.7609324764991006
96,0.7443330796616899,0.7405181885648858,0.762973415113952,0.7821947651020063
97,0.7173513395422076,0.7405796604567033,0.7637572481638403,0.791458746988043
98,0.7315599183169162,0.7205717868164313,0.7715773231950516,0.7894513949687342
99,0.7113179660361953,0.7073835393207792,0.8005279954387998,0.7603457793222841
100,0.7088784853532633,0.7153000733797916,0.7553152590785244,0.7705194593261149
101,0.6964213574131268,0.7337885121807624,0.7753527589728041,0.7774450614057605
102,0.7370715252191823,0.7146045409885762,0.7788063493516945,0.761960793125247
103,0.6801759350287417,0.7326805747498591,0.7469903433131563,0.7546851625085518
104,0.751541140030823,0.7393115598089417,0.7616275760603635,0.7648421625736614
105,0.7494927405022221,0.7518566176328498,0.7766638237528126,0.7794663588178709
106,0.7706669615104182,0.7457175332351361,0.792156990038492,0.7780968428703707
107,0.7228572098854282,0.7427676550129821,0.7719707462883717,0.7870948638966007
108,0.7553200139575424,0.7602846906871742,0.7836528000506447,0.791312090209675
109,0.7387643545919237,0.7525939081127323,0.7889539101187729,0.7955460779701313
110,0.7150815921114082,0.704185844706014,0.7783342468126829,0.7829592385165678
111,0.6896280744910437,0.7087210004433848,0.7912409774682125,0.7809635930670549
112,0.703762019066989,0.7237907454283165,0.7728529421979465,0.7822471703260929
113,0.6478441869369395,0.7241484946405756,0.7420669962071441,0.7917840069502307
114,0.7301578899702351,0.6983538690952719,0.8052481678507655,0.7826787896734658
115,0.6910844386165874,0.718000363317292,0.7698545716863839,0.7905720845259081
116,0.7133841414823797,0.7491130581764358,0.8055465199527363,0.8093784464060512
117,0.7512249723873026,0.7916289243091771,0.8147333246487789,0.8197276834523881
118,0.7754589764898993,0.7473901877824869,0.8111912466658372,0.7851686484257139
119,0.7251056786150508,0.7264531084608526,0.7890121702658272,0.7503663102821974
120,0.7228688338862593,0.7299599517497736,0.7593271589825987,0.7593021911825688
121,0.7482517357483301,0.7251047804270725,0.7659846626685163,0.732774752834908
122,0.6919455968150204,0.7359834696148635,0.7314508922918196,0.7489602957217073
123,0.7266032674528635,0.7307107591605889,0.7569548214890633,0.7355895018082221
124,0.6434669806947259,0.7231934816374428,0.6952722671204373,0.736830426232618
125,0.7349584089880535,0.7210068289426279,0.7385149469043958,0.7480389828253566
126,0.757566312715538,0.7166387652849108,0.7801883333811963,0.7476720456471859
127,0.740221014657312,0.7042234794406478,0.7629305297578879,0.7599265181779719
128,0.6948309510622197,0.7169419086772171,0.7449720961371529,0.7366197610349805
129,0.7187528830586306,0.7428432010685839,0.737020213977219,0.7230017417315557
130,0.7386922354825934,0.7215009426199455,0.7256477680118615,0.7255028074065892
131,0.7192921640378186,0.7327746710905705,0.7233989489289875,0.7106745816771757
132,0.7218022815832285,0.7185058842852151,0.719872684424446,0.6866160039754203
133,0.6994945209023858,0.7304658725366112,0.6878626889216982,0.7193666578189368
134,0.7198235812500509,0.6970975675210579,0.7303654075311242,0.7154807442080788
135,0.6530096502469253,0.7151614685402513,0.7140237650037468,0.7173126203374621
136,0.7384583391440401,0.7278743731811904,0.7009308860867925,0.744077944508267
137,0.6953353882710981,0.744017718599547,0.7288126225701098,0.7539010011249794
138,0.7242860462328218,0.7279081945198758,0.7440989722364219,0.7373469721011812
139,0.6914996113928498,0.7083418583856542,0.7190181849155002,0.7308411276081868
140,0.6930333034760033,0.7060954093865163,0.7266150870240454,0.731644799289835
141,0.6949766021059648,0.6720691306593757,0.7248982344653777,0.7192193976483138
142,0.6021619187069448,0.6386193841831713,0.6944587328772092,0.7284466708330098
143,0.6607549888206327,0.6369467724976263,0.7510783286623023,0.7241447885218811
144,0.6296682168826466,0.6657871513133065,0.7191418717502943,0.7199863416585144
145,0.6699984588468402,0.6579878764222723,0.7174279875222905,0.7077385910359338
146,0.6390399046750016,0.632033345778747,0.6748884666430985,0.7100254592486128
147,0.7013811751255118,0.6512302947845328,0.733518429362214,0.7154012400673829
148,0.637779699891898,0.6989558078279009,0.6993105576154216,0.720872261553623
149,0.6356410699938077,0.6769505702089033,0.6968498402736957,0.7235256047835057
150,0.7241307191654524,0.6811669027185041,0.7241105099521993,0.7344530349644878
151,0.6757624521076654,0.7140106201422693,0.727873146784269,0.7554720743887682
152,0.7444484790692248,0.7115939969243473,0.7718149486382166,0.7589654617570998
153,0.7023933411980285,0.7371391258643579,0.7633127105969578,0.7713895270388554
154,0.7255962709758536,0.6882038315441568,0.7771015734422781,0.7462870223004299
155,0.6510683359384727,0.6406690028586163,0.7400873233094574,0.7213764676151591
156,0.6047376843045077,0.6510233296637684,0.6837033100369361,0.7098847957419903
157,0.6233048338263696,0.6820776020821067,0.6666245224876982,0.740006285036411
158,0.6975162069328124,0.6616556807021169,0.742175171524084,0.7063286534320683
159,0.6871209043453533,0.669932199944034,0.7202574660298564,0.7079243535888955
160,0.6876168974918786,0.6617670426942227,0.7038321497922893,0.7055052102162226
161,0.6861791656611927,0.6574097674394481,0.7153067500676777,0.6867436264345825
162,0.6946323235746782,0.6513479654530142,0.6923787519115661,0.6691615099303327
163,0.6458754106404143,0.6715180821252722,0.668478523829922,0.7002498829315545
164,0.6619844033705237,0.6794002435941857,0.6865979331401385,0.6919391167026034
165,0.7029869344282299,0.6978713789045949,0.705593000049626,0.6977683638670701
166,0.7278068126822798,0.6122943419418228,0.7042372934383814,0.6789789477362349
167,0.5978825605838428,0.4758672207170652,0.6506968797458781,0.6273749177870941
168,0.4638041972878894,0.36785541271499345,0.6373041132548799,0.5671567691598667
169,0.33264725888566443,0.2933814576705655,0.5486736998620263,0.5283826979043212
170,0.30074841665284147,0.3143921255896224,0.5357686425859282,0.5077350480082763
171,0.35449926874009696,0.3200752053434159,0.5735075713083027,0.5394864389802589
172,0.35409883744508636,0.29797308048914195,0.48857735035888783,0.581234980902921
173,0.31784497438569914,0.2598676660287486,0.5905005833311845,0.5284535891853417
174,0.3233571046724501,0.28713049060664303,0.559475693227774,0.558037975468412
175,0.29852062149009173,0.27475948337429196,0.5684007177483599,0.5000103659062574
176,0.3102204449092415,0.22331786467733938,0.5149370233207001,0.4149359829715604
177,0.2583600214555317,0.24023551006200689,0.3562720804538792,0.46979443898977524
178,0.24842391073981554,0.31343885626150003,0.4486069403405988,0.4678398349502104
179,0.35074377158090686,0.3793582251304404,0.4683828914700637,0.49212748661628847
180,0.38913136207674665,0.3854717920934763,0.4484781182631773,0.47214691282155263
181,0.3916753289898923,0.29496133564615085,0.4627589981588917,0.5092518724546085
182,0.3163780349470975,0.3870790080323388,0.5279259866163105,0.5810109831879772
183,0.42516183908298183,0.48850795746047493,0.5904296810366233,0.6115115875003406
184,0.5921037520339092,0.40369601090866036,0.666917697597624,0.5473875668645678
185,0.4249921892364635,0.3656942548756051,0.5371688568211812,0.4693491486496115
186,0.3906043925484576,0.4407140165326645,0.4508845995199944,0.28424605512981455
187,0.461213065017442,0.4991441736730768,0.3086206150768551,0.40214253854375626
188,0.5150137539680079,0.5701586995746705,0.3746399652649125,0.5280695016959465
189,0.5812503164680726,0.6229680209025091,0.548790990077122,0.5628143802174262
190,0.6321835278469713,0.5833619588911743,0.5718502910326957,0.5993679514048387
191,0.5695271376582404,0.551121804648824,0.5967170847442067,0.5720497532619355
192,0.5607843165746957,0.5859780745694976,0.5980965475128678,0.5906301859629582
193,0.5854439227120102,0.5401275600670055,0.5747370779613357,0.5641995437054489
194,0.5785875593215788,0.6013368850590853,0.6181695722348165,0.6007470212767714
195,0.5877228761627463,0.6077988255662862,0.6099844639233087,0.5357746079419697
196,0.6262937111831823,0.5478823556411414,0.5368655621583116,0.5189948182283185
197,0.5668466997467652,0.5234321847200512,0.5442431945555906,0.529631367093759
198,0.5500988504379462,0.5653212123367479,0.5540891472041342,0.5705772945347278
199,0.5911311135043021,0.5937211871031957,0.5668280240046257,0.562117752749203
200,0.5632227152173684,0.5843822349085587,0.5483961239987656,0.5894704404999602
201,0.5706053427458933,0.5971171422560677,0.5826300014043508,0.6080908694412341
202,0.5823652794473538,0.632040753044521,0.6130851553113007,0.6585727339498502
203,0.6057592020010286,0.6638919550373655,0.6489476208685421,0.6940928966016697
204,0.6945897941587473,0.6684615843618241,0.720094149576389,0.6829030780222056
205,0.6833710698659239,0.6374371647799972,0.6647720489686062,0.6795683590427527
206,0.6196093265711428,0.5465541649068878,0.6771754391814544,0.6352345115724622
207,0.5371934873683634,0.5654539612320371,0.6330826611564572,0.5994080949841695
208,0.5586584414511176,0.513522430051069,0.5863661315899654,0.5685195598455104
209,0.5102498210662187,0.4943008482223906,0.5464763620670117,0.6009676862856839
210,0.5307569445810674,0.5567680323007611,0.6140848012029347,0.6694012417231123
211,0.5362802747006331,0.590013732000076,0.6496786939168531,0.6649402378621504
212,0.6122912250815276,0.5837832479514747,0.6535716180011936,0.6377921815899752
213,0.5752127771589494,0.5823504354069351,0.6143942398103406,0.6094268377067553
214,0.6094098569726775,0.5862169690375103,0.6432379484067663,0.6158796886912073
215,0.598667830549137,0.5868776974921645,0.6292343287871461,0.6181692065438772
216,0.6225924433654074,0.5955346040760207,0.6677318640540062,0.6299987359342757
217,0.5724362162936028,0.5743649739389991,0.5936354855537859,0.6399026593683584
218,0.549654513214488,0.5997298909295886,0.6167105175165744,0.719948187249434
219,0.6149962256576154,0.6224753839286639,0.7129284217298647,0.7286401201542486
220,0.6499629828429588,0.5571149403252851,0.7349577562310725,0.6619348531114847
221,0.527085838974141,0.5541519748578955,0.6634271262133529,0.6400130929874372
222,0.5821029765166911,0.6122871989363076,0.6689787033904604,0.6483094107284393
223,0.6106338584936953,0.5986606375380027,0.6439396077659865,0.6308952141637185
224,0.5748681270569216,0.5571711519428789,0.6091695103981948,0.6270353272234958
225,0.5406254426087647,0.5464747383596373,0.6135071691650548,0.6305694905799419
226,0.5475804927651,0.5477126255437113,0.6245372182406655,0.6488056049789943
227,0.5594221389990368,0.5456956287061716,0.6739521474659561,0.6481692891474056
228,0.5674952440092739,0.5455544512422175,0.6540492160302691,0.6123452358414943
229,0.5813924409802403,0.5911285046479196,0.6104961964414976,0.6602360975895953
230,0.6217834689568521,0.4887719640006356,0.6508796782078002,0.6365980638424739
231,0.49989075997144605,0.5178329659250411,0.6200915110686819,0.6469910747845127
232,0.532963267095989,0.5324516557285852,0.6442104078242646,0.6169778236147953
233,0.519197302227464,0.5438962901554314,0.6158233167801354,0.6444153999610395
234,0.5456826854239157,0.5462666521301466,0.6299464039045082,0.6381641843170888
235,0.5366336954619948,0.5400512802548855,0.6396606751339674,0.6473619233899994
236,0.5514659490876059,0.5168216780731205,0.6410489858001636,0.5961696176812104
237,0.5348724918139914,0.5402523785166022,0.6086998149016877,0.6190985020421044
238,0.5698936456040362,0.5553120089625645,0.645690644749851,0.6561403509120952
239,0.5246633517980505,0.5527716421605195,0.6659729345536597,0.5897466014309757
240,0.5707507446942223,0.5731002022110645,0.5791662158890659,0.5458182116483603
241,0.5888104162713362,0.6116683905250359,0.5778279899244009,0.5850831867218563
242,0.6151994286715071,0.6071310527587133,0.6143609887996667,0.5841028411332307
243,0.605365326838905,0.5373981596027939,0.6056600093373776,0.4888187026760752
244,0.6044492968316745,0.6408949116556037,0.5666001021846748,0.5465400106457414
245,0.6313781822696877,0.5718670715306702,0.523505245885183,0.5389246249329814
246,0.5811263542212137,0.5970210385793322,0.5544172637810038,0.5660961821210891
247,0.571191751759321,0.6277190568538681,0.5411053343379741,0.5669399515936329
248,0.6453213931544343,0.6488567492028686,0.5845217326382903,0.5992305533386217
249,0.649211381662193,0.6508595022577028,0.6211886121397161,0.6295157514820449
250,0.6189313519804778,0.6815284528624417,0.6329154741443315,0.6879993776665826
251,0.7179858680828946,0.6962878432788852,0.7198438318519138,0.687753557831381
252,0.6340107032622955,0.6746561890678421,0.657340554985803,0.6392518981662861
253,0.6616559927551822,0.631488761770794,0.6623784852596375,0.6093827268652405
254,0.6245063748560079,0.6027096320335303,0.5682036622552764,0.5665783524968313
255,0.5739621574666862,0.614507959055983,0.5296298554414506,0.6292654432350185
256,0.6122777270955532,0.677166185042415,0.6252489720564276,0.6512568882152925
257,0.6305413968418667,0.6192563483029867,0.6241843942332908,0.5934328375223925
258,0.6475644905365463,0.6153436219337377,0.6206336768745918,0.5817876168165516
259,0.6175440519833516,0.6365311809538317,0.5571220733826374,0.5899439346127316
260,0.6220764125151899,0.6744298497474291,0.5604249289245968,0.6449501631401492
261,0.6089602917741022,0.6637546577042922,0.622635236283474,0.6529823479437535
262,0.6767420871225727,0.6782070929259796,0.6570802711341328,0.6493148101268245
263,0.6492049148411154,0.674273674262351,0.6358813884889715,0.614727735627466
264,0.6612490020057267,0.6518226005131251,0.5959711067848197,0.6248484524836659
265,0.6663960272100408,0.6998058437194994,0.6443504543360935,0.6769269332740211
266,0.6991882899931462,0.6302730256757584,0.6801285002965721,0.5854168144763637
267,0.6082248666638517,0.6652223622766379,0.5169151553350225,0.6580448631157368
268,0.6806398724290368,0.6246844304709446,0.6710378600826384,0.5846168147792156
269,0.6327794965423014,0.6110462454796002,0.5833988617757968,0.4818665038847725
270,0.6098202864418586,0.6622611576898789,0.5006325710500393,0.5735156316755581
271,0.6310192054318874,0.6261762416949357,0.504501876108445,0.5704105520252426
272,0.6107865094531971,0.6132302142496988,0.5804746273648685,0.6076288650880898
273,0.6188231341015276,0.6502742524009527,0.6004675692893708,0.6196101948808516
274,0.6528621013923797,0.6361774111340838,0.6172438311175881,0.608787291566357
275,0.6772078320975555,0.6657702366950721,0.5296450293553125,0.6276056230182525
276,0.6511801602347986,0.6873674775564536,0.6376353085730013,0.5825670487649368
277,0.6939143055118152,0.6552906987682966,0.5995109453565872,0.5601495283813493
278,0.6501039485828104,0.620337450442951,0.5290032502180398,0.5226369284612618
279,0.6432525031993008,0.6483160707655201,0.5780498153813666,0.45056115559390436
280,0.656130839143615,0.6187830515749192,0.47501780702020163,0.4580463733051765
281,0.6733469862072777,0.6081315204661328,0.4903909637924941,0.42873899814950645
282,0.6165051400346964,0.5593323606176819,0.4512125490873757,0.36079361389528714
283,0.605859376442417,0.5920689192311599,0.43644986701911737,0.4019398766149178
284,0.6048951458143429,0.7203274507431238,0.42888699710677053,0.4377292142266239
285,0.7467392627442734,0.7198440556960112,0.5023681449603831,0.4668368266989582
286,0.7203140253421263,0.7033953904562664,0.47259188262790675,0.4139781001126269
287,0.7077537109012444,0.7855131109095178,0.4636995416422769,0.4597740743164632
288,0.7847859630249677,0.8116556408011213,0.48057442822346175,0.5043696117788857
289,0.8441145386976625,0.7841433879549247,0.5938459411098668,0.4772715724540699
290,0.790155435790094,0.7358747013087412,0.5073163104245827,0.46806392007813
291,0.742186738452972,0.724365448109419,0.4950637868896004,0.4855447443194151
292,0.7421877755050549,0.7398265019996974,0.5090701437278132,0.5846745548872504
293,0.7605479914577,0.660378188353439,0.5896556517474859,0.5969012807196068
294,0.6555643568957651,0.6643977107558683,0.5858835876504471,0.5877658467628087
295,0.6569057291756616,0.7134286369635173,0.5922522496551421,0.522406656069314
296,0.7302517806691063,0.7433518468099761,0.5209792549823242,0.5971660684404315
297,0.7486205842616572,0.7510571315058843,0.5794937808149659,0.5826825492409935
298,0.7725177623296052,0.7191481545694859,0.6109876797198495,0.5327011993415058
299,0.7270670421204827,0.7420405370164763,0.5526190338554146,0.5826026057826833
300,0.7671868457098144,0.7406330453327341,0.6073660807160348,0.5965881702964272
301,0.7474370470504687,0.7435597882475669,0.5767518348547734,0.5605201673308567
302,0.7578643993885088,0.7225340053264973,0.5334442813350264,0.5596103681674645
303,0.7204085072265514,0.766838170643872,0.5680009676194371,0.5285825337866662
304,0.7767941519258792,0.7869617843246506,0.5379741730010668,0.479327086200393
305,0.7850982354222307,0.7796098756697041,0.5016015934257716,0.4451336018217724
306,0.7848835716355832,0.7838019509451015,0.44498485650120356,0.47158126709703296
307,0.7927818788303994,0.7695539641756595,0.5032149862040136,0.45097115082460515
308,0.783110796038849,0.8269200084576344,0.4648759636766556,0.4986597098153477
309,0.8461572601600106,0.7994427129090858,0.5256850304745502,0.47942159532828577
310,0.7695930929807153,0.7979486739094048,0.4870123362664763,0.4691647424475336
311,0.7696517283376988,0.7186436168145849,0.4730234859782247,0.4039022254740152
312,0.7045354484335833,0.6300200377214158,0.4028632793862993,0.3218236242888658
313,0.664851727313185,0.7540059793386551,0.32045025642646696,0.39771317343148505
314,0.7778949034049523,0.7156623614223708,0.40777542156050545,0.4089617322959545
315,0.6955635200330273,0.6823139795807535,0.40171799635692096,0.4126949726427362
316,0.6627342773116948,0.6436158393098597,0.39290312738509087,0.31139106899584795
317,0.639564571523815,0.7407116818973093,0.3285721941289149,0.43348324490410833
318,0.7484257749935987,0.782347693549316,0.44625520548633196,0.4757516715454896
319,0.8063969621838328,0.7845776364565141,0.5179839612650124,0.5084200730915699
320,0.7995500302897118,0.8123776820007493,0.5438888209957211,0.6218402523796684
321,0.8236514739694613,0.7856059082065441,0.6543278928149647,0.6617433016815528
322,0.8306492415999586,0.7719231927131274,0.6852327174976428,0.6780941609724424
323,0.7296553015978362,0.759663775125484,0.6463149938565188,0.6748480181858242
324,0.7374446367467119,0.7533424121869265,0.6807407020835908,0.663651209787429
325,0.7917520710990854,0.7230432102293229,0.6840821401855771,0.649357152176314
326,0.7334770326126396,0.7563492449773015,0.6620098701308816,0.6366492609231464
327,0.7921305204354145,0.7780154984673614,0.6626700313749282,0.6467588259901745
328,0.7809763992462433,0.798406797940544,0.6379429852780584,0.6560490713554191
329,0.812689317663128,0.7962759401555151,0.6575838217819983,0.6769777502001754
330,0.7813540061992795,0.7957757151779509,0.6836496270617785,0.6724171974270132
331,0.7999648268454876,0.7892194288307379,0.6826092707281586,0.6764481245481944
332,0.7537996853745534,0.7767319700699726,0.6656356822254169,0.6777413817824907
333,0.7558978535744103,0.7748298779764522,0.6676378213732493,0.6780480575743304
334,0.7500829420888016,0.7886200591784278,0.6596289742324905,0.7015845364162305
335,0.7937324460431328,0.7719397857039385,0.7090168912393572,0.6899088397345002
336,0.7284821906712533,0.7951822145297356,0.6538172535607865,0.6692039749240721
337,0.8195650586113523,0.8122386597991348,0.6883923706758165,0.698216745777284
338,0.8054462448202028,0.8070722453607189,0.7079615403858589,0.6701431206962611
339,0.8154446342406663,0.7826010566753236,0.6798898886656134,0.6450566863856046
340,0.7804009192050451,0.7836809311219332,0.6237419287699482,0.6565320164358353
341,0.7655432227132961,0.7964307339294393,0.6437450390324699,0.6806995232128612
342,0.7532136859526231,0.8090290043799034,0.6679063226521865,0.7081474701760961
343,0.7878385678067164,0.8513713406196417,0.7157007341680192,0.7023010668396825
344,0.8602097999246981,0.8813771046473016,0.6904791297526738,0.76233597341471
345,0.8809226935855032,0.8665493596424496,0.7746029106459649,0.7634388529175996
346,0.8261360193837264,0.8369161653534801,0.7671376051618971,0.7552944069576328
347,0.8346153549966959,0.8468516708844854,0.7615605034043813,0.7961390244154078
348,0.8517451746055118,0.8452166104149337,0.7916427052355272,0.8022733194803247
349,0.8383805928103982,0.8590448425163534,0.7972290457845302,0.7955823024011116
350,0.8483287667249317,0.8782596137875706,0.7952745225703014,0.807434610131526
351,0.8611131813427234,0.8650308613351048,0.7799117699049972,0.8004876093711658
352,0.8668730685502755,0.8516538000018048,0.8070676888440297,0.807063998636193
353,0.8397168206476648,0.8697461231918298,0.8117432318771706,0.8399671293352704
354,0.8149596081260778,0.8612503890083262,0.7826033833814715,0.8514073506235827
355,0.8560859491024385,0.8477286329820386,0.8393305818082042,0.8472611094501961
356,0.8220791797187611,0.8595479087408422,0.8394101394095089,0.8351540027319053
357,0.8538666060530014,0.8400516876390672,0.8273249951161066,0.8143526191126392
358,0.7814107419716397,0.8194111623342704,0.7914589086530585,0.8050329006917211
359,0.8040051033515706,0.8327639276635452,0.8161104792527256,0.8205599411104264
360,0.8073250623763283,0.7974706254618188,0.8062273383365112,0.7960171883624905
361,0.7878434772692933,0.7873750058360272,0.7910894340392871,0.7844960391498329
362,0.7582254154837256,0.765539263473386,0.7779465393399497,0.769604176101178
363,0.7574648773004794,0.7773000385301791,0.7665037971761547,0.8034826247111492
364,0.7106842354509738,0.7915574767353294,0.7834443394448819,0.8131736153442253
365,0.7871381001373466,0.8255745820855226,0.8012342504724056,0.8210698146161783
366,0.8174441689780734,0.8118944857703965,0.8151288999052534,0.8171285789208688
367,0.7975584732886556,0.8267182638249924,0.8208264540507901,0.8137786941714731
368,0.8099444002888403,0.8298942563748677,0.8230612404288756,0.8097498164373176
369,0.8135491251196694,0.8444259061253461,0.8228441342179025,0.8149910054451002
