,ENSEMBLE_MODELS,MSE,RMSE,MAE,MAPE,R2
195,GRU_LSTM_RF_KNN,0.0004394427641202,0.0192924396801423,0.014543766811816,0.0448148618421644,0.7623022688005406
196,GRU_LSTM_RF_ARIMA,0.0004395369327062,0.0193113396124679,0.0145967339640866,0.0449651414788274,0.7620533651769371
197,GRU_LSTM_SVR_KNN,0.0004487389464084,0.0195163646043893,0.0146411385725956,0.0451953491477775,0.7565913534804531
198,GRU_LSTM_SVR_ARIMA,0.0004493007913927,0.0195437506701815,0.0147059217356571,0.0453795648696321,0.7561857125064749
199,GRU_LSTM_KNN_ARIMA,0.0004423099685439,0.0193402523345242,0.0145817558529973,0.044873868317217,0.7613185960664706
200,GRU_TCN_TFT_RF,0.0004504758974075,0.0195550418901274,0.0146881103101121,0.0453105051380266,0.7565870342836569
201,GRU_TCN_TFT_SVR,0.000460621229011,0.019784725118137,0.0147994472570692,0.045737413531364,0.7509830255273761
202,GRU_TCN_TFT_KNN,0.000453429654723,0.0195863564650977,0.0146766246251964,0.0452268888795722,0.7558182651302908
203,GRU_TCN_TFT_ARIMA,0.0004539417592794,0.019613016402044,0.0147403260105125,0.0454086007255866,0.7554063544673465
204,GRU_TCN_RF_SVR,0.0004575716358711,0.0197356263219002,0.0148019231010088,0.0457515042532039,0.7518351231281862
205,GRU_TCN_RF_KNN,0.0004502974107726,0.0195316381516661,0.0146720606830929,0.0452365854790956,0.756949706669137
206,GRU_TCN_RF_ARIMA,0.0004505849550089,0.0195551457127895,0.0147238223140202,0.0453863212786676,0.7565819629659739
207,GRU_TCN_SVR_KNN,0.0004603252287867,0.0197636793715273,0.0147847471804102,0.045653135771602,0.751139503376055
208,GRU_TCN_SVR_ARIMA,0.0004610804494213,0.0197954108602149,0.0148542603214285,0.0458493307151001,0.7506150223225173
209,GRU_TCN_KNN_ARIMA,0.0004535525626716,0.0195855560250111,0.0147191062273561,0.0453128011906623,0.7558434727981252
210,GRU_TFT_RF_SVR,0.0004585735167368,0.0197562133033534,0.0147888335968833,0.045745903939958,0.7519007563317345
211,GRU_TFT_RF_KNN,0.0004511477740288,0.0195501366108061,0.0146587975217627,0.0452183927298912,0.7569964266407533
212,GRU_TFT_RF_ARIMA,0.0004514125360692,0.0195730186668332,0.0147093275525155,0.045365993539192,0.7566385095375656
213,GRU_TFT_SVR_KNN,0.0004613139303554,0.019784631727217,0.0147735476146123,0.0456677628600685,0.7511888331426366
214,GRU_TFT_SVR_ARIMA,0.0004620463687941,0.0198156997524143,0.0148421925272968,0.0458548184688916,0.7506741786890746
215,GRU_TFT_KNN_ARIMA,0.000454366964435,0.0196038024954322,0.0147067311153594,0.0453022904365125,0.7558837159327504
216,GRU_RF_SVR_KNN,0.0004586984626266,0.0197466408725335,0.0147821101998165,0.0456916369027838,0.751708617784994
217,GRU_RF_SVR_ARIMA,0.0004592063407451,0.0197746051226635,0.0148394180073725,0.045857701805016,0.7512381302912132
218,GRU_RF_KNN_ARIMA,0.0004514442855754,0.0195572415306283,0.014696770361581,0.0453064946059746,0.7567270114729249
219,GRU_SVR_KNN_ARIMA,0.0004619606047109,0.0198021120243565,0.0148317252028771,0.0457846484669359,0.7505564860876328
220,LSTM_TCN_TFT_RF,0.0004451617219927,0.019441415618282,0.0146558987566113,0.0452002946736375,0.759094522917959
221,LSTM_TCN_TFT_SVR,0.000454767582402,0.0196606021301817,0.01475505348656,0.0455707230315007,0.7538073315313043
222,LSTM_TCN_TFT_KNN,0.000448161781499,0.0194744389448794,0.0146455010426815,0.0451166613935708,0.7582827027962972
223,LSTM_TCN_TFT_ARIMA,0.0004485455861656,0.0194972680454374,0.0147100743153247,0.0452993990077133,0.757964927222741
224,LSTM_TCN_RF_SVR,0.0004516449105977,0.0196083434012148,0.0147596211542485,0.0456015705382215,0.7547693634879721
225,LSTM_TCN_RF_KNN,0.0004449564588841,0.0194164764113427,0.0146397436847419,0.0451207290172665,0.759524078691001
226,LSTM_TCN_RF_ARIMA,0.0004451157032305,0.0194361341634378,0.0146954242389339,0.0452788011793928,0.7592504700772259
227,LSTM_TCN_SVR_KNN,0.000454444805704,0.0196380269880454,0.014740941950128,0.045500063404695,0.7540306927675452
228,LSTM_TCN_SVR_ARIMA,0.0004550717264488,0.0196660755997012,0.0148100132967299,0.0456954145488977,0.7536003468033954
229,LSTM_TCN_KNN_ARIMA,0.000448129613084,0.0194682396285932,0.0146911096113915,0.0452085447576116,0.7584689289410814
230,LSTM_TFT_RF_SVR,0.000452368686994,0.0196247599580613,0.014737771028929,0.0455636837414689,0.7548702361769927
231,LSTM_TFT_RF_KNN,0.000445528717671,0.0194307341123114,0.0146195350214931,0.0450867849362925,0.7596060381480898
232,LSTM_TFT_RF_ARIMA,0.0004456651798215,0.0194497982821044,0.0146721485371367,0.0452396307924687,0.7593422561342901
233,LSTM_TFT_SVR_KNN,0.0004551554028034,0.0196548308152113,0.0147236979279068,0.0454748513803458,0.7541152620195993
234,LSTM_TFT_SVR_ARIMA,0.0004557595413522,0.0196822531714981,0.0147910804290501,0.0456672172933166,0.7536947426554249
235,LSTM_TFT_KNN_ARIMA,0.000448665910378,0.0194822987341041,0.0146707254079132,0.0451770029068583,0.758544411561179
236,LSTM_RF_SVR_KNN,0.00045246685641,0.0196137845600703,0.014730598845862,0.0455194400402786,0.7547449810178143
237,LSTM_RF_SVR_ARIMA,0.0004528464346387,0.0196380927835926,0.0147886048794149,0.0456868216087625,0.7543686286134214
238,LSTM_RF_KNN_ARIMA,0.0004456701528539,0.0194325661922941,0.0146608763938675,0.045178199391367,0.7594976414572114
239,LSTM_SVR_KNN_ARIMA,0.0004556470007953,0.0196672251835176,0.014780429651904,0.0456117996120717,0.7536439334415452
240,TCN_TFT_RF_SVR,0.0004645459534593,0.0198876659854595,0.0148805410684459,0.0460393724682445,0.7488599906765899
241,TCN_TFT_RF_KNN,0.0004571689202353,0.0196874404114996,0.0147559490841211,0.0455387237183344,0.7536913595632989
242,TCN_TFT_RF_ARIMA,0.0004574987580361,0.019711125293683,0.0148110722319279,0.0457015105373921,0.7533087374699402
243,TCN_TFT_SVR_KNN,0.0004675272410937,0.0199192386656716,0.014876837250721,0.0459781774703733,0.7481012954618141
244,TCN_TFT_SVR_ARIMA,0.0004683247552928,0.0199510225519352,0.0149515271583264,0.0461874950725578,0.7475619360180805
245,TCN_TFT_KNN_ARIMA,0.0004606940604177,0.0197450121926801,0.0148216880088795,0.0456656754201252,0.7525071718394466
