,ENSEMBLE_MODELS,MSE,RMSE,MAE,MAPE,R2
298,HYBRID_LSTM_TCN_SVR_ARIMA,0.0002707999591487,0.015375024138599,0.0114999884862182,0.0447894845452516,0.7037070669059622
299,HYBRID_LSTM_TCN_KNN_ARIMA,0.000268882391734,0.0153186015299402,0.0114350954226209,0.0445026115684416,0.704426240666404
300,HYBRID_LSTM_TFT_RF_SVR,0.0002702437531641,0.0153586292444921,0.0114518507583128,0.0446297295488078,0.7050634764757229
301,HYBRID_LSTM_TFT_RF_KNN,0.0002684551110794,0.0153052391858875,0.0113899563508274,0.0443701029333644,0.7057026821618745
302,HYBRID_LSTM_TFT_RF_ARIMA,0.0002703424558578,0.015349600547127,0.0114516013803552,0.0445703891522733,0.7048929156975571
303,HYBRID_LSTM_TFT_SVR_KNN,0.0002703577843073,0.0153716925255485,0.0114712225054525,0.0447308813463193,0.7032653604995923
304,HYBRID_LSTM_TFT_SVR_ARIMA,0.0002725677003027,0.0154247270927287,0.0115366140309544,0.0449539210369217,0.7020810254032513
305,HYBRID_LSTM_TFT_KNN_ARIMA,0.0002705311992508,0.0153642887410764,0.0114693225249914,0.0446589191397092,0.7029653873794737
306,HYBRID_LSTM_RF_SVR_KNN,0.0002686408540544,0.0153181514682996,0.0114106445092566,0.0445013345144699,0.7059006330364636
307,HYBRID_LSTM_RF_SVR_ARIMA,0.0002705535672238,0.0153639771066128,0.0114710890983718,0.0446941346189433,0.7049959322537487
308,HYBRID_LSTM_RF_KNN_ARIMA,0.0002686905099813,0.015309651685278,0.0114116967841325,0.0444373190554865,0.7056069554340573
309,HYBRID_LSTM_SVR_KNN_ARIMA,0.0002707006910387,0.0153784112765861,0.0114885816333934,0.0447881811226664,0.7030954813421717
310,HYBRID_TCN_TFT_RF_SVR,0.0002757222665784,0.0155219978210824,0.0115545654973997,0.0450420747932057,0.699555060194358
311,HYBRID_TCN_TFT_RF_KNN,0.000273793116991,0.0154641362467422,0.0114946713489117,0.0447895735274411,0.7003054204948206
312,HYBRID_TCN_TFT_RF_ARIMA,0.0002757890545073,0.0155105200634933,0.0115548041633648,0.0449835358824691,0.6993980094583293
313,HYBRID_TCN_TFT_SVR_KNN,0.0002759414293913,0.0155369939842686,0.011577977742158,0.0451475099379877,0.6977369564188413
314,HYBRID_TCN_TFT_SVR_ARIMA,0.0002782599381246,0.0155919200886745,0.0116453118758347,0.0453814391696486,0.6964549767503264
315,HYBRID_TCN_TFT_KNN_ARIMA,0.0002760829295699,0.0155271146315783,0.0115794150714777,0.0450895843532571,0.6974504933408595
316,HYBRID_TCN_RF_SVR_KNN,0.0002740154777142,0.0154792441900159,0.0115143799525919,0.0449178979476311,0.7005263006238266
317,HYBRID_TCN_RF_SVR_ARIMA,0.0002760367836214,0.0155270490199428,0.0115739312496632,0.0451058478441725,0.6995239552689375
318,HYBRID_TCN_RF_KNN_ARIMA,0.0002740332188762,0.0154682603861937,0.0115131763621122,0.0448454635014317,0.700246133063557
319,HYBRID_TCN_SVR_KNN_ARIMA,0.000276289039106,0.0155434099791686,0.0115929831942036,0.0451971372455344,0.6976035165579745
320,HYBRID_TFT_RF_SVR_KNN,0.0002758745801697,0.01553194016438,0.0115543407346797,0.0450899887314263,0.698726891216613
321,HYBRID_TFT_RF_SVR_ARIMA,0.0002779212754209,0.0155799937660371,0.0116139908654711,0.0452791912985234,0.6977591722486175
322,HYBRID_TFT_RF_KNN_ARIMA,0.0002757987770386,0.015517245529286,0.0115498317192529,0.0450091527807066,0.6986465382590175
323,HYBRID_TFT_SVR_KNN_ARIMA,0.0002782172645331,0.0155971661583471,0.0116403536225978,0.045396933579951,0.6957928779237292
324,HYBRID_RF_SVR_KNN_ARIMA,0.0002762044697391,0.0155372347405826,0.011571209411756,0.0451454547178986,0.6986992539714613
325,GRU_LSTM_TCN_TFT_RF,0.0002681192856252,0.0152912511258136,0.0113974334879477,0.0443581178487635,0.7066263600510586
326,GRU_LSTM_TCN_TFT_SVR,0.0002700950163476,0.0153608028904817,0.0114778124568804,0.0447189788570085,0.7040333502610299
327,GRU_LSTM_TCN_TFT_KNN,0.0002681856108247,0.0153027543289134,0.0114139188810085,0.0444369582494406,0.7048702591982159
328,GRU_LSTM_TCN_TFT_ARIMA,0.0002703342339479,0.0153538524754429,0.0114854098848563,0.0446885066121962,0.7037493487501947
329,GRU_LSTM_TCN_RF_SVR,0.0002682164499993,0.015302117452371,0.011412549981527,0.04446121123652,0.7068811401253864
330,GRU_LSTM_TCN_RF_KNN,0.0002664804882859,0.015250138605376,0.0113552363332285,0.0442161542077322,0.7074447102666586
331,GRU_LSTM_TCN_RF_ARIMA,0.0002683319085831,0.0152940090860118,0.0114178948490007,0.0444217911455452,0.7066034341322633
332,GRU_LSTM_TCN_SVR_KNN,0.0002682411556208,0.0153133909658155,0.0114269231743292,0.0445399442315781,0.7051521166790504
333,GRU_LSTM_TCN_SVR_ARIMA,0.0002704151471349,0.0153659507084887,0.0114942215900557,0.0447655845665908,0.7039362719126313
334,GRU_LSTM_TCN_KNN_ARIMA,0.0002684313264543,0.0153069210293228,0.0114312404528516,0.0444904710884836,0.7047449983439743
335,GRU_LSTM_TFT_RF_SVR,0.0002699090308113,0.0153516127729382,0.0114468183801446,0.0446134396693288,0.7052135463538463
336,GRU_LSTM_TFT_RF_KNN,0.0002680541354607,0.0152956034001758,0.0113846603343905,0.0443538980946107,0.7059423047108987
337,GRU_LSTM_TFT_RF_ARIMA,0.0002699309451019,0.015339724604127,0.0114471649956256,0.0445570340107763,0.7051356549633971
338,GRU_LSTM_TFT_SVR_KNN,0.0002699774700604,0.0153637237536957,0.0114671987969138,0.0447186244146482,0.7034386672935847
339,GRU_LSTM_TFT_SVR_ARIMA,0.0002721768509185,0.0154165132582634,0.0115288007904705,0.0449216244199052,0.7022574489140595
340,GRU_LSTM_TFT_KNN_ARIMA,0.0002700740966007,0.0153534684338529,0.0114660250707073,0.0446494611380549,0.7032313635611827
341,GRU_LSTM_RF_SVR_KNN,0.0002683092634212,0.0153100913421205,0.0114040143810962,0.0444787254331905,0.7061238546870623
342,GRU_LSTM_RF_SVR_ARIMA,0.0002702114414533,0.0153556491472139,0.0114656552884907,0.0446769163031582,0.7052222706211628
343,GRU_LSTM_RF_KNN_ARIMA,0.000268282130945,0.0152986689540928,0.0114063873963763,0.0444216167518255,0.7059228464723724
344,GRU_LSTM_SVR_KNN_ARIMA,0.0002703129733741,0.0153691241369543,0.0114835814754328,0.0447721379658141,0.7033450566254551
345,GRU_TCN_TFT_RF_SVR,0.0002753878373882,0.0155160953904425,0.0115519247323687,0.0450349757813061,0.6996418221106544
346,GRU_TCN_TFT_RF_KNN,0.0002733924345349,0.0154557117376868,0.0114893391508038,0.0447724492953564,0.7004817350820178
347,GRU_TCN_TFT_RF_ARIMA,0.0002753778369139,0.0155018733130726,0.0115518193826573,0.0449747291621761,0.6995774407623423
348,GRU_TCN_TFT_SVR_KNN,0.000275561408307,0.0155301514598783,0.0115731512470061,0.045132467411866,0.6978469552510068
349,GRU_TCN_TFT_SVR_ARIMA,0.000277869381903,0.0155848503084748,0.011637451788535,0.0453511172440464,0.6965680922993074
350,GRU_TCN_TFT_KNN_ARIMA,0.0002756261200824,0.015517535717444,0.0115727000139915,0.045067071405863,0.6976531615607419
351,GRU_TCN_RF_SVR_KNN,0.0002736841802435,0.0154723294670828,0.011510963822333,0.0449085089768542,0.7006862143125979
352,GRU_TCN_RF_SVR_ARIMA,0.0002756949510135,0.0155198816526493,0.0115716057577256,0.0451006431357975,0.6996869856745245
353,GRU_TCN_RF_KNN_ARIMA,0.0002736251330025,0.0154585336904213,0.0115081796755869,0.0448303164581319,0.700498716140045
354,GRU_TCN_SVR_KNN_ARIMA,0.000275901614604,0.015535292455598,0.0115896728982765,0.0451902799704267,0.6977897838794305
355,GRU_TFT_RF_SVR_KNN,0.0002755372453287,0.0155258442920562,0.0115494106432758,0.0450762383123415,0.6988340234095235
356,GRU_TFT_RF_SVR_ARIMA,0.0002775734054426,0.0155736441835411,0.0116080237794034,0.0452600551606053,0.6978694211583436
357,GRU_TFT_RF_KNN_ARIMA,0.0002753846537944,0.0155083446669478,0.0115441190035638,0.0449916920867891,0.6988463398396442
358,GRU_TFT_SVR_KNN_ARIMA,0.0002778238026607,0.0155898679754589,0.0116337002819364,0.0453773336735795,0.6959263637493244
359,GRU_RF_SVR_KNN_ARIMA,0.0002758597314804,0.0155298733902961,0.0115652045416452,0.04512705296214,0.6988826546536623
360,LSTM_TCN_TFT_RF_SVR,0.000272025728813,0.0154241818812189,0.0114993307265109,0.0448521954157618,0.7030715605758191
361,LSTM_TCN_TFT_RF_KNN,0.000270055876429,0.0153638492572105,0.0114367560454126,0.0445906081531973,0.703956294662902
362,LSTM_TCN_TFT_RF_ARIMA,0.0002720770865456,0.0154111820266224,0.0115004894979348,0.0447964103630411,0.7030159696785546
363,LSTM_TCN_TFT_SVR_KNN,0.0002721636977116,0.0154373159055142,0.011518961530523,0.0449491902280277,0.7012544930749716
364,LSTM_TCN_TFT_SVR_ARIMA,0.0002745074790451,0.0154932626632065,0.0115886375752521,0.0451920529320221,0.6999395994586003
365,LSTM_TCN_TFT_KNN_ARIMA,0.0002722897676939,0.0154259203717737,0.0115209644071528,0.0448946228497764,0.7010694898357538
366,LSTM_TCN_RF_SVR_KNN,0.0002702714197606,0.0153786526428391,0.0114578841110173,0.0447244209901723,0.7041333009240933
367,LSTM_TCN_RF_SVR_ARIMA,0.0002723179982681,0.0154274114334433,0.0115185853202828,0.0449166482863334,0.7030980416213484
368,LSTM_TCN_RF_KNN_ARIMA,0.0002702737307264,0.0153660694179901,0.0114547616970677,0.0446464714789417,0.7039545932025882
369,LSTM_TCN_SVR_KNN_ARIMA,0.0002724890598384,0.0154419052513083,0.011532542660132,0.0449926404049922,0.7011786391850542
370,LSTM_TFT_RF_SVR_KNN,0.0002721373653622,0.0154331019080076,0.0114965692634854,0.044890510221196,0.7022470272073127
371,LSTM_TFT_RF_SVR_ARIMA,0.0002742093332137,0.0154821134729031,0.0115546776448787,0.0450723559585861,0.7012463942914611
372,LSTM_TFT_RF_KNN_ARIMA,0.0002720461320348,0.0154168278218597,0.0114920841536199,0.0448109520868507,0.7022681340884812
373,LSTM_TFT_SVR_KNN_ARIMA,0.0002744241284116,0.0154974410774054,0.0115783924375484,0.0451849002659495,0.6992811362412418
374,LSTM_RF_SVR_KNN_ARIMA,0.0002724450073437,0.015436583105748,0.0115118266663009,0.0449406933970653,0.7022769759331106
375,TCN_TFT_RF_SVR_KNN,0.0002778627621957,0.0156043995668843,0.0116041830908748,0.0453246381544153,0.6965071280349652
376,TCN_TFT_RF_SVR_ARIMA,0.000280043322785,0.0156553442243621,0.0116630282693972,0.0455082431481154,0.6954088505469396
377,TCN_TFT_RF_KNN_ARIMA,0.0002777396141033,0.0155859271150251,0.0115983387489229,0.045236052431295,0.6965417449582705
378,TCN_TFT_SVR_KNN_ARIMA,0.0002803632496526,0.0156725708390556,0.0116909299550193,0.0456246054602935,0.693423604697334
379,TCN_RF_SVR_KNN_ARIMA,0.0002781751071604,0.0156076654478023,0.0116187748719635,0.0453704612603742,0.6965735160573164
