,MSE,MAE,RMSE,MAPE,R2
0,0.00035707044650958204,0.014612367141644154,0.018896307748065017,0.06342612761796039,0.8646549439191384
1,8.849496944745634e-05,0.006879282813879746,0.00940717648646268,0.036535814939621554,0.7898035502886872
2,0.0007357866402999845,0.021196863821437276,0.02712538737603547,0.05984844079811149,0.8701594978401221
3,0.000623715361056854,0.01630757078329723,0.02497429400517368,0.046075971782323685,0.7481110210929769
4,0.00022976901484430558,0.010609301508434357,0.015158133620083496,0.029577394098995277,-0.20245411745250919
5,0.0002546918596231735,0.012955625449419028,0.015959068256736465,0.035448404833937214,0.7911154264274256
6,0.00019886600987680986,0.011448746276094069,0.014101986025975557,0.04177112075699611,0.6233105125921246
7,7.608514840075092e-05,0.006540672950013986,0.008722680115695571,0.030445178266760433,0.9235344689907351
8,0.0003304197953815673,0.01346960121137755,0.01817745293988042,0.056160471652680385,0.6117168065050747
9,8.72256417816929e-05,0.0071985331441125604,0.009339466889587054,0.02952137642364907,0.695916187801916
10,9.009556039539889e-05,0.007091208693583806,0.00949186811936401,0.03174247420392476,0.8478856708763445
11,0.00014036629264823098,0.008441959592012258,0.011847628144410635,0.06910765909189952,0.8694064413349529
