,MSE,MAE,RMSE,MAPE,R2
0,0.00035657900972419204,0.014789712686141326,0.01888329975730386,0.06421145261584692,0.8648412195964705
1,8.86850496357961e-05,0.0068451399274410685,0.009417274002374366,0.036199966583065596,0.789352064955691
2,0.0007393478572278155,0.021342045354266315,0.027190951752886758,0.06024144662936385,0.8695310681175856
3,0.0006280156368607409,0.016383636244138088,0.025060240159678056,0.046186651081989286,0.7463743441584467
4,0.0002364713575967099,0.010702999048656032,0.015377625226175527,0.029816636158061176,-0.23752960247675237
5,0.00025393046055041706,0.012851509049336123,0.015935195654601077,0.03516699414378629,0.7917398850216916
6,0.00020142023502078013,0.011344471189860374,0.01419225968691315,0.04147003478310101,0.6184723315434755
7,8.074521525409389e-05,0.0069767844325111725,0.008985834143477938,0.03225158526294954,0.9188511044449675
8,0.00034129567330083,0.013475980455109055,0.018474189381426996,0.05612457205316011,0.5989363355115748
9,8.795043558981194e-05,0.007248844902169326,0.00937818935561721,0.02974257126868233,0.6933894300764525
10,9.17344369858979e-05,0.0072201042612393684,0.009577809613157797,0.03246975903808176,0.8451186464859511
11,0.00013723206867161946,0.008509650409221648,0.011714609198416286,0.06922112370106222,0.8723224509768459
