,MSE,MAE,RMSE,MAPE,R2
0,0.0008027893789090487,0.024473544065161452,0.02833353805843966,0.04590191791661612,0.8477173744032156
1,0.0004002157351552026,0.01558294101766566,0.020005392651862713,0.031393177097381944,0.8044325337591692
2,0.000849318434682211,0.023737669511202483,0.02914306838138721,0.032175340224842135,0.7320826738673768
3,0.001847752280026056,0.03432500535370006,0.042985489179792474,0.044048772244765666,0.7578255976386271
4,0.0011029809953986428,0.027121511317091063,0.03321115769434488,0.029415997471086208,0.8232495219768934
5,0.0019046362951568687,0.0343701439439125,0.043642138984665596,0.03296821822000588,0.327259168378186
6,0.0011517165157540646,0.02675108940973352,0.03393694912266076,0.027779282758372298,0.6224447632558087
7,0.000832235466796083,0.022663339455198918,0.028848491586148536,0.032082765545702746,0.9300413935619032
8,0.0010115398996037065,0.024128926856064936,0.03180471505301858,0.035149037835221254,0.5695548478636169
9,0.0004112587630278487,0.016330457330989322,0.020279515847964634,0.02446328828583447,0.9096794514439975
10,0.0005297765168563714,0.018375361408106982,0.02301687461095384,0.025152279758179484,0.7922208003374422
11,0.0007513986391307666,0.023297706950240984,0.027411651521401743,0.044770031121221715,0.8994034186026594
