,MSE,MAE,RMSE,MAPE,R2
0,0.0015882445006383508,0.031470175503442686,0.039852785356087106,0.06714304066717741,0.6457995608351517
1,0.00019230276172681215,0.011436368104430938,0.013867327129869409,0.029083910840948128,0.8129739697024361
2,0.0005894357940967472,0.02069739616445956,0.024278298830370037,0.03826565901839833,0.7870547288336341
3,0.0009034344442163844,0.020056876757492622,0.03005718623251991,0.04038644926913873,0.7380744644483583
4,0.00035833033466235796,0.01477907823338624,0.018929615280357866,0.027907365167294976,0.19090048179453012
5,0.000534797383750831,0.018984257554014523,0.023125686665498843,0.03916788550901886,0.6120569183553473
6,0.00032977378052723855,0.013290504233971719,0.018159674571071985,0.03453198910280936,0.7321592807089163
7,0.0004655426931596408,0.01822868142757685,0.021576438379854096,0.0510921857802457,0.9073240817882164
8,0.0002649678883687279,0.012406716954761319,0.016277834265304703,0.04111835641820096,0.6828727120261084
9,0.0005497394806973862,0.016125611600375945,0.02344652385103997,0.04619552279879285,0.633640110453167
10,0.00048777872861572544,0.017667854856699704,0.022085713224066942,0.038293749871948654,0.7044446535790154
11,0.000955821269100632,0.025955296049897488,0.030916359247179025,0.0784593148198584,0.6807142295802731
