,MSE,MAE,RMSE,MAPE,R2
0,0.0010568862290741712,0.026561492614887126,0.032509786666082126,0.048716481725949355,0.2681229308448041
1,0.0003007409654883718,0.013411594189374062,0.01734188471557725,0.025313327294191442,0.8804713357599168
2,0.0005881041141129883,0.020164355772350512,0.024250858007769296,0.028485695797774924,0.7826549494517603
3,0.0010731839689395335,0.02336767745159701,0.032759486701405036,0.03343742408854566,0.5720661190434206
4,0.0011526862824042773,0.027279446490890973,0.03395123388632992,0.030263930437560906,0.822701159746756
5,0.0009375106696017504,0.02390674851724973,0.030618796018160976,0.025403049556026666,0.723802031650489
6,0.0008202257562313482,0.020852361260662172,0.02863958373006403,0.027460584272626036,0.5611229217083094
7,0.00034797735230055756,0.01231016049697112,0.018654151074239685,0.019667452693134285,0.8865490975954877
8,0.0007751747289368244,0.01973644873217532,0.027841959861633743,0.031375564633583534,0.5279228993823594
9,0.0005964310152318453,0.017660470313081107,0.024421937171974,0.02756466578991467,0.729069896301151
10,0.0003326671849491704,0.014906637856591553,0.01823916623503307,0.0236542869428468,0.7977243429789893
11,0.0005677190919716683,0.018791692340047485,0.023826856527281736,0.038896619936136405,0.8290701036508912
