,avgcpu,stdavgcpu,labelsavgcpu,avgmem,stdavgmem,labelsavgmem
172,0.16385089,0.739689,-0.3275859888518768,0.22037302,0.6106377,0.6602360975895953
173,0.16488624,0.73879606,-1.0748813049572452,0.21970583,0.61062694,0.6365980638424737
174,0.16995543,0.74537736,-0.8627097086713401,0.229971,0.60726726,0.6469910747845127
175,0.17477465,0.744971,-0.7559800522302232,0.23475932,0.6052384,0.6169778236147954
176,0.18848614,0.7481055,-0.6724238705965355,0.24180533,0.5999442,0.6444153999610394
177,0.18762806,0.74766564,-0.6551180844691702,0.24148582,0.5999906,0.6381641843170889
178,0.18108515,0.7456688,-0.7004959202270353,0.24027298,0.60409045,0.6473619233899996
179,0.18897334,0.74858326,-0.8700930245805671,0.24526864,0.59991264,0.5961696176812104
180,0.19915834,0.75507164,-0.699027721046919,0.25547263,0.5992545,0.6190985020421045
181,0.20121655,0.7563845,-0.5890787991375103,0.25518638,0.5998934,0.6561403509120951
182,0.20065612,0.75608575,-0.6076257742536351,0.25332636,0.60100704,0.5897466014309756
183,0.19591257,0.7555554,-0.459208901107365,0.24955387,0.6039512,0.5458182116483603
184,0.19562268,0.7544384,-0.17762624605242994,0.24674515,0.60744584,0.5850831867218562
185,0.19822966,0.7547863,-0.2107529152317369,0.24179566,0.6093385,0.5841028411332307
186,0.1932137,0.75209904,-0.7198661004210156,0.23824367,0.61213374,0.4888187026760753
187,0.19401574,0.750608,0.03575379013099777,0.23170154,0.61022806,0.5465400106457414
188,0.18493637,0.752828,-0.46821187029504024,0.22299555,0.61462635,0.5389246249329815
189,0.18972786,0.75155234,-0.28456516205282784,0.2139748,0.6118264,0.5660961821210893
190,0.17139322,0.7452682,-0.0604418659233742,0.199472,0.6178021,0.5669399515936329
191,0.16235536,0.7451421,0.09388240476604941,0.20282693,0.62167776,0.599230553338622
192,0.1635201,0.74318004,0.10850431331951126,0.19451131,0.6197833,0.6295157514820451
193,0.15712573,0.73184127,0.3324153891711785,0.19645351,0.62126255,0.6879993776665825
194,0.15638524,0.7328372,0.44017228733351704,0.19130033,0.62309,0.6877535578313809
195,0.16789365,0.72663707,0.2822416483211253,0.19347267,0.62205666,0.639251898166286
196,0.17046128,0.722073,-0.03291961077774836,0.1917776,0.62075645,0.6093827268652405
197,0.15765747,0.7198878,-0.24303328517747566,0.18050651,0.6218311,0.5665783524968311
198,0.1422488,0.72086805,-0.1568948277227574,0.16601746,0.62349147,0.6292654432350187
199,0.1299634,0.721669,0.3005668889298838,0.1546355,0.62350684,0.6512568882152925
200,0.119780436,0.7221982,-0.12222729186338493,0.14747493,0.6244693,0.5934328375223927
201,0.11043963,0.7194628,-0.15079373295695017,0.14979069,0.62449485,0.5817876168165514
202,0.10256933,0.7194796,0.0038946095299584307,0.15016453,0.62735075,0.5899439346127315
203,0.10580425,0.7241245,0.280589166584976,0.15205932,0.62819284,0.6449501631401491
204,0.114010245,0.72212005,0.2026506102219609,0.15449762,0.62699425,0.6529823479437535
205,0.11261862,0.7164374,0.3081664578579262,0.15931268,0.6260811,0.6493148101268247
206,0.11074343,0.71798193,0.2794489443016572,0.15812595,0.6278348,0.6147277356274659
207,0.12047969,0.7180552,0.11553580159251223,0.1629799,0.6271753,0.6248484524836662
208,0.12373501,0.7162469,0.4658568721651506,0.1609052,0.6264254,0.6769269332740211
209,0.1142768,0.7183198,-0.041795583760960646,0.1500299,0.62768096,0.5854168144763636
210,0.11407815,0.718283,0.2133661809652113,0.15173854,0.62746674,0.658044863115737
211,0.106811434,0.7191708,-0.0825973829792221,0.14818645,0.6294639,0.5846168147792157
212,0.10348962,0.7206829,-0.18216846754069196,0.14894664,0.63037944,0.48186650388477226
213,0.10258946,0.7201428,0.1917467094226919,0.14998902,0.630851,0.5735156316755581
214,0.093024485,0.72046524,-0.0717058118773457,0.14338936,0.6335063,0.5704105520252427
215,0.09773292,0.71893173,-0.1662235203776262,0.14833808,0.6308389,0.6076288650880897
216,0.08824182,0.7168322,0.10423146007598691,0.14813997,0.6313721,0.6196101948808517
217,0.09167082,0.719405,0.0013117699028551972,0.1492279,0.6318847,0.6087872915663572
218,0.09829978,0.7190056,0.21736615970736814,0.15383296,0.6299718,0.6276056230182525
219,0.092238545,0.71898437,0.37504555014442825,0.15070128,0.63154083,0.5825670487649366
220,0.098059356,0.7204912,0.1408560553397907,0.15210436,0.6327208,0.5601495283813493
221,0.10676558,0.7192595,-0.11433426851267686,0.15646072,0.63195,0.522636928461262
222,0.106634066,0.71695596,0.08993496319373177,0.15514149,0.63140863,0.4505611555939044
223,0.10462044,0.7205274,-0.12568278601916852,0.14866424,0.63214976,0.4580463733051765
224,0.102740034,0.7194012,-0.20344859616290797,0.14609334,0.63234925,0.4287389981495062
225,0.093393534,0.71699935,-0.559726596122769,0.14370139,0.63255936,0.3607936138952872
226,0.09067118,0.7167407,-0.3207201119005015,0.1437038,0.6330497,0.4019398766149176
227,0.091517985,0.71691483,0.6156831628030457,0.14363633,0.6342155,0.43772921422662403
228,0.08857694,0.7158192,0.612153941785499,0.13328737,0.6366645,0.466836826698958
229,0.089769945,0.7121508,0.4920638096638576,0.12860554,0.63572735,0.4139781001126268
230,0.102844805,0.70314664,1.0915974347345796,0.14454648,0.63510704,0.4597740743164631
231,0.12307538,0.70236146,1.282461545768389,0.14896221,0.6312675,0.5043696117788858
232,0.15443961,0.6843421,1.0815972184137022,0.1593841,0.6151654,0.4772715724540699
233,0.16489662,0.6633135,0.7291921525806397,0.16715057,0.60179883,0.46806392007813
234,0.1526743,0.6627118,0.6451641954678435,0.15584935,0.6064387,0.48554474431941497
235,0.14987499,0.6593112,0.7580438715607675,0.1390198,0.6144979,0.5846745548872505
236,0.1652014,0.6578352,0.17799933034370802,0.13829513,0.6122119,0.5969012807196066
237,0.16258126,0.66114265,0.20734547906386594,0.13781391,0.6135971,0.5877658467628089
238,0.1400437,0.6710711,0.5653155830511225,0.12432599,0.62437075,0.5224066560693141
239,0.11958793,0.6799167,0.7837820769330653,0.11220954,0.6349762,0.5971660684404316
240,0.121696845,0.6856976,0.840037623731513,0.11491588,0.63844395,0.5826825492409937
241,0.10685543,0.6901484,0.6070732342016346,0.11527726,0.64021486,0.5327011993415058
242,0.098475605,0.695372,0.7742083295159625,0.11292234,0.6445784,0.5826026057826832
243,0.10186255,0.695066,0.7639323673149512,0.11303009,0.6448384,0.5965881702964273
244,0.116829395,0.6905851,0.7853002374859045,0.12248011,0.6394321,0.5605201673308566
245,0.12624156,0.69146454,0.631793006829213,0.12644917,0.6373854,0.5596103681674642
246,0.124578774,0.69548726,0.9552534815215127,0.12183823,0.63878435,0.5285825337866661
247,0.12916665,0.7002435,1.102174060818746,0.11903466,0.6420857,0.4793270862003931
248,0.13508675,0.6985612,1.0484984787061349,0.12549473,0.63929486,0.4451336018217722
249,0.14255233,0.6980286,1.0791044194526165,0.13143021,0.6362914,0.47158126709703296
250,0.14777768,0.69877595,0.9750812304174774,0.13319895,0.6344128,0.45097115082460526
251,0.15864107,0.6957809,1.3939052344754006,0.13817081,0.63117796,0.4986597098153478
252,0.17519736,0.69402885,1.1932961270082838,0.14315817,0.62760353,0.47942159532828565
253,0.19064768,0.690859,1.1823882911291126,0.15204825,0.62141263,0.46916474244753337
254,0.19639395,0.692502,0.6033896522961543,0.15097545,0.62096953,0.403902225474015
255,0.19230759,0.6900708,-0.04364262462533286,0.14729553,0.6201326,0.3218236242888657
256,0.17912884,0.6832703,0.8615668797946979,0.13993075,0.62339777,0.39771317343148516
257,0.18705373,0.687072,0.5816237917402318,0.13059272,0.623076,0.40896173229595467
258,0.19513062,0.6844327,0.3381504446308275,0.138461,0.62111175,0.41269497264273625
259,0.17623144,0.6908419,0.05561902276418938,0.13415588,0.62497807,0.3113910689958481
260,0.1420973,0.6943384,0.7645064853538178,0.11997382,0.6320746,0.4334832449041084
261,0.14331657,0.6948451,1.0684870252596361,0.11339885,0.6360083,0.4757516715454897
262,0.15436348,0.6885519,1.084767625201695,0.13306144,0.6272026,0.5084200730915698
263,0.14435461,0.69146335,1.2877330995265073,0.1379514,0.6285734,0.6218402523796684
264,0.13278195,0.69379425,1.0922749389270465,0.13758609,0.63096464,0.661743301681553
265,0.15556306,0.68239546,0.9923787414278785,0.15542786,0.6212351,0.6780941609724422
266,0.17841288,0.67445666,0.902873905845408,0.16125113,0.6127207,0.6748480181858243
267,0.19364086,0.6750467,0.856722239469104,0.1593764,0.61010534,0.663651209787429
268,0.20498784,0.67717826,0.6355106631354266,0.15698496,0.6102542,0.649357152176314
269,0.20484397,0.68151134,0.878674838163331,0.15177587,0.61130136,0.6366492609231464
270,0.20279312,0.6915788,1.0368580832035008,0.1430792,0.61753446,0.6467588259901746
271,0.19808382,0.6962063,1.1857330108754098,0.1421634,0.62099457,0.6560490713554192
272,0.19334477,0.69832414,1.170175821935955,0.14513691,0.622698,0.6769777502001753
273,0.18479183,0.69878626,1.1665237272054305,0.14763781,0.6231152,0.6724171974270132
274,0.18572712,0.69867194,1.118656907485515,0.15003124,0.62323457,0.6764481245481946
275,0.19247451,0.6949397,1.027487165102994,0.15465799,0.61972857,0.6777413817824907
276,0.20322573,0.6932608,1.0136001726030524,0.15707079,0.61682576,0.6780480575743306
277,0.21081784,0.69456464,1.1142809669647176,0.15620843,0.6159066,0.7015845364162305
278,0.2172249,0.697526,0.9924998852671972,0.15511861,0.6164744,0.6899088397345001
279,0.21743442,0.69888127,1.1621906357223453,0.15549426,0.6165434,0.6692039749240721
280,0.21574481,0.70278406,1.2867181117255888,0.15227634,0.61889756,0.6982167457772839
281,0.21581826,0.70356375,1.248998613914583,0.15314618,0.61933553,0.6701431206962609
282,0.21743593,0.70204186,1.0703368052164617,0.15755585,0.617901,0.6450566863856046
283,0.2146127,0.7021505,1.078220865295377,0.15687092,0.61723375,0.6565320164358353
284,0.21753734,0.70243907,1.171305956478255,0.1542928,0.61772645,0.6806995232128612
285,0.22578675,0.7005992,1.2632847244116392,0.15746924,0.6155835,0.7081474701760961
286,0.23359187,0.7005292,1.572422072594915,0.16139005,0.61367965,0.7023010668396825
287,0.23494978,0.70217395,1.7914912866601143,0.16246983,0.614026,0.7623359734147099
288,0.23638406,0.70004404,1.6832353381837561,0.16745886,0.6128062,0.7634388529175995
289,0.23789841,0.6938418,1.4668862201562427,0.17608166,0.608302,0.7552944069576331
290,0.2393708,0.68861616,1.5394243960217657,0.1786034,0.6047509,0.7961390244154076
291,0.2474047,0.6847389,1.527486975875304,0.17561285,0.60382414,0.8022733194803244
292,0.26314425,0.6803669,1.6284455762154473,0.17848825,0.5999319,0.7955823024011117
293,0.27518356,0.6828434,1.7687307839824569,0.1771319,0.59867054,0.807434610131526
294,0.27791262,0.6873707,1.6721489272380885,0.17275289,0.6005672,0.8004876093711659
295,0.2762602,0.6891412,1.574484281535796,0.1711327,0.6023855,0.8070639986361932
296,0.27277324,0.6895088,1.7065746031886213,0.16923174,0.6027398,0.8399671293352706
297,0.27792072,0.6903301,1.6445480602626905,0.1681977,0.6029414,0.8514073506235826
298,0.28418335,0.68830156,1.545827012442359,0.17123732,0.6010943,0.8472611094501961
299,0.28704548,0.68993783,1.6321184146180925,0.17094837,0.6005118,0.8351540027319051
300,0.28817248,0.6940513,1.489778368549941,0.1669457,0.6022123,0.8143526191126393
301,0.28716072,0.69344896,1.3390838669119711,0.16656648,0.6024035,0.805032900691721
302,0.28581038,0.6946668,1.43657112981202,0.16588596,0.60209125,0.8205599411104263
303,0.2884103,0.6990254,1.1788981051234768,0.16333129,0.6034217,0.7960171883624905
304,0.28804487,0.6992556,1.1051909515617593,0.1645914,0.60355914,0.784496039149833
305,0.28759146,0.70420104,0.9457702844691156,0.16224734,0.60568935,0.7696041761011783
306,0.28556412,0.7088096,1.0316345786132104,0.15907578,0.6080018,0.8034826247111493
307,0.28626,0.71303755,1.1357267716767245,0.15822087,0.6110447,0.8131736153442253
308,0.27962172,0.71520317,1.3840824051800218,0.16080461,0.61108583,0.8210698146161786
309,0.26846564,0.7162514,1.284205330051112,0.1622772,0.6120995,0.8171285789208689
310,0.24708918,0.71263593,1.3924323162029644,0.16425909,0.6117049,0.8137786941714729
311,0.23922628,0.71274054,1.415619934126532,0.16335309,0.6138214,0.8097498164373178
312,0.23839203,0.70899135,1.52171411946284,0.16731787,0.61195624,0.8149910054451
313,0.24694571,0.70569146,1.579787391638847,0.1727716,0.6094135,0.8418176720810924
314,0.25306576,0.7030097,1.5853996713769574,0.17666912,0.6063748,0.8368199327625767
315,0.2584905,0.7016814,1.445997359326778,0.17814508,0.6053663,0.8254154886413261
316,0.25811988,0.6989932,1.346917192293352,0.17730692,0.604359,0.8140231713610695
