,avgcpu,labels
67,0.9011970616065523,1.0012503070706742
68,0.8282403062876453,0.9268207731094219
69,0.6844409207889952,0.7786979552178909
70,0.6137935837570823,0.706358911538523
71,0.4850492987923811,0.5764909914158038
72,0.5010375161771252,0.5924682043829008
73,0.42853862893698347,0.5203423314795373
74,0.5929362580207469,0.6851343881067933
75,0.48586499060653665,0.5773051088193661
76,0.5219270609771154,0.6134073730198668
77,0.4623347185200113,0.5538630502312788
78,0.588595648689928,0.6807259471135263
79,0.6466679944271954,0.7399421356635393
80,0.6023374722244141,0.694692762022408
81,0.5572521019685834,0.6489839640842567
82,0.6379179756288755,0.7309888590503805
83,0.6291292046890629,0.722006326115593
84,0.704012870372053,0.7988347183517099
85,0.8312464085896856,0.9299064590544734
86,0.8276470493415808,0.926211668107216
87,0.8784883318069623,0.9782027755551924
88,0.7941533941122012,0.8917604855482717
89,0.8016450433782847,0.8994754211641499
90,0.7464022013223428,0.8425262496430895
91,0.5822067145606951,0.6742426912635894
92,0.7048825769442855,0.7997302149750497
93,0.7395639311678073,0.835473607698144
94,0.5295582210218406,0.6210749837324965
95,0.5695780123258709,0.6614471707124385
96,0.7176417412640943,0.8128733216218821
97,0.6895966976024257,0.7839994047121811
98,0.6899953935754108,0.7844094642593962
99,0.559191489292546,0.6509432675457979
100,0.47148505606991087,0.56296863984626
101,0.5242868029983172,0.6157773346134706
102,0.6458530739520336,0.7391078620999557
103,0.5196662549744058,0.6111376580233617
104,0.6386301154816236,0.7317171619307162
105,0.6817678915875742,0.7759503659289202
106,0.7629892392394533,0.859634478764333
107,0.7232784924532327,0.818682588493623
108,0.7041781391512101,0.7990048838980329
109,0.8175668484630374,0.9158554883733149
110,0.7677580696864448,0.8645527103561691
111,0.45002890909960347,0.5416378304780299
112,0.4804377998627305,0.5718904199662209
113,0.5804053418783792,0.6724159223131715
114,0.5827584925174527,0.6748023541547544
115,0.4107200121544319,0.502734565788998
116,0.5421913314371833,0.633790114705043
117,0.74524533022295,0.8413330613979128
118,1.0260218652091178,1.1249429569192408
119,0.7341012063508674,0.8298403379308885
120,0.5978963891315696,0.6901757040177233
121,0.6208639264497153,0.7135687464098343
122,0.5890442650314751,0.6811814341704395
123,0.6601435334041759,0.7537497288942394
124,0.6257712069573786,0.71857714517262
125,0.5764747558382464,0.6684317644743187
126,0.5620628714327491,0.6538452959690875
127,0.5331698741590893,0.6247073248942926
128,0.4502818465133016,0.5418888798891875
129,0.5351795788903289,0.6267294985823824
130,0.7046675703651024,0.7995088277403011
131,0.5653224846421452,0.6571413720260157
132,0.6392438188418621,0.7323448488576337
133,0.5455372494255026,0.6371622851895601
134,0.6241710011499557,0.7169435839598705
135,0.40222424797302847,0.4943541753461997
136,0.5233663123520975,0.614852745568571
137,0.6072142629469706,0.6996565114317046
138,0.7122747863908363,0.8073436626982532
139,0.6074358365489916,0.6998821228846382
140,0.4779011908937001,0.5693612832188947
141,0.4628504707315959,0.5543759324806474
142,0.2315709278430096,0.32739738934913715
143,0.004303033792586675,0.10426471051078755
144,-0.00687833618125111,0.09310724699107188
145,0.188576352069603,0.28549229207455035
146,0.13530061558057116,0.23346579612872495
147,-0.039571199984780425,0.06033133142951847
148,0.0893290792214183,0.18838810639585074
149,0.4147872597109923,0.5067499086856507
150,0.26498300582359713,0.359959928621248
151,0.29381782972213344,0.38808574919838507
152,0.5157178888604006,0.6071757999103663
153,0.4996253063767664,0.5910552707834416
154,0.6676580176063343,0.7614587462091965
155,0.34183609497819334,0.43502687566640424
156,0.01803844654713893,0.11793706841563728
157,0.08792484445648507,0.1870075075367499
158,0.30004088773956306,0.39416073660558715
159,0.1603331731083183,0.2579325583805313
160,0.21694216885376738,0.313142600442281
161,0.16109389435340615,0.258675419006905
162,0.13135953123155275,0.2296094139558492
163,0.09012757179734654,0.18917305020693875
164,0.22779852400758105,0.32372151887065886
165,0.2817401307652512,0.37630092496111384
166,0.4074582786275591,0.49951602633502756
167,-0.16821412076362918,-0.07134131986745397
168,-0.9461272904347453,-0.9814034946806441
169,-1.6017422010416205,-1.7019161025361569
170,-2.105364313535353,-2.1987083010830575
171,-1.9638049664104884,-2.058552780912009
172,-1.9252088962895553,-2.0206427533900357
173,-2.074617855572567,-2.1680790375562595
174,-2.326237920529767,-2.4222682049642024
175,-2.1470260633721985,-2.2404065252323964
176,-2.228804316536187,-2.3229296016224303
177,-2.5655120234952395,-2.6660803693508925
178,-2.4540821036454146,-2.5532281079143675
179,-1.9702695087957522,-2.0649117390879606
180,-1.5257228406671233,-1.6251844791661687
181,-1.4858317511869603,-1.5844028076312209
182,-2.0947985825343367,-2.188169434811505
183,-1.4754091827904852,-1.5736815784534393
184,-0.8768665836942562,-0.8970811380357631
185,-1.3693553040733284,-1.4628348080991154
186,-1.616149815988806,-1.71633250292467
187,-1.1451204522246243,-1.2158994010994502
188,-0.8190943409853714,-0.8261303038370625
189,-0.42567515063197386,-0.3524148629104678
190,-0.0992247197320697,-0.00014058352546837764
191,-0.34757676865051307,-0.2643400961021552
192,-0.534628486447692,-0.4794039677334324
193,-0.3318300862391081,-0.24688881586986558
194,-0.5959411387814256,-0.5527430959414839
195,-0.2374925544883013,-0.14443504897060883
196,-0.19683249891119214,-0.1013294877104813
197,-0.552800376510141,-0.5010133074502118
198,-0.6874729773031076,-0.6641126642587738
199,-0.453743619553926,-0.384684210213649
200,-0.28467643062713144,-0.19523696124609582
201,-0.3414466059947875,-0.25753415749585035
202,-0.2637353603497159,-0.17258361853647952
203,-0.03952209404323659,0.06038074295663377
204,0.17561569586304226,0.2728500371541437
205,0.20687614518032582,0.30333258903805893
206,-0.0036027101182170007,0.09637849879936053
207,-0.5602240737596725,-0.509873247741631
208,-0.45297706355325607,-0.38379868432065667
209,-0.741255842209226,-0.7302175032743349
210,-0.8453620015735397,-0.8584385960110064
211,-0.5027179603579031,-0.441739768926899
212,-0.3073565975409468,-0.2199682215987111
213,-0.34504721957858314,-0.2615298100314668
214,-0.3536405459739707,-0.2710876493282088
215,-0.3303875401524661,-0.24529522643428464
216,-0.3263937420673929,-0.24088771589675026
217,-0.27351387133866556,-0.18314023019059353
218,-0.40103736316851507,-0.3243561370391251
219,-0.2475154757827951,-0.155154798528268
220,-0.10243974618052498,-0.00342680896060308
221,-0.5007469505192821,-0.4394256552197112
222,-0.5175420220079843,-0.4591906606888703
223,-0.168259804762796,-0.07138896859796617
224,-0.25416476517406417,-0.16228744970669481
225,-0.5004274585584325,-0.43905068529805685
226,-0.5606675359880494,-0.5104030771163166
227,-0.553749904250735,-0.5021455232458095
228,-0.5650147192687125,-0.5156002711880359
229,-0.5658019009585386,-0.5165420213966989
230,-0.30055693838727315,-0.21253192585919067
231,-0.8754281976824827,-0.8953200339096433
232,-0.7178917388980424,-0.7014632818492955
233,-0.6382152546869664,-0.6039466259520039
234,-0.5750352927138822,-0.5276030895427092
235,-0.5618290905279151,-0.5117911545371331
236,-0.5963631810984955,-0.5532519344414035
237,-0.7233765241745047,-0.7082092632466808
238,-0.5952504502854421,-0.5519104715433657
239,-0.5109771261594315,-0.45145244008672664
240,-0.5253363595886114,-0.4683984235241661
241,-0.4084688556061854,-0.3327930291983474
242,-0.17221493500104879,-0.0755168437850917
243,-0.20106052880387304,-0.10578398889826007
244,-0.6110169408396263,-0.5709500631493043
245,0.0195545609852239,0.11944403454707894
246,-0.4156951015695393,-0.341018853937255
247,-0.26433017249188095,-0.17322469576710872
248,-0.06807434755151942,0.0315520745889415
249,0.07324028119804649,0.17255493455526869
250,0.08681347119421945,0.18591466672826848
251,0.2962886551834416,0.390497535852989
252,0.39674354347391594,0.4889527610363814
253,0.24928071788475825,0.34465483772480865
254,-0.04317993442843082,0.056698583760309104
255,-0.22890254450015923,-0.13527788809367794
256,-0.15402466107895696,-0.05657498024941322
257,0.26645831425990996,0.36139822697824714
258,-0.12337593446990991,-0.024899977462623905
259,-0.14865154064489228,-0.051000537505823666
260,-0.009652583190695951,0.09033496725091225
261,0.24773143311239676,0.34314499970776663
262,0.17467705658702426,0.27193417007132975
263,0.27357958017827566,0.36834179423813534
264,0.24666239700015313,0.3421032024439465
265,0.09334916553632044,0.19233919056942198
266,0.4205270684721283,0.5124202292585155
267,-0.0512249875751255,0.04858879279855239
268,0.18471319540716213,0.2817247630494786
269,-0.08800088993918109,0.011309041818067089
270,-0.17618631949443986,-0.07966697660337264
271,0.16446965186987073,0.2619715038580533
272,-0.07821808156070098,0.021260442644589348
273,-0.16222286964053068,-0.0650984117110175
274,0.08284454601351843,0.18201065004403721
275,-0.012012874447778432,0.08797508067812006
276,0.18846064777822047,0.28537946000627606
277,0.3361381733224169,0.4294478227469421
278,0.11692552932735178,0.2154737770961546
279,-0.11635860697538569,-0.017688287031436826
280,0.0695802728268774,0.16894823971225909
281,-0.12644353391612584,-0.02805719023535084
282,-0.1947237912629205,-0.09911018526251064
283,-0.48811859257355206,-0.4246339458025711
284,-0.2948074927408315,-0.20625871762048711
285,0.5575782120520991,0.649313378882434
286,0.5543852234143058,0.6460888034173807
287,0.4447141560618526,0.5363649601927257
288,0.9841860008596741,1.08414630011611
289,1.1693876740937508,1.2585348483364915
290,0.9749169007618577,1.0750093115191355
291,0.6594359573719244,0.7530241699266987
292,0.5841851046560282,0.6762495821246508
293,0.6851095916270307,0.779385382411091
294,0.1516092133427157,0.2494108109837676
295,0.17907368152448755,0.27622377358552785
296,0.5118463455089024,0.6032935742018345
297,0.7079624588744993,0.8029018426002881
298,0.7578184942702126,0.8543013596828224
299,0.5497855690148121,0.6414466671106476
300,0.699466591342665,0.794154509725322
301,0.6903416276714451,0.7847655778821614
302,0.7093092540336685,0.8042889541601358
303,0.5721318347801714,0.6640326065914215
304,0.8602159112567886,0.9595716803477945
305,0.9940276609648557,1.0938099422639043
306,0.9444702128432749,1.0447676849804277
307,0.9726116545093568,1.0727316932205753
308,0.8779823996153515,0.977687880013184
309,1.2866198403820042,1.3603586169678674
310,1.0806915242395907,1.1770662692263898
311,1.0701225863248587,1.16710000761287
312,0.5464485411123117,0.6380810553292173
313,-0.052897162594926495,0.04690119017332898
314,0.7768929780192786,0.8739721908767423
315,0.5266921261069986,0.6181940435565211
316,0.30165576358439083,0.39573753613462603
317,0.03784793248133966,0.13759448231957178
318,0.6908516163026635,0.7852901375322852
319,0.9628160067347904,1.063030802104019
320,0.9778518010489334,1.0779060459236887
321,1.1747681549982747,1.2633513568029842
322,0.9848152280926752,1.0847653215334816
323,0.893538822836274,0.9934922542173819
324,0.813538484786275,0.9117135570522241
325,0.7725999488214774,0.8695457442888839
326,0.5754854272377741,0.6674293514404732
327,0.7920594153303009,0.8896033747947716
328,0.9338402195719195,1.0341320989531737
329,1.0733573075315876,1.1701560081233982
330,1.05835653106309,1.1559417298138361
331,1.054851360244297,1.152604887205921
332,1.009447588979521,1.108869974687956
333,0.92530943928014,1.0255700869846167
334,0.9127085075009873,1.0128818322462327
335,1.0053437533912835,1.104871769313529
336,0.89364797962791,0.9936029408108448
337,1.0507004595242992,1.1486458321014887
338,1.1737309548590005,1.2624239836676951
339,1.1355994009045163,1.2279604670472344
340,0.9645199955640713,1.0647209073807558
341,0.9717950753212445,1.071924408257884
342,1.0594424400455633,1.1569743101195726
343,1.1499478561767253,1.2410133875559846
344,1.489098505617928,1.5234657200472954
345,1.7502841087271974,1.7236246812772715
346,1.6210995536278061,1.6247134842546505
347,1.3673719914927085,1.4270398179104586
348,1.4504901037134947,1.4933164327817714
349,1.4366361223345916,1.4824094615467789
350,1.555508382178403,1.5746532241290518
351,1.723356499827127,1.7028288857910279
352,1.607801827954489,1.6145840623360004
353,1.491525417841358,1.5253499172459173
354,1.6490991079373651,1.646038082780186
355,1.5747425312213188,1.5893657271791575
356,1.4579465036934194,1.4991663695580022
357,1.5598911098627173,1.5780090197965355
358,1.3933164088642498,1.4479558953353835
359,1.2280278902736332,1.3102694794707248
360,1.33345683927944,1.3993415536026015
361,1.0667528479769603,1.1639110976221692
362,0.9968423592450726,1.0965664122674263
363,0.8517402097909488,0.9509070814480968
364,0.929082171711799,1.0293594920068532
365,1.02552858573288,1.1244663527524357
366,1.2759890613635008,1.3513837031877995
367,1.171165727369789,1.26012810758165
368,1.2850221033936606,1.35901284233383
369,1.3103240154394198,1.3801988840913795
370,1.4299596976848339,1.4771349233247872
371,1.4977733816997183,1.5301952580850868
372,1.5043962485682838,1.5353230807565914
373,1.343947094221501,1.4079541024540698
374,1.2362897293564206,1.317426625115329
375,1.0368664975869113,1.1353932320579665
376,1.160205392890973,1.2502820264717105
377,0.9294570082634097,1.029735739233086
378,1.094563136210507,1.1900643868493568
379,0.9964501094555054,1.0961824745539284
380,1.0695596943283954,1.166567701186084
381,0.8822128706670027,0.981991494784805
382,1.0292293008166848,1.1280392996075501
383,1.1652505974324499,1.254821700214257
384,1.261854744369802,1.3393747758171257
385,1.3189433588057609,1.3873561956102554
386,1.2897254793157618,1.3629713918941464
387,1.2158608145715688,1.299670998450113
388,1.2777611648054188,1.3528831650764948
389,1.0979641474325048,1.193236833966796
390,1.0291901036706776,1.1280014880546618
391,0.842926930221332,0.9418839626757919
392,0.6957414764200056,0.7903208199499291
393,0.6726899591281188,0.7666244549231889
394,0.5403347419669429,0.6319197761054047
395,0.3474838030127916,0.44055955884861947
396,0.3662131834390645,0.45892901021969124
397,0.6087028632710274,0.7011723835100693
398,0.4032242988890944,0.4953401650725591
399,0.49567599331973833,0.5871056862575648
400,0.5723208248882734,0.6642239791231004
401,0.5758838310460674,0.6678330049920559
402,0.3806761335892588,0.4731387582842879
403,0.6549053759010921,0.7483798545265185
404,0.5304539393149619,0.621975626765844
405,0.6330329952261087,0.7259948650487527
406,0.5689780801804512,0.6608399690509289
407,0.21211846748889984,0.3084417854467435
408,0.07499692939534752,0.17428533759010698
409,0.22823646684198873,0.32414825611271997
410,0.10797143771231177,0.20669457645446923
411,-0.11210220475924959,-0.013321116183539579
412,-0.07932125944005497,0.02013954246385868
413,-0.1958782944066505,-0.10032504461954142
414,-0.2626242860837147,-0.17138649199884162
415,0.023529474530487482,0.12339295814553644
416,0.053178896309666324,0.1527620052244825
417,0.0672485965911086,0.16664954742638674
418,0.15593884110417544,0.25364069768558023
419,-0.04046687381514713,0.05942998439515994
420,0.35265675553451126,0.4456297072463876
421,0.27317577010665617,0.36794801553729956
422,0.22464143365265188,0.32064518915513956
423,0.31086494743824233,0.4047325397836623
424,0.703461419442799,0.798266942354022
425,0.7875890293776211,0.884997278042248
426,0.6768799010186266,0.770927819671942
427,0.569056556229983,0.6609193926135142
428,0.3788975956056704,0.47139011691036703
429,0.5905931012015324,0.6827542396396854
430,0.6224124183901527,0.715148769910553
431,0.5131314829834694,0.6045819784107163
432,0.6984832485025716,0.7931424008410233
433,0.6168713562473609,0.7094964963253961
434,0.6435412175013855,0.7367415703473177
435,0.7602919588841246,0.856852533121338
436,0.700218463157221,0.7949284258541203
437,0.7380231780645572,0.8338846766433909
438,0.834239164159077,0.9329772124150016
439,0.6968138733618872,0.7914243621824423
440,0.7920210018373068,0.8895638004534439
441,0.7855241146736038,0.8828692831070682
442,0.9024036875628274,1.0024712408705727
443,0.8877128864396322,0.9875803178812103
444,0.8976240661399053,0.9976326576237089
445,0.861755675418604,0.9611443107406554
446,0.9826951882140456,1.0826790344550763
447,1.0582804171378375,1.1558693328498382
448,0.813644672397718,0.9118227605094728
449,0.7273178869482357,0.8228465064327863
450,0.6539325737430357,0.7473829544364315
451,0.19415962025930011,0.2909364106125522
452,-0.5279361163789068,-0.4714744761734403
453,-0.924081410212034,-0.9546764169231293
454,-1.0965132698553042,-1.1598917674291391
455,-1.057774488927804,-1.1146326947478462
456,-1.1046891310394553,-1.1693740590479418
457,-0.7768916764027233,-0.7741312468644906
458,-0.7412373869466541,-0.7301947743376558
459,-0.6559182554808233,-0.6255158212789225
460,-0.29310875205725295,-0.20440776572907723
461,-0.2530880283051672,-0.16113129207641544
462,0.14099346575236815,0.2390340379414654
463,-0.16751120684473975,-0.07060826346902441
464,0.13001554357028877,0.2282940076529384
465,0.624064365427113,0.7168347385521682
466,-0.0077087524037882105,0.09227758767420462
467,-0.09075325258772182,0.008504548074223987
468,0.12233031666878202,0.22076911584501016
469,0.2563973292428974,0.3515907710070566
470,0.23309160689096475,0.3288791547536797
471,-0.05575694938033893,0.04401342365038161
472,0.23208858543913746,0.3279017999855866
473,-0.26177170571371977,-0.17046820452047046
474,-0.09239899258623807,0.006826637767106679
475,-0.22079022382217894,-0.1266551030868925
476,-0.2517455877255078,-0.1596904551323669
477,-0.21342079523532054,-0.11884287578234172
478,-0.5156600254753196,-0.4569706855417017
479,-0.43265285697201916,-0.3604068897994912
480,-0.1276826198473019,-0.02933328274350386
481,-0.43269144757283956,-0.3604511456410923
482,0.2023438895809,0.2989149784839801
483,-0.42179796209500886,-0.3479827071735255
484,-0.6066357979308665,-0.5656525681164213
485,-0.392059978392152,-0.31419480726593635
486,0.1848705750659141,0.2818782581778162
487,0.8812436869171045,0.9810059190058793
488,0.6811483249691628,0.7753136145637416
489,1.7465579064448897,1.7207374393878891
490,1.5149368582115355,1.5434676551866255
491,1.4031572857092518,1.455832085908901
492,1.408021202583942,1.4597138238900877
493,0.8935369057396536,0.9934903102260124
494,0.6107239694398863,0.7032310576483567
495,0.3291710634668379,0.4226297169241647
496,-0.25762426849802833,-0.1660051452870019
497,-0.9683673136711289,-1.0082404301089036
498,-0.2366148756417774,-0.1434981558362262
499,-0.3136111682393606,-0.22682493434370768
500,-0.8402947796224619,-0.8522113659066193
501,-1.3409290290889966,-1.4325284196181796
502,-0.7656359760641424,-0.7602573101142034
503,-0.2114824298061394,-0.11679131994539665
504,-0.4737332829818985,-0.40785910446742585
505,-0.37855518463047727,-0.29897217619902955
506,-0.27937694282654446,-0.1894878301675533
507,-0.41175922929055203,-0.3365358678456319
508,-0.8717768615876939,-0.8908479909030641
509,-0.808785003254631,-0.8134349179812659
510,-0.49823887746707723,-0.43648310488413594
511,-0.6353363621959502,-0.6004455345894578
512,-0.7761138064135991,-0.7731724072488365
513,-0.7409506027536983,-0.729841582379835
514,-0.4542690070793153,-0.38529127460245194
515,-0.47890044389851116,-0.4138753074432986
516,-0.2331882161439529,-0.13984307443909838
517,-0.262270638805871,-0.17100555542448043
518,-0.30181285023662785,-0.21390401963355862
519,-0.7078330937188204,-0.6890998024626837
520,-0.5663990391024026,-0.517256543765361
521,0.16175715214280906,0.25932307604506205
522,0.032321041044728105,0.1321169618266653
523,0.23534893672783075,0.33107872886562695
524,-0.03104910309432274,0.0688980707456966
525,-0.006455312587411499,0.09352983005041428
526,-0.5668409695581844,-0.517785421237245
527,-0.4399199902639868,-0.3687515938837635
528,-0.5839310538762857,-0.5382846435313912
529,-0.8804598889495813,-0.9014791549323469
530,-0.6842827172307835,-0.6602027303749626
531,0.17162603746599803,0.2689568734755698
532,-0.04241875764105707,0.05746508195676685
533,0.4552131146322509,0.5467852689882622
534,0.3217000622121551,0.4153227043217154
535,0.6852301556326159,0.7795093326652109
536,0.5967989382514127,0.6890599554598708
537,0.05578422128351934,0.15533584361738872
538,-0.12167744481746812,-0.023153091787978405
539,-0.0825114845194167,0.016896232758221965
540,-0.09398232173851762,0.005211648493798585
541,0.06701477931651834,0.16641899509322128
542,-0.030346679389446685,0.06960342942725337
543,-0.14636922968761024,-0.04863551375774767
544,-0.5252527546952042,-0.46829954163524906
545,-0.47205270317866677,-0.40590463688597844
546,-0.20863397355753022,-0.11377898988298649
547,0.18774855146150393,0.28468502988054206
548,0.21267755043323944,0.30898664269004456
549,0.12005795528865115,0.2185431139296775
550,-0.014027018470354369,0.08596035043205097
551,-0.2547366164274013,-0.1629016620915754
552,-0.6270284902824173,-0.5903530179805415
553,-0.1968675667243871,-0.10136640794098221
554,-0.6364467974344947,-0.601795736287498
555,-0.5382868692652891,-0.48374526626465697
556,-0.7628591434762959,-0.7568348195589211
557,-0.5677113788057351,-0.5188272597065352
558,0.06650355650340689,0.16591488356562356
559,-0.20159134334013395,-0.1063436834093712
560,-0.5459049798448027,-0.49280030078831877
561,-0.2590445014244712,-0.1675327098255369
562,-0.6028965176483291,-0.5611352965138149
563,-0.7632187899045463,-0.7572780800181048
564,-0.3345965015191199,-0.24994728825218016
565,0.13333146436166443,0.2315391302690525
566,-0.011570516899151673,0.0884174517891299
567,-0.45298887361718715,-0.383812325520141
568,-0.24211500982428735,-0.1493741518997058
569,0.21633471058017384,0.31255063467543287
570,0.4030042980343085,0.495123246662011
571,0.09199292572183793,0.19100644899716634
572,-0.0674392928101073,0.032195495971559566
573,-0.2901904565407284,-0.20123068128630694
574,0.22793627698251884,0.32385574722797345
575,-0.29834793896133016,-0.21012011843458506
576,-0.7335886082212631,-0.720776691156714
577,-0.21766491863656967,-0.12333959324254055
578,-0.15686216571596734,-0.05952256650459152
579,-0.20070108181472812,-0.1054050423012852
580,0.14801504992669945,0.24589847363396097
581,0.14644564712463537,0.24436451255477465
582,0.5376383718674482,0.6292044778631848
583,1.1651302110534525,1.2547135232636502
584,1.5557822233204963,1.574862964155407
585,1.438345651290746,1.4837580804682429
586,1.1687655069196936,1.257976974959008
587,1.1407503623972504,1.2326581335641182
588,1.5813617334259484,1.5944208738706587
589,1.234900267961727,1.3162251695225444
590,0.9298594556792201,1.0301396513733065
591,0.869628807319154,0.9691781034644454
592,1.1076042217096538,1.202198045705867
593,1.027831418105903,1.1266904029998188
594,0.9696296702142206,1.0697824104679081
595,0.8256643847310157,0.9241757082785171
596,0.89069308583044,0.9906055691526471
597,1.169328574140133,1.2584818638922768
598,0.8101663981788394,0.9082451010073221
599,0.9699010397185897,1.070050944861929
600,1.0414420271631477,1.1397862840901163
601,1.1315779419349015,1.2242837206484913
602,1.680317065162617,1.6698463337807898
603,1.233982028119083,1.3154306838084877
604,1.8479078844177204,1.8009356550768139
605,0.6851927583569377,0.7794708848788889
606,0.866805267613503,0.9662983977315042
607,0.8436668455685037,0.9426419895856688
608,0.6525887904357275,0.7460060741616543
609,0.6338960860636678,0.726876978889983
610,0.8054744749031748,0.9034172540349127
611,0.5631641517428292,0.6549586967528587
612,0.407212321121905,0.49927338199293314
613,0.2642900083680617,0.35928433730388265
614,0.45329704450665864,0.5448823139646167
615,0.5962742395018614,0.6885265755777862
616,0.864968130534298,0.9644238356723658
617,1.0407085989068978,1.1390827543656228
618,1.157342431645198,1.2477003272875666
619,1.330329627849365,1.3967659952909468
620,1.519716137696341,1.5471541707588954
621,1.3981962056657908,1.4518652715135676
622,1.4798906133996346,1.516305785743905
623,1.4540738392128636,1.496129788933855
624,1.2171084300123247,1.3007609884611873
625,1.173289483035139,1.2620290977297401
626,0.9059744985127491,1.0060820665484516
627,0.9204184635676196,1.0206509056110542
628,0.7229871728560271,0.8183823156761729
629,0.8062617706045558,0.9042274997062306
630,0.896822834718439,0.9968209494230709
631,1.2682136520105234,1.3447883708936923
632,1.1901130489778011,1.2770097596011138
633,1.0728286172626869,1.1696568732075627
634,1.5802467801996702,1.593569622589688
635,1.4101418316480812,1.4614039749896734
636,1.345952719701016,1.4095960264453893
637,1.3938398699416379,1.4483756210628136
638,1.6112796587828682,1.617233736037583
639,1.5214102609993854,1.5484600277269784
640,1.4248347817642693,1.473077724106085
641,1.5939975003989482,1.604061899016085
642,1.4053050678276515,1.457547056590843
643,1.19776120742092,1.283774458123851
644,1.5400536578027337,1.562801290306006
645,1.5282824380025388,1.5537524938642282
646,1.5140743862689499,1.5428019717104882
647,1.5596066874142094,1.577791306114574
648,1.5042390107319699,1.5352014334244597
649,1.5086324371776583,1.5385987083728772
650,1.4042273458119137,1.4566866898114033
651,1.4412238115188403,1.4860268460827595
652,1.4342362265565176,1.4805148902022207
653,1.6400901754832737,1.6391758520498523
654,1.7406307558398428,1.7161515200629291
655,1.755830657710743,1.727928790131197
656,1.6140490085567458,1.6193433657622047
657,1.5587860090634325,1.5771630609272964
658,1.6307369975374975,1.63205286217322
659,1.5271042324113673,1.552845649255527
660,1.573395893874771,1.5883368342293394
661,1.631402801796859,1.6325598910992034
662,1.5921917919819208,1.6026847921887022
663,1.624791529856722,1.6275251843233987
664,1.5013286452975108,1.5329489907510305
665,1.409329289936769,1.460756536142305
666,1.3548855943707887,1.416891019244366
667,1.1445335107458026,1.2360999441287872
668,1.2695847381456995,1.3459532905576101
669,0.9452382896672409,1.045534685890246
670,1.0041311380594065,1.1036889864019026
671,1.0730105250736077,1.1698286270533664
672,1.0478844505055505,1.1459553714297488
673,0.8740826177325893,0.9737170827344136
674,0.9640034577427632,1.0642086925198013
675,1.1548893432204386,1.2454850004135931
676,1.265221001824553,1.3422428379474889
677,1.2371240963118868,1.3181476655037125
678,1.220955092221623,1.304117015445475
679,1.2699598018589067,1.3462718129638627
680,1.103903656141791,1.1987635070065825
681,1.1299815613290667,1.2228219461577463
682,0.9755919917473546,1.0756759213231604
683,1.010934911643312,1.110317224627026
684,0.9256529271987235,1.0259152778355285
