,avgcpu,std,labels
0,0.1301693618025498,0.3213559076814397,0.1617714623536356
1,0.1301693618025498,0.42545985361078587,0.2416619050368365
2,0.1301693618025498,0.5009761171640635,0.07191165901504518
3,0.1301693618025498,0.5602965304004298,0.11156209622142377
4,0.1301693618025498,0.6087553242309166,0.08850717001541156
5,0.1301693618025498,0.6492772182327835,0.14997228934274556
6,0.1301693618025498,0.6836913594263794,0.06398269613497916
7,0.1301693618025498,0.7132413001018721,0.257537289813262
8,0.1301693618025498,0.7388225411379927,0.1469544696436373
9,0.1301693618025498,0.7611074856883818,0.0979472243144558
10,0.1301693618025498,0.7806172025407514,0.4924395748925703
11,0.1301693618025498,0.7977654886196077,0.22059378184606446
12,0.1301693618025498,0.8128873869511228,0.10808053009614677
13,0.1301693618025498,0.826258449109049,0.4848806755943968
14,0.1301693618025498,0.8381082139135986,0.21000809089644387
15,0.1301693618025498,0.8486299235052289,0.1641104299226247
16,0.1301693618025498,0.8579877068016187,-0.30968661598502745
17,0.1301693618025498,0.8663220076423818,-0.0024267072350767707
18,0.1301693618025498,0.8737537650379809,-0.29199931247254374
19,0.1301693618025498,0.8803876862510963,-0.4406936273771455
20,0.1301693618025498,0.8863148472648067,-0.6416868207122566
21,0.1301693618025498,0.8916147857016391,-0.3634122845745428
22,0.1301693618025498,0.8963572046664362,-0.39453224952602006
23,0.1301693618025498,0.9006033740670272,-0.3393672371954788
24,0.1301693618025498,0.9044072936706615,0.058277505163412895
25,0.1301693618025498,0.9078166663036864,0.2623667923142309
26,0.1301693618025498,0.9108737181518598,0.22156578087281095
27,0.1301693618025498,0.9136158947253376,0.2143312851552879
28,0.1301693618025498,0.9160764548163763,0.4868105502603362
29,0.1301693618025498,0.918284980086746,-0.014109747293429828
30,0.1301693618025498,0.920267814352152,-0.4770822871717105
31,0.1301693618025498,0.9220484438853643,-0.3521807504598991
32,0.1301693618025498,0.9236478279267994,-0.10551408890689247
33,0.1301693618025498,0.9250846869187471,-0.0060107051040012875
34,0.1301693618025498,0.9263757546563435,-0.5511551693834478
35,0.1301693618025498,0.9275359994930763,-0.5372872224787615
36,0.1301693618025498,0.9285788188903035,-0.38220218845087306
37,0.1301693618025498,0.9295162109133228,-0.20268506348489893
38,0.1301693618025498,0.9303589257163876,-0.18328462268541726
39,0.1301693618025498,0.9311165995992823,0.04715798052484627
40,0.1301693618025498,0.9317978738383255,0.07199307653607097
41,0.1301693618025498,0.932410500179146,-0.009270369362509974
42,0.1301693618025498,0.9329614346149643,0.15944011108410738
43,0.1301693618025498,0.9334569208526843,-0.11177114287697301
44,0.1301693618025498,0.9339025646821744,-0.33189946547982957
45,0.1301693618025498,0.9343034003055738,-0.2988933930385661
46,0.1301693618025498,0.934663949548381,0.18510174629852227
47,0.1301693618025498,0.9349882747585078,-0.40978798882318607
48,0.1301693618025498,0.9352800261002171,-0.35258023121245985
49,0.1301693618025498,0.9355424838642705,-0.42759884902080203
50,0.1301693618025498,0.9357785963415686,-0.3672067829560636
51,0.1301693618025498,0.9359910137432972,-0.21485892568016557
52,0.1301693618025498,0.9361821185946423,-0.7922383120235522
53,0.1301693618025498,0.9363540529802847,-0.6757816692549564
54,0.1301693618025498,0.9365087429771355,-0.21110909459952096
55,0.1301693618025498,0.9366479205722507,-0.2614933516269873
56,0.1301693618025498,0.9367731433308794,-0.2553784027052247
57,0.1301693618025498,0.9368858120505248,0.8150493157584415
58,0.1301693618025498,0.9369871866112341,1.1039011444988414
59,0.1301693618025498,0.9370784002096381,0.8048868611515968
60,0.1301693618025498,0.9371604721441509,0.77155179759194
61,0.1301693618025498,0.9372343193009122,0.7272815500812624
62,0.1301693618025498,0.9373007664742051,0.7772241846794643
63,0.1301693618025498,0.9373605556409998,0.5139711623608654
