,MSE,MAE,RMSE,MAPE,R2
0,0.0003468229094071875,0.014558231590986246,0.018623182043012616,0.06310706024713668,0.8685392012061024
1,8.079947666724944e-05,0.006647754088332571,0.008988852911648373,0.03530291104229223,0.808082162861563
2,0.0007015020601177349,0.020494054879873023,0.02648588416718866,0.058100592562525685,0.8762095222132054
3,0.0005833645682057613,0.015859405873219178,0.024152941191618076,0.04484693724070519,0.7644067877903504
4,0.00021342100613356616,0.01021741548565126,0.01460893583166023,0.028576158488159854,-0.11689980370094255
5,0.00024248354778151203,0.012616206799745566,0.015571883244537638,0.03451566123138893,0.8011280276030559
6,0.00018799359084433314,0.010698528453803828,0.013711075480950907,0.03920860816850081,0.6439049115784788
7,7.252597651787825e-05,0.006367885596713707,0.008516218440004827,0.029756373524401816,0.9271114347152893
8,0.00030992978238208107,0.013557865583470887,0.01760482270237565,0.05656646953789474,0.6357950481643116
9,8.275238713262485e-05,0.0068774798502845205,0.009096833907059359,0.028179784790522536,0.7115107343003622
10,8.600554692833154e-05,0.006980893933773039,0.009273917561005788,0.03131459002251071,0.8547911127418399
11,0.0001353102244826286,0.008600145255143824,0.01163229231418419,0.06923240289178076,0.8741104904491788
