,MSE,MAE,RMSE,MAPE,R2
0,0.0008270651371094155,0.02428763419787477,0.028758740186409688,0.045378765501555916,0.8431124602199609
1,0.000414739005753664,0.01621886799271564,0.020365141928149286,0.03262732273476811,0.7973356632891224
2,0.0009183835352346143,0.024599955199406512,0.03030484342864378,0.0333053783529266,0.7102961020546453
3,0.001892482098025263,0.03445743010767425,0.04350266771159285,0.04418989179042928,0.7519631143075076
4,0.0011793753422661656,0.02743566644306655,0.03434203462618611,0.029739043294529664,0.8110074821018387
5,0.002057212637714379,0.035375562453312644,0.04535650601307798,0.03390147830093291,0.27336733830072746
6,0.0011990583407976482,0.027356018872289438,0.034627421804079614,0.02843289546255616,0.6069251855491979
7,0.0008638350657409435,0.022899567938199448,0.029391071190770564,0.03237395479560486,0.9273850973640305
8,0.0010634551257908919,0.024345272839647287,0.032610659695732805,0.035388629654427635,0.5474631266738818
9,0.0004298407317093578,0.01677810744055727,0.02073260069816032,0.025092913449267343,0.9055984840447674
10,0.0005515889342286,0.018519324907295718,0.023485930559136888,0.025368282946627477,0.7836659352573503
11,0.0007650914872836598,0.023458116082250714,0.02766028718729543,0.04522075996888761,0.8975702322724747
