,MSE,MAE,RMSE,MAPE,R2
0,0.0005943154936333291,0.018635441112176833,0.02437858678499082,0.0532556919461964,0.8130809804486179
1,0.00012724504711547356,0.009002511969076525,0.011280294637795308,0.031090057602322883,0.8111948266432527
2,0.00038547050679007297,0.01555531348927967,0.01963340283267455,0.039072944662997454,0.7639522148610531
3,0.0010821776351537503,0.02218898541682089,0.032896468429814016,0.05246139768622289,0.7163959728651577
4,0.0003947186820678199,0.01578899946649588,0.01986752833313243,0.035616302134774076,0.48750996863696017
5,0.001500988979939563,0.02823528863644849,0.0387425990343906,0.050844509629667696,0.6704305112113862
6,0.00045552528281223915,0.01468565363301745,0.021343038275096617,0.03964731449679312,0.7344498134116075
7,0.00023482356425715662,0.01173884978052229,0.015323953936799622,0.04049439899103745,0.8762293292155144
8,0.00026738007572865474,0.013178834329093145,0.016351760630851184,0.050135985681169615,0.7020272085040529
9,0.00011562704145072493,0.00882090697620785,0.010753001508914844,0.03639544036646688,0.8462583151520745
10,0.00013386458108819411,0.009160036172252146,0.01156998621815057,0.039207630685572106,0.7328854886354301
11,0.00025887154189113524,0.011688995404312248,0.0160894854451948,0.08256138150429115,0.8189393559367437
