,ENSEMBLE_MODELS,MSE,RMSE,MAE,MAPE,R2
157,HYBRID_LSTM_TFT_KNN,0.0010146483221776,0.031002675781914,0.0247389541864362,0.0344709378943457,0.739465211099588
158,HYBRID_LSTM_TFT_ARIMA,0.0010178083006338,0.0310442550746707,0.0247207577164628,0.0344500187193185,0.7389538417576182
159,HYBRID_LSTM_RF_SVR,0.0010493500012,0.0315177223700719,0.0250703398804924,0.0349677601382709,0.7309143024094156
160,HYBRID_LSTM_RF_KNN,0.0010257678929959,0.0311731385283545,0.0248229311684865,0.0345942577422822,0.7367114828272193
161,HYBRID_LSTM_RF_ARIMA,0.0010282471354719,0.0312048438452891,0.0247940337748871,0.0345594288960013,0.7363548521336694
162,HYBRID_LSTM_SVR_KNN,0.0010342611912147,0.0312954820892934,0.0250378244039843,0.0348928873379225,0.7344565493807048
163,HYBRID_LSTM_SVR_ARIMA,0.0010367350240953,0.0313277596924187,0.0250297019407963,0.0348863446812842,0.7340685660862049
164,HYBRID_LSTM_KNN_ARIMA,0.0010162226403313,0.031027650006217,0.0247480611674543,0.0344781742402686,0.7390882845810754
165,HYBRID_TCN_TFT_RF,0.0010612183977342,0.031725407328234,0.0251717183492688,0.0351197420279244,0.7289182535026658
166,HYBRID_TCN_TFT_SVR,0.001069480548414,0.0318414026401895,0.0254065755751435,0.0354367418544184,0.7266365967992748
167,HYBRID_TCN_TFT_KNN,0.0010484468131916,0.03154017142811,0.0251511386307421,0.0350664093136809,0.7317924254883477
168,HYBRID_TCN_TFT_ARIMA,0.0010520069755089,0.0315866635268551,0.0251309250855419,0.0350433667218748,0.7312207946687702
169,HYBRID_TCN_RF_SVR,0.0010833411372886,0.0320491373295265,0.0254508467623737,0.0355232836848238,0.7231748474859807
170,HYBRID_TCN_RF_KNN,0.001059790440959,0.0317115031852751,0.0252030624576532,0.0351547588366948,0.7289917346779181
