,MSE,MAE,RMSE,MAPE,R2
0,0.0005627890192471576,0.01840243208563576,0.023723174729516235,0.05237687455315455,0.8229964171910606
1,0.00011599155448211563,0.008248407851694325,0.010769937533807502,0.02861447457755707,0.827892668136304
2,0.0003772704105602821,0.015396249842409395,0.01942345001693268,0.0386007065313945,0.7689736484568082
3,0.0010606401965494218,0.021318200299671537,0.032567471448508585,0.05031915335702099,0.7220402443081626
4,0.00038270001928137373,0.014906306218566182,0.019562720140138327,0.033596175823152226,0.5031146135351949
5,0.0014973786898405223,0.0293340949062258,0.0386959776958862,0.05288799191338629,0.6712232162067069
6,0.00043034940945618023,0.014490924400818204,0.020744864652635846,0.03921014110828987,0.7491261840094232
7,0.00025714339039475536,0.012617105058574633,0.016035691141786042,0.04397541361899721,0.8644650079405916
8,0.000286771810795758,0.013604799857629203,0.01693433821546499,0.05153108594780092,0.6804167372894419
9,0.00011053040049215409,0.008234173609995314,0.010513343925324334,0.03411908722320432,0.8530349839849404
10,0.00011062079877602617,0.008772158631278821,0.010517642263170304,0.037139921286830496,0.7792663274212226
11,0.0002384620222881988,0.011612056163497846,0.01544221558871002,0.0816836243398838,0.8332142381324984
