,MSE,MAE,RMSE,MAPE,R2
0,0.00037727993176288755,0.015063957444826756,0.019423695110943426,0.06561484216997568,0.856994679840407
1,9.333028303519426e-05,0.006914487704346251,0.009660759961576225,0.036468067941137376,0.7783185387029513
2,0.0007872672620238455,0.021521512469745444,0.02805828330500363,0.0612900236696168,0.8610749760371663
3,0.00062838669129585,0.017181052444378547,0.025067642316258024,0.04840198535030899,0.7462244929144111
4,0.0002322564739051681,0.010582831801714437,0.015239963054586718,0.02956423982154237,-0.2154717795239398
5,0.00025455693792332757,0.01267718193531037,0.01595484057969015,0.034625497645741056,0.7912260819535963
6,0.0002122233074823952,0.011559088429904753,0.014567886170697352,0.042195617164121804,0.5980092879569079
7,9.108280027353153e-05,0.007080296217433864,0.00954373094096494,0.03293450401277126,0.9084618373609209
8,0.00036035490492671967,0.014366813918522429,0.018983016223106372,0.06039866546353429,0.5765394348878878
9,8.982866596926531e-05,0.007215274647935754,0.009477798582438081,0.029596677470394676,0.6868415911347813
10,0.00010056978651447687,0.007718873851299283,0.010028448858845363,0.03497880198735595,0.8302013380168711
11,0.0001493929317259004,0.008750738588663248,0.012222640129116967,0.07040543850967419,0.8610082646951236
