,MSE,MAE,RMSE,MAPE,R2
0,0.0008211442838183456,0.02391676508365587,0.028655615223169534,0.044609083407132814,0.8442355980050705
1,0.00041160288679838744,0.016092162466168614,0.020287998590259895,0.03244650145647623,0.7988681438590716
2,0.0009082162622464248,0.024439027675637794,0.030136626590353884,0.033085051352997746,0.7135033662347469
3,0.001885656446629104,0.034175084641901776,0.043424145894065715,0.04389811227328063,0.7528577136893947
4,0.0011618481098161306,0.02729970908107897,0.034085893120411714,0.02957698684041497,0.8138161857212933
5,0.00203305510397449,0.034982805856755776,0.045089412326781216,0.03354824863198575,0.28190007464489464
6,0.0011895630414821502,0.027175637912624815,0.034490042642509884,0.028248864897546584,0.6100379306839436
7,0.00086461357899367,0.02286548754050126,0.029404312251669312,0.03230740707851225,0.9273196547045582
8,0.0010546348531396137,0.024733296051376134,0.03247514208036069,0.03603645320184062,0.55121645721947
9,0.0004353656329376278,0.017003136924505533,0.020865417152255254,0.025379886420321417,0.904385106593595
10,0.0005570754305201851,0.018575699066665643,0.023602445435170167,0.02548393440387849,0.7815141226115545
11,0.0007838176617290459,0.023685303346540492,0.02799674377010737,0.045601543039486145,0.8950631886956653
